,word,ipa
8811,টেক্সটাইল,tekstɐ͡i̯l
8812,মিলস,mils
8813,বাচ্চারা,bɐccɐɾɐ
8814,ফুটবলমহান,pʰutbɔlmɔhɐn
8815,বন্ধুমহলের,bond̪ʱumɔholeɾ
8816,উদ্যেগে,ud̪d̪ege
8817,একদিনের,ɛkd̪ineɾ
8818,হয়ে।,hoʲe।
8819,কিরেন,kiɾen
8820,রিজ্জু,ɾiɟɟu
8821,নিয়ন্ত্রণের,niʲont̪ɾoneɾ
8822,গানগুলোতে,gɐngulot̪e
8823,অন্তর,ɔnt̪ɔɾ
8824,"পাই,","pɐ͡i̯,"
8825,সেগুলোই,ʃegulo͡i̯
8826,গাওয়া,gɐ͡o̯ʷɐ
8827,গণস্বাক্ষর,gɔnoʃɐkkʰoɾ
8828,বদর,bɔd̪oɾ
8829,কামরান।,kɐmɾɐn।
8830,উপজেলাগুলো,upoɟelɐgulo
8831,"সাঘাটা,","ʃɐgʱɐtɐ,"
8832,"কাহালু,","kɐhɐlu,"
8833,"মনোহরদী,","monohoɾɔd̪i,"
8834,"মীরপুর,","miɾpuɾ,"
8835,"বরুড়া,","boɾuɽɐ,"
8836,"কালিয়া,","kɐliʲɐ,"
8837,"হিজলা,","hiɟlɐ,"
8838,"উজিরপুর,","uɟiɾpuɾ,"
8839,"তালতলী,","t̪ɐlt̪oli,"
8840,"রামগতি,","ɾɐmgot̪i,"
8841,উল্লাপাড়া,ullɐpɐɽɐ
8842,নাগরপুর।,nɐgoɾpuɾ।
8843,মাশরাফি,mɐʃɾɐpʰi
8844,‘এটা,‘etɐ
8845,সেরাটা,ʃeɾɐtɐ
8846,রিমান্ডের,ɾimɐndeɾ
8847,রংপুর-ঢাকা,ɾɔŋpuɾ-dʱɐkɐ
8848,পীরগঞ্জ,piɾogɔnɟ
8849,নেয়াসহ,neʲɐʃɔho
8850,বাজারটির,bɐɟɐɾtiɾ
8851,করুণ।,koɾun।
8852,লিমার,limɐɾ
8853,শরিফ,ʃoɾipʰ
8854,ব্যাংকিং,bɛŋkiŋ
8855,খাত,kʰɐt̪
8856,প্রবাহ,pɾobɐho
8857,আলীরটেকে।,ɐliɾteke।
8858,দীঘির,d̪igʱiɾ
8859,পাড়ে,pɐɽe
8860,এলোপাতাড়ি,elopɐt̪ɐɽi
8861,সন্ত্রাসবিরোধী,ʃɔnt̪ɾɐʃbiɾod̪ʱi
8862,রেখেছে,ɾekʰecʰe
8863,পাঁচতারা,pɐ̃ct̪ɐɾɐ
8864,কাপের,kɐpeɾ
8865,উন্মোচন,unme͡ɐ̯cɔn
8866,কাজই,kɐɟi
8867,"বাধানো,","bɐd̪ʱɐno,"
8868,যুদ্ধা,ɟud̪d̪ʱɐ
8869,করানো,kɔɾɐno
8870,পরিশ্রম,poɾisɾɔm
8871,ধারদেনা,d̪ʱɐɾd̪enɐ
8872,ফলানো,pʰɔlɐno
8873,শিম,ʃim
8874,বাগান,bɐgɐn
8875,জাহিদুল,ɟɐhid̪ul
8876,উদ্ভট,ud̪bʱɔt
8877,"তারা,","t̪ɐɾɐ,"
8878,শিক্ষাদানের,ʃikkʰɐd̪ɐneɾ
8879,পদ্ধতিটিও,pɔd̪d̪ʱot̪iti͡o̯
8880,উদ্ভট।,ud̪bʱɔt।
8881,শিবগঞ্জ,ʃibgɔnɟ
8882,মজিদ,moɟid̪
8883,আকান্দ,ɐkɐnd̪o
8884,রান্নাঘরের,ɾɐnnɐgʱɔɾeɾ
8885,চুলা,culɐ
8886,সূত্রপাত,ʃut̪ɾopɐt̪
8887,ঢোকালে,dʱokɐle
8888,বিনষ্ট,binɔʃto
8889,হবেই।,hɔbe͡i̯।
8890,এটুকু,etuku
8891,পারি,pɐɾi
8892,অপেক্ষায়।,ɔpekkʰɐʲ।
8893,মিরাজ,miɾɐɟ
8894,সঙ্গীরা,ʃɔŋgiɾɐ
8895,ধারালো,d̪ʱɐɾɐle͡ɐ̯
8896,উপর,upoɾ
8897,ঝাঁপিয়ে,ɟʱɐ̃piʲe
8898,উঠতে,utʰt̪e
8899,কতদিন,kɔt̪od̪in
8900,লাগবে,lɐgbe
8901,গ্রিন,gɾin
8902,চ্যানেলে,cɛnele
8903,আসতেই,ɐʃt̪e͡i̯
8904,শুল্ক,ʃulko
8905,গোয়েন্দারা।,goʲend̪ɐɾɐ।
8906,গতিবিধি,got̪ibid̪ʱi
8907,বান্দরবান,bɐnd̪oɾbɐn
8908,জাহাঙ্গীর।,ɟɐhɐŋgiɾ।
8909,বিমান-বন্দর,bimɐn-bɔnd̪ɔɾ
8910,বেরনোর,beɾonoɾ
8911,কারিনার,kɐɾinɐɾ
8912,মাত্রাতিরিক্ত,mɐt̪ɾɐt̪iɾikt̪o
8913,ঢিলে-ঢোলা,dʱile-dʱolɐ
8914,অংকন,ɔŋkon
8915,দোকানের,d̪okɐneɾ
8916,অস্ট্রেলিয়ার,ɔstɾeliʲɐɾ
8917,ডিরেক্টর,diɾektɔɾ
8918,শ,ʃɔ
8919,‘রোববারের,‘ɾobbɐɾeɾ
8920,ফিল্ডিং,pʰildiŋ
8921,অ্যাশটন,ɛʃtɔn
8922,ডান-হাতের,dɐn-hɐt̪eɾ
8923,কনিষ্ঠ,koniʃtʰo
8924,আঙুলে,ɐŋule
8925,শিকদার,ʃikd̪ɐɾ
8926,খাল,kʰɐlo
8927,রক্ষার,ɾokkʰɐɾ
8928,ইতোমধ্যেই,it̪omotd̪ʱe͡i̯
8929,এগুলোর,eguloɾ
8930,সুফল,ʃupʰɔl
8931,এপিআইএইচ,epi͡ɐ̯͡i̯e͡i̯c
8932,অর্থমন্ত্রী,ɔɾt̪ʰomɔnt̪ɾi
8933,মাল,mɐl
8934,মুহিত।,muhit̪o।
8935,প্রত্যাহারপত্র,pɾot̪t̪ɐhɐɾpot̪ɾo
8936,ইংল্যান্ডে,iŋlɛnde
8937,অন্তরায়,ɔnt̪ɔɾɐʲ
8938,সেখানকার,ʃekʰɐnkɐɾ
8939,কন্ডিশন।,kɔndiʃon।
8940,পেরেছি।,peɾecʰi।
8941,জ্ঞাপন,gɛpon
8942,দৃষ্টান্তমূলক,d̪ɾiʃtɐnt̪omulok
8943,প্যারিসে,pɛɾiʃe
8944,ঘুচল,gʱucɔl
8945,আক্ষেপ।,ɐkkʰep।
8946,নামতে,nɐmt̪e
8947,পেসার-,pesɐɾ-
8948,"মুর্তজা,","muɾt̪oɟɐ,"
8949,তাসকিন,t̪ɐʃokin
8950,শফিউল,ʃopʰi͡u̯l
8951,সৌম্য,ʃo͡u̯mmo
8952,সরকারও,ʃɔɾkɐɾo
8953,এজবাস্টনে,eɟbɐstɔne
8954,গিয়েছিলেন,giʲecʰilen
8955,জিম,ɟim
8956,করতে।,koɾt̪e।
8957,কানাডা।,kɐnɐdɐ।
8958,চুক্তির,cukt̪iɾ
8959,আওতায়,ɐ͡o̯t̪ɐʲ
8960,ব্যাংকটির,bɛŋktiɾ
8961,অ্যাকাউন্ট,ɛkɐ͡u̯nt
8962,হোল্ডারদের,holdɐɾd̪eɾ
8963,যৌথভাবে,ɟo͡u̯t̪ʰobʱɐbe
8964,হ্যান্ডসেট,hɛndoʃet
8965,বান্ডল,bɐndol
8966,অফার,ɔpʰɐɾ
8967,আনবে,ɐnbe
8968,ব্যাংক,bɛŋk
8969,রবি।,ɾobi।
8970,পাঠ্যবই,pɐttʰobi
8971,পড়ানোর,pɔɽɐnoɾ
8972,প্রয়োজন।,pɾoʲoɟon।
8973,কোপার,kopɐɾ
8974,ফাইনালের,pʰɐ͡i̯nɐleɾ
8975,মাঠেও,mɐtʰe͡o̯
8976,সেদিন,ʃed̪in
8977,মেসি।,mesi।
8978,শরীর,ʃoɾiɾ
8979,আওমী,ɐ͡o̯mi
8980,নেতারা,net̪ɐɾɐ
8981,খোন্দকার,kʰond̪okɐɾ
8982,মুনির,muniɾ
8983,বখাটে।,bɔkʰɐte।
8984,চরনারচর,cɔɾnɐɾɔcɔɾ
8985,লৌলারচর,lo͡u̯lɐɾcɔɾ
8986,বরুণ,boɾun
8987,ভূঁইয়া।,bʱũiʲɐ।
8988,তফসিল,t̪ɔpʰsil
8989,সালেহিন,sɐlehin
8990,রকি,ɾoki
8991,তোসিফ,t̪oʃipʰ
8992,অজিত,ɔɟit̪
8993,পবিত্র,pobit̪ɾo
8994,আল্লাহর,ɐllɐhoɾ
8995,রহমত,ɾɔhɔmɔt̪
8996,কামনায়,kɐmonɐʲ
8997,মসজিদকে,mɔnoɟid̪ke
8998,দেখিয়েছেন,d̪ekʰiʲecʰen
8999,ঠিকাদারি,tʰikɐd̪ɐɾi
9000,বৈঠকেই,bo͡i̯tʰoke͡i̯
9001,প্রস্তাব।,pɾost̪ɐb।
9002,বাড়িটি,bɐɽiti
9003,প্রত্যয়নপত্রসহ,pɾot̪t̪oʲonpot̪ɾoʃɔho
9004,ইউএনওর,i͡u̯enoɾ
9005,স্বাক্ষর,ʃɐkkʰoɾ
9006,জাল,ɟɐl
9007,সুখবর,ʃukʰɔbɔɾ
9008,ভাংচুরের,bʱɐŋcuɾeɾ
9009,কলকাতা-ঢাকা,kolkɐt̪ɐ-dʱɐkɐ
9010,মৈত্রী,mo͡i̯t̪ɾi
9011,এক্সপ্রেসটি,ekspɾesti
9012,গেদে,ged̪e
9013,ভবন,bʱɔbon
9014,আগেরটার,ɐgeɾtɐɾ
9015,কমবে,kombe
9016,নিঃসন্দেহে।,niʃʃɔnd̪ehe।
9017,বিকেএসপির,bike͡e̯ʃopiɾ
9018,নাজিব,nɐɟib
9019,হিশাম,hiʃɐm
9020,আনসারের,ɐnʃɐɾeɾ
9021,নিলুফা,nilupʰɐ
9022,ইয়াসমিন।,iʲɐʃomin।
9023,অবৈধভাবে,ɔbo͡i̯d̪ʱobʱɐbe
9024,পরিচালিত,poɾicɐlit̪o
9025,শিক্ষাপ্রতিষ্ঠানের,ʃikkʰɐpɾot̪iʃtʰɐneɾ
9026,প্রতারিত,pɾot̪ɐɾit̪ɔ
9027,কুড়াতলী,kuɽɐt̪li
9028,বাজারের,bɐɟɐɾeɾ
9029,অবরোধ,ɔboɾod̪ʱ
9030,গোতামারী,got̪ɐmɐɾi
9031,প্রকত্মের,pɾokɔt̪t̪eɾ
9032,খুপরি,kʰupoɾi
9033,"চিন্তা,","cint̪ɐ,"
9034,"ধ্যান,","d̪ʱɛn,"
9035,ততই,t̪ɔt̪o͡i̯
9036,অসৎ,ɔʃɔt̪
9037,তিরোহিত,t̪iɾohit̪o
9038,অভিনয়ের,obʱinɔʲeɾ
9039,পুরস্কারও,puɾoʃkɐɾo
9040,ভাঙনে,bʱɐŋone
9041,গ্রামগুলোর,gɾɐmguloɾ
9042,বসতবাড়ি,bɔʃot̪bɐɽi
9043,একর,ɛkoɾ
9044,ঠিকাদাররা,tʰikɐd̪ɐɾɾɐ
9045,দরপত্রটি,d̪ɔɾpɔt̪ɾoti
9046,উনাকে,unɐke
9047,আমরাই,ɐmɾɐ͡i̯
9048,এদেশে,ed̪eʃe
9049,এনেছিলাম।,enecʰilɐm।
9050,দু'জন,d̪u'ɟon
9051,মোটরসাইকেলযোগে,motoɾsɐ͡i̯kelɟoge
9052,যশোর,ɟɔʃoɾ
9053,সাময়িকভাবে,ʃɐmoʲikbʱɐbe
9054,জেলহাজতে,ɟelhɐɟɔt̪e
9055,তারের,t̪ɐɾeɾ
9056,একরঙা,ɛkɾoŋɐ
9057,হুডির,hudiɾ
9058,অ্যানিমেল,ɛnimel
9059,প্রিন্টসহ,pɾintʃɔho
9060,প্রিন্ট।,pɾint।
9061,জেট,ɟet
9062,এয়ারওয়েজ,eʲɐɾoʷeɟ
9063,বিমানবালাকে,bimɐnbɐlɐke
9064,পাঠিয়েছে।,pɐtʰiʲecʰe।
9065,"হলেন,","hɔlen,"
9066,ভূঁইয়া,bʱũiʲɐ
9067,এনু।,enu।
9068,ব্রাহ্মণবাড়িয়া,bɾɐmmonbɐɽiʲɐ
9069,ব্রাহ্মণবাড়িয়ার,bɾɐmmonbɐɽiʲɐɾ
9070,আশুগঞ্জে,ɐʃugɔnɟe
9071,সারকারখানা,sɐɾkɐɾkʰɐnɐ
9072,ফাঁড়ির,pʰɐ̃ɽiɾ
9073,চম্পক,cɔmpok
9074,দাম।,d̪ɐm।
9075,গুণাবলী,gunɐboli
9076,অর্জনের,ɔɾɟoneɾ
9077,ক্ষেত্র,kʰet̪ɾo
9078,কাভার্ডভ্যানটি,kɐbʱɐɾdbɛnti
9079,সাদমা,ʃɐd̪mɐ
9080,ফ্যাশনের,pʰɛʃoneɾ
9081,হেলাপারকে,helɐpɐɾke
9082,ইকড়ছই,ikɽcʰo͡i̯
9083,আফ্রিকা,ɐpʰɾikɐ
9084,সিঙ্গার,ʃiŋgɐɾ
9085,সেলস,ʃels
9086,মকবুলে,mɔkbule
9087,হুদা,hud̪ɐ
9088,বন্ধুর,bond̪ʱuɾ
9089,গামছা,gɐmcʰɐ
9090,কিনলাম।,kinlɐm।
9091,শিয়েরবর,ʃiʲeɾbɔɾ
9092,হাসেম,hɐʃem
9093,বৈষম্যমূলকও।,bo͡i̯ʃɔmmomuloko।
9094,ইন্সটিটিউটের,inʃotiti͡u̯teɾ
9095,মর্যাদা,moɾɟɐd̪ɐ
9096,পূর্বশর্ত,puɾboʃɔɾt̪o
9097,পূরণে,puɾone
9098,সংশ্লিষ্টতা,ʃɔŋsliʃtot̪ɐ
9099,পুলিশের।,puliʃeɾ।
9100,ঐ,o͡i̯
9101,জিতবে,ɟit̪be
9102,ফাইনালে।,pʰɐ͡i̯nɐle।
9103,ষড়যন্ত্র,ʃɔɽoɟɔnt̪ɾo
9104,জামিনও,ɟɐmino
9105,রাষ্ট্রপক্ষ,ɾɐʃtɾopokkʰo
9106,আপিল,ɐpil
9107,ডিবির,dibiɾ
9108,শরিফুল,ʃoɾipʰul
9109,হেরোইনসেবী,heɾo͡i̯nʃebi
9110,ডাকাতদলের,dɐkɐt̪ɔd̪ɔleɾ
9111,শ্রীপুরের,sɾipuɾeɾ
9112,"মোল্লা,","mollɐ,"
9113,ঠাকুরগাঁও,tʰɐkuɾgɐ̃o
9114,রৌয়া,ɾo͡u̯ʲɐ
9115,জহিরুল,ɟɔhiɾul
9116,ত্রিশাল,t̪ɾiʃɐl
9117,পালপাড়ার,pɐlpɐɽɐɾ
9118,ভোটাররা,bʱotɐɾɾɐ
9119,বিমোহিত।,bimohit̪o।
9120,কেলেংকারিতে,keleŋkɐɾit̪e
9121,মনোভাব,monobʱɐb
9122,মনোবল,monobol
9123,সন্দেহ।,ʃɔnd̪eho।
9124,শোনার,ʃonɐɾ
9125,রাজবাড়ী,ɾɐɟbɐɽi
9126,রেলওয়ে,ɾeloʷe
9127,লোকোশেডে,lokoʃede
9128,পাকিস্তানি,pɐkist̪ɐni
9129,হানাদার,hɐnɐd̪ɐɾ
9130,বিহারিদের,bihɐɾid̪eɾ
9131,রক্তক্ষয়ী,ɾɔkt̪okkʰoʲi
9132,বানিয়াচং,bɐniʲɐcɔŋ
9133,খারাপ।,kʰɐɾɐp।
9134,কনফারেন্সে,konpʰɐɾense
9135,দেশবরেণ্য,d̪eʃbɔɾenno
9136,ওলামায়ে,olɐmɐʲe
9137,"কেরাম,","keɾɐm,"
9138,"শিক্ষাবিদ,","ʃikkʰɐbid̪,"
9139,গণ্যমান্য,gonnomɐnno
9140,"ব্যক্তি,","bekt̪i,"
9141,লাখো,lɐkʰo
9142,সুন্নি,ʃunni
9143,মিতা,mit̪ɐ
9144,‘জীবন,‘ɟibɔn
9145,সায়াহ্নের,ʃɐʲɐnʱeɾ
9146,রবীন্দ্রসঙ্গীতের,ɾobind̪ɾoʃoŋgit̪eɾ
9147,সাজানো,ʃɐɟɐno
9148,বন্দি।,bond̪i।
9149,বিক্ষোভকারীদের,bikkʰobʱkɐɾid̪eɾ
9150,কাক্সিক্ষত,kɐksikkʰot̪o
9151,বিনিয়োগ,biniʲog
9152,বাড়াতে,bɐɽɐt̪e
9153,আসামী,ɐʃɐmi
9154,স্থানীয়দের,st̪ʰɐniʲod̪eɾ
9155,জিম্মায়,ɟimmɐʲ
9156,সেরকম,ʃeɾɔkɔm
9157,পূর্বাচলের,puɾbɐcɔleɾ
9158,লোডশেডিং,lodoʃediŋ
9159,রাতেও,ɾɐt̪e͡o̯
9160,অবস্থা।,ɔbost̪ʰɐ।
9161,লাগাতে,lɐgɐt̪e
9162,অবস্থানকে,ɔbost̪ʰɐnke
9163,উখিয়ার,ukʰiʲɐɾ
9164,ইনানী,inɐni
9165,বিলাসবহুল,bilɐʃbhul
9166,রয়েল,ɾɔʲel
9167,টিউলিপকে,ti͡u̯lipɔke
9168,আলোকসজ্জায়।,ɐlokʃɔɟɟɐʲ।
9169,লন্ডনভিত্তিক,lɔndonbʱit̪t̪ik
9170,"আসামি,","ɐʃɐmi,"
9171,কারাবন্দিদের,kɐɾɐ͡ɐ̯nd̪id̪eɾ
9172,ফাঁসি,pʰɐ̃si
9173,সৌদি।,so͡u̯d̪i।
9174,আদিশিলার,ɐd̪iʃilɐɾ
9175,খনিজসম্পদ,kʰoniɟʃɔmpɔd̪
9176,পাইকারি,pɐ͡i̯kɐɾi
9177,দরে,d̪ɔɾe
9178,খালি,kʰɐli
9179,চকবাজারের,cɔkbɐɟɐɾeɾ
9180,পরিকল্পিতভাবে,poɾikɔlpit̪obʱɐbe
9181,ছিনতাইয়ের,cʰint̪ɐ͡i̯ʲeɾ
9182,ঘটানো,gʱɔtɐno
9183,সেপ্টেম্বর,septembɔɾ
9184,প্রতিভা,pɾot̪ibʱɐ
9185,কার্যক্রমের,kɐɾɟokɾomeɾ
9186,সরাইলের,ʃɔɾɐ͡i̯leɾ
9187,কর্মিসমাবেশ,kɔɾmiʃɔmɐbeʃ
9188,উসকানি,uʃkɐni
9189,উদ্ঘাটনে,ud̪gʱɐtne
9190,বিষয়টিকে,biʃɔʲtike
9191,মতিঝিল,mot̪iɟʱil
9192,সভা,ʃɔbʱɐ
9193,"মানবাধিকার,","mɐnobɐd̪ʱikɐɾ,"
9194,বিশেষত,biʃeʃɔt̪o
9195,মেক্সিকানদের,mekʃikɐnd̪eɾ
9196,অধিকারের,od̪ʱikɐɾeɾ
9197,জানাতে,ɟɐnɐt̪e
9198,"সাইটের,","sɐ͡i̯teɾ,"
9199,ওয়েবক্যামের,oʷebokkɐmeɾ
9200,তরুণীরা,t̪oɾuniɾɐ
9201,অঙ্গ-ভঙ্গী,ɔŋgo-bʱoŋgi
9202,দেয়ার,d̪eʲɐɾ
9203,বিশ্রাম,bisɾɐm
9204,রঙ্গনা,ɾɔŋgonɐ
9205,হেরাথকে।,heɾɐt̪ʰke।
9206,সেসময়,ʃeʃɔmɔʲ
9207,দোভাষীর,d̪obʱɐʃiɾ
9208,রাতারাতি,ɾɐt̪ɐɾɐt̪i
9209,শীষ,ʃiʃ
9210,দমকা,d̪ɔmkɐ
9211,হাওয়া,hɐ͡o̯ʷɐ
9212,ফসল,pʰɔʃol
9213,নেতিয়ে,net̪iʲe
9214,পড়ায়,pɔɽɐʲ
9215,দিশেহারায়,d̪iʃehɐɾɐʲ
9216,কাটছে,kɐtcʰe
9217,কৃষকদের।,kɾiʃokd̪eɾ।
9218,মহাখালীতে,mɔhɐkʰɐlit̪e
9219,রাসায়নিক,ɾɐʃɐʲonik
9220,পরীক্ষাগারে,poɾikkʰɐgɐɾe
9221,প্রবাসে,pɾobɐʃe
9222,অধিবেশন,od̪ʱibeʃon
9223,জাহেদ,ɟɐhed̪
9224,ছিদ্দিক,cʰid̪d̪ik
9225,তিনিই,t̪ini͡i̯
9226,অপরিহার্য।,ɔpoɾihɐɾɟo।
9227,ভালোই,bʱɐlo͡i̯
9228,চলছিল।,colcʰilo।
9229,সকলের,ʃɔkoleɾ
9230,অগোচরে,ɔgocoɾe
9231,আফিফা,ɐpʰipʰɐ
9232,বাসার,bɐʃɐɾ
9233,কুয়ায়,kuʲɐʲ
9234,ধর্ষণে,d̪ʱɔɾʃone
9235,গাইবার,gɐ͡i̯bɐɾ
9236,"পাবেন,","pɐben,"
9237,তুলেছিলেন,t̪ulecʰilen
9238,সময়ে।,ʃɔmɔʲe।
9239,ছবিটিতেও,cʰobitit̪e͡o̯
9240,সুবিচার,ʃubicɐɾ
9241,মহল্লা,mɔhollɐ
9242,মুনসুর,munoʃuɾ
9243,বাড়িয়ে,bɐɽiʲe
9244,অপরিচিত,ɔpoɾicit̪o
9245,যাবেন,ɟɐben
9246,প্রকারের,pɾokɐɾeɾ
9247,মঞ্জুরে,mɔnɟuɾe
9248,লালের,lɐleɾ
9249,গোলশান,golʃɐn
9250,মিলি।,mili।
9251,লাইট,lɐ͡i̯t
9252,হাউজ,hɐ͡u̯ɟ
9253,সুতরাং,ʃut̪ɔɾɐŋ
9254,ঘুরেফিরে,gʱuɾepʰiɾe
9255,নওয়াজ,noʷɐɟ
9256,শরিফ।,ʃoɾipʰ।
9257,ধর্মঘটে,d̪ʱɔɾmogʱɔte
9258,জাফরুল্লাহ,ɟɐpʰɾullɐh
9259,নিতেই,nit̪e͡i̯
9260,যাওয়া।,ɟɐ͡o̯ʷɐ।
9261,সূত্রগুলো,ʃut̪ɾogulo
9262,সভানেত্রী,ʃɔbʱɐnet̪ɾi
9263,তৃণমূলে,t̪ɾinomule
9264,প্রচারের,pɾocɐɾeɾ
9265,ইউনুছ,i͡u̯nucʰo
9266,গৃহকর্তা,gɾihokɔɾt̪ɐ
9267,নওয়াব,noʷɐb
9268,বসতঘরে,bɔʃot̪gʱɔɾe
9269,শুয়ে,ʃuʲe
9270,নিচ্ছিলেন।,niccʰilen।
9271,ওয়াশিংটনের,oʷɐʃiŋtoneɾ
9272,গ্লোবাল,globɐl
9273,ডেভেলপমেন্টে,debʱelpɔmente
9274,অর্ঘ্যরে,ɔɾgʱoɾe
9275,অগণতান্ত্রিক,ɔgɔnot̪ɐnt̪ɾik
9276,শিক্ষাব্যবস্থা,ʃikkʰɐbɛbost̪ʰɐ
9277,স্বৈরতান্ত্রিক,ʃo͡i̯ɾot̪ɐnt̪ɾik
9278,প্রশাসনই,pɾoʃɐʃoni
9279,পরোক্ষভাবে,pɔɾokkʰobʱɐbe
9280,দায়ী।,d̪ɐʲi।
9281,"মামা-ভাগ্নে,","mɐmɐ-bʱɐgne,"
9282,নানি-নাতি,nɐni-nɐt̪i
9283,চিঠিপত্র,citʰipɔt̪ɾo
9284,বিভাগ।,bibʱɐg।
9285,বৃত্তের,bɾit̪t̪eɾ
9286,ব্যাসার্ধ,bɛʃɐɾd̪ʱo
9287,জ্যা,ɟɛ
9288,কর।,kɔɾ।
9289,চেয়েছেন,ceʲecʰen
9290,পীর,piɾ
9291,ফজলুর,pʰɔɟoluɾ
9292,বুন্দেসলীগায়,bund̪eʃligɐʲ
9293,নয়টির,nɔʲtiɾ
9294,নিহতরা,nihɔt̪ɔɾɐ
9295,চৌতি,co͡u̯t̪i
9296,আকতার,ɐkot̪ɐɾ
9297,নবী।,nobi।
9298,অমল,ɔmɔl
9299,নাথ,nɐt̪ʰ
9300,পোপাদিয়া,popɐd̪iʲɐ
9301,আকুবদ­ী,ɐkubod̪i
9302,নাথপাড়া,nɐt̪ʰpɐɽɐ
9303,ধীরেন্দ্র,d̪ʱiɾend̪ɾo
9304,নাথের,nɐt̪ʰeɾ
9305,সোনারগাঁ,ʃonɐɾgɐ̃
9306,অফারের,ɔpʰɐɾeɾ
9307,বাড়ার,bɐɽɐɾ
9308,ক্রেতাদের,kɾet̪ɐd̪eɾ
9309,ভিড়ও,bʱiɽo
9310,বাড়তে,bɐɽt̪e
9311,বিকেলে,bikele
9312,দিগলকান্দা,d̪igɔlkɐnd̪ɐ
9313,জনসভার,ɟɔnoʃbʱɐɾ
9314,নিক্সন,nikʃon
9315,স্মারকলিপিও,sɐd̪oklipi͡o̯
9316,হাতুড়ি,hɐt̪uɽi
9317,অত্র,ot̪ɾo
9318,হাজার-হাজার,hɐɟɐɾ-hɐɟɐɾ
9319,জনসাধারণ,ɟɔnoʃɐd̪ʱɐɾon
9320,সুমনকে,ʃumɔnke
9321,পাঠিয়েছেন।,pɐtʰiʲecʰen।
9322,দ্ইু,d̪tu
9323,সুরেন্দ্র,ʃuɾend̪ɾo
9324,সিনহা।,ʃinhɐ।
9325,মজুরি,moɟuɾi
9326,সাবেকঅধিনায়ক,ʃɐbekod̪ʱinɐʲok
9327,রশিদ,ɾɔʃid̪
9328,লতিফ,lot̪ipʰ
9329,আটককৃতদের,ɐtokkɾit̪od̪eɾ
9330,মেয়াদে,meʲɐd̪e
9331,জেল-জরিমানা,ɟel-eɾimɐnɐ
9332,ব্যবসা-বাণিজ্য,bɛbʃɐ-bɐniɟɟo
9333,রান।,ɾɐn।
9334,প্রত্যক্ষদর্শী,pɾot̪t̪okkʰod̪ɔɾʃi
9335,সাক্ষীর,ʃɐkkʰiɾ
9336,শর্ত,ʃɔɾt̪o
9337,অনুকম্পার,onukɔmpɐɾ
9338,পাচারকারীরা,pɐcɐɾkɐɾiɾɐ
9339,"পায়,","pɐʲ,"
9340,রাষ্ট্রীয়,ɾɐʃtɾiʲo
9341,বৈরি,bo͡i̯ɾi
9342,যন্ত্রের,ɟɔnt̪ɾeɾ
9343,পদ্ধতির,pɔd̪d̪ʱot̪iɾ
9344,‘দূর,‘d̪uɾ
9345,যন্ত্র,ɟɔnt̪ɾo
9346,অন,ɔn
9347,অফ,ɔpʰ
9348,এলাকাবাসীকে,elɐkɐbɐʃike
9349,শিক্ষিকাও,ʃikkʰikɐ͡o̯
9350,পিন্টু,pintu
9351,বর্মণকে,bɔɾmonke
9352,কর্মীরাও,kɔɾmiɾɐ͡o̯
9353,অচিন্তপুর,ɔcint̪opuɾ
9354,জুয়েল,ɟuʲel
9355,ওয়েজখালীর,oʲeɟkʰɐliɾ
9356,ব্যক্তিদের,bekt̪id̪eɾ
9357,শংকরানন্দ,ʃɔŋkɔɾɐnɔnd̪o
9358,ব্রহ্মচারী।,bɾɔmmocɐɾi।
9359,তাইওয়ানের,t̪ɐ͡i̯oʷɐneɾ
9360,হার্দিক,hɐɾd̪ik
9361,পান্ডিয়া,pɐndiʲɐ
9362,ফিরেছেন,pʰiɾecʰen
9363,সিরিজে।,siɾiɟe।
9364,কাকতালীয়ভাবে,kɐkt̪ɐliʲobʱɐbe
9365,ইউরোপের,i͡u̯ɾopeɾ
9366,কোনোটিতেই,konotit̪e͡i̯
9367,গোলদাতা,gold̪ɐt̪ɐ
9368,মুক্তার,mukt̪ɐɾ
9369,ভটভটিকে,bʱɔtbʱotike
9370,অতিক্রম,ot̪ikɾom
9371,সমৃদ্ধ,ʃɔmɾid̪d̪ʱo
9372,শিশুরাও,ʃiʃuɾɐ͡o̯
9373,থাকতো,t̪ʰɐkt̪o
9374,পারত।,pɐɾt̪o।
9375,টিমটি,timti
9376,আগ্নেয়গিরির,ɐgneʲogiɾiɾ
9377,ঘনিষ্ঠভাবে,gʱoniʃtʰobʱɐbe
9378,লাভা,lɐbʱɐ
9379,উদগিরণ,ud̪giɾon
9380,ফিটনেস,pʰitɔnes
9381,আসাতেও,ɐʃɐt̪e͡o̯
9382,রহিমার,ɾohimɐɾ
9383,খাটের,kʰɐteɾ
9384,দেখে।,d̪ekʰe।
9385,ভাববে,bʱɐbbe
9386,আমাদেরকে,ɐmɐd̪eɾke
9387,ভোক্তা,bʱokt̪ɐ
9388,বানানো,bɐnɐno
9389,মৌসুমীকে,mo͡u̯ʃumike
9390,তীরের,t̪iɾeɾ
9391,উড়না,uɽonɐ
9392,পেঁচিয়ে,pẽciʲe
9393,শ্বশুরবাড়ির,ʃoʃuɾbɐɽiɾ
9394,লোকজন।,lokɟɔn।
