,Inflected_Word,Lemma
18912,দূরীভূত,দূরীভূত
18913,ব্যাঙ্গালোরে,ব্যাঙ্গালোর
18914,লিনাস,লিনাস
18915,করাচীতে,করাচী
18916,নিয়মিতভাবে,নিয়ম
18917,মহারাজের,মহারাজ
18918,রুয়ান্ডায়,রুয়ান্ডা
18919,কারোরই,কে
18920,নাৎসিদের,নাৎসি
18921,চক্ষুগোচর,চক্ষু
18922,অবিচ্ছিন্নতা,অবিচ্ছিন্ন
18923,নাবিককে,নাবিক
18924,টাকাটাই,টাকা
18925,ইতিহাসটা,ইতিহাস
18926,বহুলোক,বহুলোক
18927,পিটুনি,পেটানো
18928,পূর্বপুরুষেরা,পূর্বপুরুষ
18929,পাবলিকা,পাবলিক
18930,মজা,মজা
18931,প্লাম,প্লাম
18932,গণিতশাস্ত্রের,গণিতশাস্ত্র
18933,পাবলিশ,পাবলিশ
18934,তালিকাতে,তালিকা
18935,জমিদারেরা,জমিদার
18936,এলের,এল
18937,ধার্যের,ধার্য
18938,মিডিয়াতে,মিডিয়া
18939,উদ্দেশ্যপ্রণোদিতভাবে,উদ্দেশ্যপ্রণোদিত
18940,সন্দ্বীপে,সন্দ্বীপ
18941,বয়সটাতে,বয়স
18942,অভয়দান,অভয়দান
18943,এইচটিসি,এইচটি
18944,ঘোরাতে,ঘোরানো
18945,আবদারও,আবদার
18946,আয়ত্তি,আয়ত্তি
18947,কিলিকিয়া,কিলিকিয়া
18948,সেসন,সেসন
18949,রাষ্ট্রসমূহকে,রাষ্ট্রসমূহ
18950,পারদটা,পারদ
18951,সাইয়েন্স,সাইন্স
18952,ধূপদাহ,ধূপদাহ
18953,লিওনেস,লিওনেস
18954,আই,আই
18955,ভোলানাথ,ভোলানাথ
18956,সমর্থক,সমর্থক
18957,কর্দমাক্ত,কর্দমাক্ত
18958,আরাধ্যর,আরাধ্য
18959,মশারীই,মশারী
18960,বিধিব্যবস্থাকে,বিধিব্যবস্থা
18961,পুনর্গঠিত,পুনর্গঠিত
18962,হলমার্ক,হলমার্ক
18963,অলঙ্ঘনীয়তা,অলঙ্ঘনীয়
18964,গাঙ্গুলী,গাঙ্গুলী
18965,প্রাণবায়ু,প্রাণবায়ু
18966,কার্ডিনালদের,কার্ডিনাল
18967,পরলোকগত,পরলোক
18968,ইতস্ততভাবে,ইতস্তত
18969,মাঙ্গলিক,মাঙ্গলিক
18970,কার্যক্রমকে,কার্যক্রম
18971,মালদ্বীপের,মালদ্বীপ
18972,সোমবারে,সোমবার
18973,দেবরই,দেবর
18974,কম্বুগ্রীব,কম্বু
18975,ইনভেনটরি,ইনভেনটরি
18976,ফিরোজ,ফিরোজ
18977,স্কোপ্স,স্কোপ্স
18978,নিয়ামতউল্লাহ,নিয়ামত
18979,যাজক,যাজক
18980,কর্তব্যগুলির,কর্তব্য
18981,ওয়াহিদুল,ওয়াহিদ
18982,ওয়ার্লড,ওয়ার্লড
18983,জেনিরো,জেনিরো
18984,সিলেক্ট,সিলেক্ট
18985,ঘটত,ঘটা
18986,ল্যান্সেলোট,ল্যান্সেলোট
18987,ছেলের,ছেলে
18988,বিধিমত,বিধিমত
18989,চুপড়ি,চুপড়ি
18990,মইটি,মই
18991,ডায়াগ্রাম,ডায়াগ্রাম
18992,যুগে,যুগ
18993,স্কোরারস,স্কোরারস
18994,বংশানুক্রম,বংশানুক্রম
18995,প্রসন্নতা,প্রসন্ন
18996,হতাম,হওয়া
18997,ঘাড়ের,ঘাড়
18998,বখশীর,বখশী
18999,ম্যাজিকের,ম্যাজিক
19000,ফিডলার,ফিডলা
19001,ভবিষ্যদ্বাণীপূর্ণ,ভবিষ্যদ্বাণী
19002,করমর্দনই,করমর্দন
19003,তাঁতিকে,তাঁতি
19004,পান্ডুলিপিতে,পান্ডুলিপি
19005,ক্যানিন,ক্যানিন
19006,গালার,গালা
19007,হাজারি,হাজারি
19008,আসবা,আসা
19009,হালের,হাল
19010,আইনটিকে,আইন
19011,বাসেম,বাসম
19012,পাদ্রীর,পাদ্রী
19013,পাশবিক,পাশবিক
19014,ক্যাটালগ,ক্যাটালগ
19015,পরমহংসের,পরমহংস
19016,রাষ্ট্রনীতি,রাষ্ট্রনীতি
19017,আটককৃতদের,আটক
19018,গুরুত্বপুর্ন,গুরুত্ব
19019,চামকাটি,চামকা
19020,আফতাব,আফতাব
19021,বাজপেয়ীর,বাজপেয়ী
19022,নিম্নশ্রেণীর,নিম্নশ্রেণী
19023,শকট,শকট
19024,সমরাস্ত্র,সমরাস্ত্র
19025,অন্তকরণ,অন্তকরণ
19026,খানকাহগুলি,খানকাহ
19027,টিমি,টিমি
19028,ওকালতিই,ওকালতি
19029,শীর্ণ,শীর্ণ
19030,কুমড়ো,কুমড়ো
19031,কাঁদছেন,কাঁদা
19032,আইএসপিআর,আইএসপিআর
19033,জোটনিরপেক্ষ,জোটনিরপেক্ষ
19034,হেসেছি,হাসা
19035,ডাব্লিউডাব্লিউএফ,ডাব্লিউডাব্লিউএফ
19036,বার্চ,বার্চ
19037,আধুনিকা,আধুনিকা
19038,যুক্তরাষ্ট্রেই,যুক্তরাষ্ট্র
19039,পশ্চিমাঞ্চলে,পশ্চিমাঞ্চল
19040,মিলাইয়া,মেলানো
19041,আর্টেমিশিয়া,আর্টেমিশিয়া
19042,টেলিফোনের,টেলিফোন
19043,জীবাশ্মের,জীবাশ্ম
19044,সহপ্রতিষ্ঠাতা,সহপ্রতিষ্ঠা
19045,ফিট,ফিট
19046,উপলক্ষগুলোতে,উপলক্ষ
19047,উদাসীনতাকে,উদাসীনতা
19048,ফ্রান্সকে,ফ্রান্স
19049,প্রেসের,প্রেস
19050,ভেড়ি,ভেড়ি
19051,স্লিদারিন,স্লিদার
19052,পাঠ্যক্রমে,পাঠ্যক্রম
19053,ডিমগুলোকে,ডিম
19054,যুক্তিযুক্তভাবেই,যুক্তি
19055,প্রাপ্য,প্রাপ্য
19056,পেঁপেটায়,পেঁপে
19057,বলাকে,বলা
19058,দৃশ্যাবলি,দৃশ্য
19059,খোলায়,খোলা
19060,কচুরিপানার,কচুরিপানা
19061,পৃষ্ঠদেশে,পৃষ্ঠদেশে
19062,কুবরা,কুবরা
19063,পরে,পরে
19064,বিপ্লবকে,বিপ্লব
19065,সংগীতটি,সংগীত
19066,কাটাইতেন,কাটা
19067,যুক্তিসমূহ,যুক্তি
19068,জামির,জামি
19069,ডাক্তারও,ডাক্তার
19070,ইথিয়েন,ইথিয়েন
19071,ছাপা,ছাপ
19072,হেলিকপ্টারে,হেলিকপ্টার
19073,লায়ার,লায়া
19074,মনিক,মনিক
19075,সিনাওয়াত্রাকে,সিনাওয়াত্রা
19076,অন্তর্দৃষ্টিপূর্ণ,অন্তর্দৃষ্টি
19077,প্রতিশ্রুতির,প্রতিশ্রুতি
19078,ঋতুচক্র,ঋতু
19079,শাসনকর্তা,শাসনকর্তা
19080,হাইপারবোলিক,হাইপারবোলিক
19081,লাটভিয়ান,লাটভিয়া
19082,অ্যাম্ব্রা,অ্যাম্ব্রা
19083,অস্থায়িভাবে,অস্থায়
19084,অদিতের,অদিতি
19085,গ্রীনফিল্ড,গ্রীনফিল্ড
19086,ওয়াকফের,ওয়াকফ
19087,বেশিবার,বেশি
19088,হিরে,হিরে
19089,স্যামের,স্যাম
19090,ফার্মে,ফার্ম
19091,শাপুর,শাপুর
19092,গোষ্ঠীও,গোষ্ঠী
19093,শ্রাবণী,শ্রাবণী
19094,ব্রেইনস্টেম,ব্রেইনস্টম
19095,কথাসাহিত্যে,কথাসাহিত্য
19096,বাধ্যতামূলকভাবে,বাধ্যতামূলক
19097,মেরুকরণ,মেরুকরণ
19098,পল্লবিত,পল্লব
19099,লার্জ,লার্জ
19100,বাঙালিকে,বাঙালি
19101,ওইখানেই,ওখানে
19102,ফ্রাংকো,ফ্রাংকো
19103,ঐতিহাসিকতা,ঐতিহাসিক
19104,বন্দীর,বন্দী
19105,মিন,মিন
19106,এমএন,এমএন
19107,সাংবাদিককে,সাংবাদিক
19108,বারাকা,বারাকা
19109,আলিরেজা,আলিরেজা
19110,কোটি,কোটি
19111,সমাপনী,সমাপনী
19112,ভাবছিলে,ভাবা
19113,লজিক,লজিক
19114,শ্রমিকদের,শ্রমিক
19115,দৃঢ়নিশ্চিত,দৃঢ়নিশ্চিত
19116,ফেলপস,ফেলপস
19117,ইলাইট,ইলাইট
19118,কিছুক্ষণ,কিছুক্ষণ
19119,মাইতিকে,মাইতি
19120,ঔজ্জ্বল্যও,ঔজ্জ্বল্য
19121,সবরমতী,সবরমতী
19122,যন্ত্র,যন্ত্র
19123,হোসনি,হোসনি
19124,পালানোর,পলানো
19125,লিখাক,লেখা
19126,মিথষ্ক্রিয়ার,মিথষ্ক্রিয়া
19127,নিজেদেরকে,নিজ
19128,কুলাটি,কুলা
19129,পরিনামের,পরিনাম
19130,চিনলে,চেনা
19131,পাটক,পাটক
19132,গটফ্রিড,গটফ্রিড
19133,গর্গরা,গর্গ
19134,জেইদ,জেইদ
19135,সেনাপতির,সেনাপতি
19136,পার্লের,পার্ল
19137,হাসন,হাসন
19138,এ্যান্ড্রয়েড,এ্যান্ড্রয়েড
19139,যাইও,যাওয়া
19140,বাঁচাবে,বাঁচানো
19141,সাইন্সেস,সাইন্সেস
19142,পোর্তুগালের,পোর্তুগাল
19143,মদরিচ,মদরিচ
19144,কথা,কথা
19145,কুলির,কুলি
19146,ফাং,ফাং
19147,গতকালে,গতকাল
19148,কেবিনেট,কেবিনট
19149,প্রদর্শনইতো,প্রদর্শন
19150,দূরত্বও,দূরত্ব
19151,পরস্পরেরই,পরস্পর
19152,গুজরাত,গুজরাত
19153,মঞ্জরি,মঞ্জরি
19154,চ্যাটিং,চ্যাটিং
19155,অ্যাকাউন্টের,অ্যাকাউন্ট
19156,আ্যসগার্ড,আ্যসগার্ড
19157,এপিডেমিওলজি,এপিডেমিওলজি
19158,সংঘটি,সংঘ
19159,ডোগরা,ডোগরা
19160,বিভাগটা,বিভাগ
19161,মেলামেশা,মেলামেশা
19162,মড্যুলেশন,মড্যুলেশন
19163,রাজবাড়ি,রাজবাড়ি
19164,পোর্টালের,পোর্টাল
19165,অঙ্গীকৃত,অঙ্গীকৃত
19166,মোরসি,মোরসি
19167,পথিকদের,পথিক
19168,সিনডি,সিনডি
19169,গুলিস্তান,গুলিস্তান
19170,শ্রেণীতেই,শ্রেণী
19171,ধমকানো,ধমক
19172,গতিপরিবর্তন,গতিপরিবর্তন
19173,নৈরাশ্যে,নিরাশ
19174,বিষণ্ণতা,বিষণ্ণতা
19175,টার্বো,টার্বো
19176,ট্রায়াড,ট্রায়াড
19177,পরিকল্পনাসহ,পরিকল্পনা
19178,উত্সর্গকৃত,উত্সর্গ
19179,সকালই,সকাল
19180,সারনাথ,সারনাথ
19181,টলতে,টলতে
19182,হরণের,হরণ
19183,বিশ্লেষনের,বিশ্লেষন
19184,তৃপ্তিই,তৃপ্ত
19185,চরকার,চরকা
19186,রাস্টার,রাস্টার
19187,ট্রেন্ডস,ট্রেন্ডস
19188,রাষ্ট্রগুলোর,রাষ্ট্র
19189,আদর্শগুলি,আদর্শ
19190,ডিটেকটিভ,ডিটেকটিভ
19191,মূল্যমান,মূল্য
19192,বৈশিষ্টায়িত,বৈশিষ্ট
19193,শিক্ষাব্যবস্থায়,শিক্ষাব্যবস্থা
19194,খন্ডযুদ্ধ,খন্ডযুদ্ধ
19195,প্রিয়তর,প্রিয়
19196,একককে,একক
19197,রিহ্যাবিলিটেশন,রিহ্যাবিলিটেশন
19198,ডম,ডম
19199,ধার্য,ধার্য
19200,ব্র্যান্ডেড,ব্র্যান্ডেড
19201,সঠিকত্ব,সঠিক
19202,খাঁই,খাঁই
19203,উড়োজাহাজগুলো,উড়োজাহাজ
19204,আঘাতের,আঘাত
19205,দিনমজুর,দিনমজুর
19206,বিসৃত,বিসৃত
19207,কুয়া,কুয়া
19208,বাঁধিয়া,বাঁধা
19209,সৃষ্টিকর্ম,সৃষ্টি
19210,সতর্কবার্তা,সতর্ক
19211,ম্যাজিক,ম্যাজিক
19212,আন্টি,আন্টি
19213,ভানুয়াটুতে,ভানুয়াটু
19214,যিহোয়াশকে,যিহোয়াশ
19215,উড়াল,উড়ান
19216,বোম্বশেল,বোম্বশেল
19217,বিকচ,বিকচ
19218,সিন্ধিয়া,সিন্ধিয়া
19219,শোপেনহাওয়ার,শোপেনহাওয়ার
19220,সানসেট,সানসেট
19221,নাটকিয়,নাটক
19222,সুপ্রিয়া,সুপ্রিয়া
19223,বঙ্গোপসাগরের,বঙ্গোপসাগর
19224,ব্রাইস,ব্রাইস
19225,ভাগেরও,ভাগ
19226,বৃদ্ধগণ,বৃদ্ধ
19227,দাম্ভিকতা,দম্ভ
19228,সুখস্বপ্ন,সুখস্বপ্ন
19229,স্ক্রিপচার্স,স্ক্রিপচার্স
19230,উপগ্রহ,উপগ্রহ
19231,মিথ্যাবাদীর,মিথ্যাবাদী
19232,সিধি,সিধি
19233,রেন্ড,রেণ্ড
19234,সুরা,সুরা
19235,রুচিনির্মাণকারী,রুচিনির্মাণ
19236,ফজলুল,ফজলুল
19237,পাড়া,পাড়া
19238,ফিলিপে,ফিলিপ
19239,বটি,বটি
19240,পুকুরটা,পুকুর
19241,উত্পাতকারী,উত্পাত
19242,ধেয়ান,ধেয়ান
19243,হেক্টরে,হেক্টর
19244,খোকার,খোকা
19245,কুচকাওয়াজ,কুচকাওয়াজ
19246,অতীতও,অতীত
19247,কামরুজ্জামান,কামরুজ্জামান
19248,শেরেবাংলা,শেরেবাংলা
19249,স্কলারের,স্কলার
19250,বার্নিনি,বার্নিনি
19251,বিভূষিতা,বিভূষিতা
19252,প্রজাতিগুলি,প্রজাতি
19253,পদ্মবিভূষণ,পদ্মবিভূষণ
19254,উৎকর্ষে,উৎকর্ষ
19255,নাট্যচর্চা,নাট্যচর্চা
19256,কাহে,কাহ
19257,বদ্ধমূল,বদ্ধমূল
19258,আসিয়াছে,আসা
19259,পাননা,পাননা
19260,বনায়নে,বনায়ণ
19261,জগদীশপ্রসাদ,জগদীশপ্রসাদ
19262,অগ্রীম,অগ্রীম
19263,সুইপার,সুইপার
19264,কয়েকশত,কয়েকশত
19265,কাছাকাছি,কাছ
19266,দুঃসাহসী,দুঃসাহস
19267,জেটল্যান্ড,জেটল্যান্ড
19268,লুম্বিনী,লুম্বিনী
19269,গল্পগ্রন্থ,গল্পগ্রন্থ
19270,ছোটদের,ছোট
19271,গুণেরও,গুণ
19272,প্রচারনায়,প্রচারনা
19273,বল্লা,বল্লা
19274,যবনিকা,যবনিকা
19275,ইলোরা,ইলোরা
19276,সপ্তাহগুলোতে,সপ্তাহ
19277,অভিধানটি,অভিধান
19278,অনবরতই,অনবরত
19279,জেলী,জেলী
19280,টিউমারটি,টিউমার
19281,দেয়ালটা,দেয়াল
19282,অক্ষরজ্ঞানবঞ্চিত,অক্ষর
19283,অভাগিনীর,অভাগী
19284,জলরেখা,জলরেখা
19285,রক্তমাংসের,রক্তমাংস
19286,মল্ল,মল্ল
19287,মিলাদের,মিলাদ
19288,পাকবাহিনীর,পাকবাহিনী
19289,অনুসন্ধিৎসু,অনুসন্ধি
19290,দন্ডাদেশ,দন্ডআদেশ
19291,মঠটির,মঠ
19292,ফ্লেচারের,ফ্লেচার
19293,অদূর,অদূর
19294,সন্নিপাত,সন্নিপাত
19295,লিবিয়া,লিবিয়া
19296,সৃজনশীলতার,সৃজনশীলতা
19297,বিছানার,বিছানা
19298,ম্যালেরিয়ায়,ম্যালেরিয়া
19299,পাণ্ডুবর্ণ,পাণ্ডুবর্ণ
19300,পারলৌকিক,পারলৌকিক
19301,ইবনুল,ইবনুল
19302,আমোন,আমোন
19303,দিঘি,দিঘি
19304,লোভকে,লোভ
19305,হিতৈষী,হিতৈষী
19306,স্বামীসুখ,স্বামীসুখ
19307,অগস্টেই,অগস্ট
19308,যমুনামুখ,যমুনা
19309,সাইয়িদ,সাইয়িদ
19310,জ্ঞানযুক্ত,জ্ঞান
19311,স্কটিশ,স্কটিশ
19312,কম্বোডিয়াতে,কম্বোডিয়া
19313,বয়স্করা,বয়স্ক
19314,ভালবাসো,ভালবাসা
19315,সহস্র,সহস্র
19316,টাকাটা,টাকা
19317,কুইটোর,কুইটো
19318,প্রথমজাতদের,প্রথমজাত
19319,টুইটারকারীরা,টুইটার
19320,ড্যানি,ড্যানি
19321,কিলা,কিলা
19322,টার্গেটর,টার্গেট
19323,কাঁদাত,কাঁদা
19324,প্রতিরক্ষা,রক্ষা
19325,রহিতকরণ,রহিত
19326,চলচ্চিত্রাঙ্গনে,চলচ্চিত্রাঙ্গন
19327,বাস্ত্তসংস্থানিক,বাস্ত্তসংস্থান
19328,ওয়াইক্লিফের,ওয়াইক্লিফ
19329,শেক,শেক
19330,শাস্ত্রই,শাস্ত্র
19331,বিসিএস,বিসিএস
19332,মওদুদী,মওদুদী
19333,ছোটখাট,ছোটখাট
19334,ব্যবধানের,ব্যবধান
19335,উপরওয়ালার,উপরওয়ালা
19336,অভ,অভ
19337,অপেক্ষাই,অপেক্ষা
19338,মকর,মকর
19339,গোছ,গোছ
19340,পেটী,পেটী
19341,দুষ্টচক্রের,দুষ্টচক্র
19342,সিয়েনফুয়েগোস,সিয়েনফুয়েগোস
19343,চলাচলকৃত,চলাচল
19344,খরস্রোতা,খরস্রোতা
19345,ভারসাম্যকে,ভারসাম্য
19346,পলানো,পলানো
19347,কৌতুক,কৌতুক
19348,বনি,বনি
19349,ইকোসিস্টেমে,ইকোসিস্টেম
19350,সরল,সরল
19351,জানাইবেন,জানা
19352,নীড়,নীড়
19353,বিলবেরী,বিলবেরী
19354,রসে,রস
19355,স্ক্রিপ্ট,স্ক্রিপ্ট
19356,ক্যারোলিন,ক্যারোলিন
19357,টাইপিস্ট,টাইপিস্ট
19358,হেলেনিস্টিক,হেলেনিস্টিক
19359,ময়ূখ,ময়ূখ
19360,সংশোধনীয়,সংশোধনী
19361,চলাও,চলা
19362,পুটকি,পুটকি
19363,আচরণটি,আচরণ
19364,জামালউদ্দিন,জামালউদ্দিন
19365,উপসংহারে,উপসংহার
19366,উত্থাপন,উত্থাপন
19367,কল্যাণকামী,কল্যাণ
19368,এলসিডি,এলসিডি
19369,হাঙ্গাল,হাঙ্গাল
19370,অনুলিপিটি,অনুলিপি
19371,বেদি,বেদি
19372,রাদারফোর্ড,রাদারফোর্ড
19373,উত্সবটা,উত্সব
19374,চাঁপা,চাঁপা
19375,একধাপ,একধাপ
19376,অভিন্নত্ব,অভিন্ন
19377,জ্ঞানচক্ষু,জ্ঞান
19378,কাচাল,কাচা
19379,লাখই,লাখ
19380,পিডিপি,পিডিপি
19381,বুদ্ধদেবের,বুদ্ধদেব
19382,ময়নাটা,ময়না
19383,পদটিতে,পদ
19384,সরাব,সরা
19385,প্রকাশনাদিতে,প্রকাশনা
19386,প্রভাব,প্রভাব
19387,উভয়কেই,উভয়
19388,ভস্মের,ভস্ম
19389,ভারগাস,ভারগাস
19390,টেক্সট,টেক্সট
19391,পিটিএমের,পিটিএম
19392,অধ্যাপকরা,অধ্যাপক
19393,চারগুণ,চারগুণ
19394,ইঁদুর,ইঁদুর
19395,থাপা,থাপা
19396,অগ্ন্যাশয়ের,অগ্ন্যাশয়
19397,আবেদনগুলো,আবেদন
19398,পাইলাম,পাওয়া
19399,বিচারতো,বিচার
19400,বৈদিক,বৈদিক
19401,নর্মা,নর্মা
19402,রাজাক,রাজা
19403,সেগাল,সেগাল
19404,ফ্রস্টবাইট,ফ্রস্টবাইট
19405,বুঝে,বুঝা
19406,চিপা,চিপা
19407,উদ্বোধকের,উদ্বোধক
19408,দড়ির,দড়ি
19409,গন্টলেট,গণ্টলেট
19410,পৌঁওছে,পৌঁছা
19411,টিএনটি,টিএন
19412,হাস্যকৌতুক,হাস্যকৌতুক
19413,দীর্ঘসহিষ্ণুতা,দীর্ঘসহিষ্ণু
19414,বিদ্বেষ,বিদ্বেষ
19415,বিড়ি,বিড়ি
19416,অভিনেতাকে,অভিনেতা
19417,হামদর্দ,হামদর্দ
19418,আমড়া,আমড়া
19419,উন্মাদদের,উন্মাদ
19420,পরিপাক,পরিপাক
19421,সংঘাতটি,সংঘাত
19422,ডেটিং,ডেটিং
19423,দিনেও,দিন
19424,রক্ষণশীলরা,রক্ষণশীল
19425,অদ্বৈতবাদী,অদ্বৈত
19426,মূলপর্বে,মূলপর্ব
19427,মহাকরণ,মহাকরণ
19428,ট্রাপ,ট্রাপ
19429,দেওঘর,দেওঘর
19430,রোহ,রোহ
19431,রেলস্টেশনে,রেলস্টেশন
19432,সদাই,সদা
19433,একতলার,একতলা
19434,উদ্যানটিকে,উদ্যান
19435,কারুশিল্প,কারুশিল্প
19436,বাধ্যতা,বাধ্য
19437,হারবার্ট,হারবার্ট
19438,অ্যাডজুট্যান্ট,অ্যাডজুট্যান্ট
19439,ট্রিলিয়ন,ট্রিলিয়ন
19440,ধাবনক্ষেত্রের,ধাবনক্ষেত্র
19441,মিতা,মিতা
19442,ভাটিয়ালী,ভাটিয়ালী
19443,কর্মীর,কর্মী
19444,শিঙাড়া,শিঙাড়া
19445,একরকম,একরকম
19446,খাতাই,খাতা
19447,রশিদিদের,রশিদি
19448,উত্সাহীর,উত্সাহী
19449,গ্রহটা,গ্রহ
19450,রক্ষণ,রক্ষা
19451,বিয়ার্স,বিয়ার্স
19452,সাহিত্যপত্র,সাহিত্যপত্র
19453,ম্যাককল,ম্যাককল
19454,কর্তৃত্বে,কর্তৃত্ব
19455,বেটাক্যারোটিন,বেটাক্যারোটিন
19456,দিবসই,দিবস
19457,নৈপুণ্যে,নৈপুণ্য
19458,নিকুঞ্জ,নিকুঞ্জ
19459,অশিক্ষার,অশিক্ষা
19460,থিন,থিন
19461,যৌনক্রিয়ার,যৌনক্রিয়া
19462,গল্পটি,গল্প
19463,সীমালংঘনকারী,সীমালংঘন
19464,স্প্রিংফিল্ড,স্প্রিংফিল্ড
19465,যান,যাওয়া
19466,পাত্রদিগকে,পাত্র
19467,ট্রানজিট,ট্রানজিট
19468,সারদাকাণ্ডের,সারদাকাণ্ড
19469,সংবেদনশীলতা,সংবেদনশীল
19470,প্রযুক্তিরও,প্রযুক্তি
19471,পিয়ানো,পিয়ানো
19472,পাণিনি,পাণিনি
19473,জরিপকারী,জরিপ
19474,আলুখালু,আলুখালু
19475,পরিমণ্ডলের,পরিমণ্ডলে
19476,পঞ্চমাংশ,পঞ্চমাংশ
19477,রাইড,রাইড
19478,বাইকটা,বাইক
19479,সংগঠনগুলো,সংগঠন
19480,মায়ান,মায়ান
19481,জ্বি,জ্বি
19482,ধর্মশালা,ধর্মশালা
19483,মমতাজউদ্দিন,মমতাজউদ্দিন
19484,ব্যারির,ব্যারি
19485,বীরযোদ্ধা,বীরযোদ্ধা
19486,কবিরের,কবি
19487,খলজী,খলজী
19488,বেক্সিমকো,বেক্সিম
19489,জুগিয়েছে,জোগানো
19490,পেছনটা,পিছন
19491,সংগঠনগুলোও,সংগঠন
19492,বিশ্বব্যাঙ্ক,বিশ্বব্যাঙ্ক
19493,মোহামেডানের,মোহামেডান
19494,রম্বসের,রম্বস
19495,অপরাহ্নে,অপরাহ্ন
19496,সজ্ঞান,সজ্ঞান
19497,নেতৃত্বদানকারী,নেতৃত্ব
19498,ছাতনা,ছাতনা
19499,সাহু,সাহু
19500,সাক্ষীবৃন্দ,সাক্ষী
19501,স্বালবার্ড,স্বালবার্ড
19502,অন্তরজের,অন্তরজ
19503,ইনস্টলকৃত,ইনস্টল
19504,গেজেটে,গেজেট
19505,নাবালক,নাবালক
19506,প্যালেস্টাইনের,প্যালেস্টাইন
19507,অন্তর্ঘাতে,অন্তর্ঘাত
19508,অন্তিম,অন্তিম
19509,অপর্ণাচরণ,অপর্ণা
19510,প্রোগ্র্যাম,প্রোগ্র্যাম
19511,ভূবিজ্ঞান,ভূবিজ্ঞান
19512,রেমা,রেমা
19513,অরিজিৎ,অরিজিৎ
19514,বক্তৃতাগুলোয়,বক্তৃতা
19515,মেহরিন,মেহরিন
19516,আঘাতটি,আঘাত
19517,যুবরাজ,যুবরাজ
19518,হাইভের,হাইভ
19519,বপনে,বপন
19520,ঘাতটি,ঘাত
19521,অতীতকে,অতীত
19522,অটোরিকশাচালাক,অটোরিকশা
19523,পশমি,পশম
19524,হাজতি,হাজতি
19525,নাটককে,নাটক
19526,সিঙ্গাপুরের,সিঙ্গাপুর
19527,বেটির,বেটি
19528,শৃঙ্গের,শৃঙ্গ
19529,ভাষাগোষ্ঠীর,ভাষা
19530,নাইপল,নাইপল
19531,সিজ,সিজ
19532,রেম,রেম
19533,বাচাও,বাচা
19534,শংকরাচার্য,শংকরাচার্য
19535,নদীতীরের,নদীতীর
19536,অত্যাচারে,অত্যাচার
19537,ভরের,ভর
19538,জগিং,জগিং
19539,বিমুখতা,বিমুখ
19540,বাঁচিয়া,বাঁচা
19541,মুসলমানই,মুসলমান
19542,গুয়ো,গুয়ো
19543,মলম,মলম
19544,চেঁচালেন,চিৎকার
19545,পিযুষ,পিযুষ
19546,কোকাকোলা,কোকাকোলা
19547,ল্যাণ,ল্যাণ
19548,দুয়ারী,দুয়ারী
19549,কনফেডারেশনের,কনফেডারেশন
19550,কুর্দিরা,কুর্দি
19551,ষড়যন্ত্রতে,ষড়যন্ত্র
19552,পরিবারের,পরিবার
19553,মর্মর,মর্মর
19554,ডেসা,ডেসা
19555,এম্বুলেন্স,এম্বুলেন্স
19556,উৎপাদনক্ষম,উৎপাদন
19557,ভোম্বল,ভোম্বল
19558,কার্যদর্শী,কার্যদৃষ্ট
19559,পোলিয়ো,পোলিয়ো
19560,উৎখাত,উৎখাত
19561,কমবয়সি,কমবয়স
19562,ধর্মসমূহের,ধর্ম
19563,গজনীর,গজনী
19564,খাবেন,খাওয়া
19565,যোগাস,যোগান
19566,সমবায়,সমবায়
19567,আড্ডাকে,আড্ডা
19568,কিয়াং,কিয়াং
19569,ভগবানপুর,ভগবানপুর
19570,অ্যাস্টাউন্ডিং,অ্যাস্টাউন্ড
19571,নাট্যমঞ্চ,নাট্যমঞ্চ
19572,কূট,কূট
19573,লেয়ার্ড,লেয়ার্ড
19574,ডাকবিভাগ,ডাকবিভাগ
19575,অর্থনৈতিকভাবে,অর্থনীতি
19576,বাড়িভাড়া,বাড়িভাড়া
19577,বিদ্বেষপূর্ণ,বিদ্বেষ
19578,মোগাদিশুর,মোগাদিশু
19579,ষ্টীল,ষ্টীল
19580,সাহাপাড়ার,সাহাপাড়া
19581,আভাসটি,আভাস
19582,পরিবাররূপে,পরিবাররূপ
19583,চেতন,চেতন
19584,কোঁচকা,কোঁচকা
19585,সংআন্ত,সংআন্ত
19586,ভালবেসেছে,ভালবাসা
19587,পালাউয়ের,পালাউ
19588,এড়াতে,এড়ানো
19589,জানদুল্লাহ,জানদুল্লাহ
19590,নৃবিজ্ঞান,নৃবিজ্ঞান
19591,আন্ত্রিক,আন্ত্রিক
19592,পুষ্টিগুণ,পুষ্টিগুণ
19593,কম্পিউটারও,কম্পিউটার
19594,টিটকারির,টিটকারি
19595,করতাম,করা
19596,গাঙ্গুলীর,গাঙ্গুলী
19597,কম্পাঙ্ক,কম্প
19598,শ্রোতামাত্র,শ্রোতা
19599,পালিয়ে,পলানো
19600,টোম্যাটোর,টোম্যাটো
19601,আয়তনের,আয়তন
19602,আত্মনিয়ন্ত্রণ,আত্মনিয়ন্ত্রণ
19603,নির্দেশিকায়,নির্দেশিকা
19604,ক্যালিফোর্ণিয়ার,ক্যালিফোর্ণিয়া
19605,আঙ্গুরসহ,আঙ্গুর
19606,এডমন্টন,এডমন্টন
19607,বোলারদের,বোলার
19608,বান্ডেল,বান্ডেল
19609,ধরনও,ধরন
