,Inflected_Word,Lemma
4165,খ্রিষ্টধর্ম,খ্রিষ্টধর্ম
4166,উপকরনের,উপকরন
4167,ওয়াচটাওয়ার,ওয়াচটাওয়ার
4168,আইয়ুব,আইয়ুব
4169,তথ্যসূত্র,তথ্যসূত্র
4170,কাস্পি,কাস্পি
4171,দিদা,দিদা
4172,ওয়াচ,ওয়াচ
4173,হাতিবাগান,হাতিবাগান
4174,শিরোমনি,শিরোমনি
4175,আম্মুও,আম্মু
4176,রাষ্ট্রগুলো,রাষ্ট্র
4177,পূজায়,পূজা
4178,অস্থায়ী,অস্থায়ী
4179,ভ্রমণের,ভ্রমণ
4180,পিপলাইয়ের,পিপলাই
4181,চেটানুগাতেই,চেটানুগাত
4182,কুয়েইতি,কুয়েইতি
4183,ধনাঢ্য,ধনাধ্য
4184,সেলুলার,সেলুলা
4185,জন্মাবার,জন্ম
4186,গ্রীক,গ্রীক
4187,পুর্বেই,পুর্ব
4188,রংপুরে,রংপুর
4189,কলরক্ষক,কলরক্ষক
4190,ডাকতো,ডাকা
4191,ধ্রুপদি,ধ্রুপদি
4192,দীর্ঘসময়,দীর্ঘসময়
4193,হস্তচালিত,হস্তচালিত
4194,বকর,বকর
4195,ন্যায্যতার,ন্যায্য
4196,অনুসমর্থিত,অনুসমর্থন
4197,বললেনঃ,বলা
4198,প্রবন্ধগুলোর,প্রবন্ধ
4199,আরনো,আরনো
4200,কালোবাজারীরা,কালোবাজারী
4201,স্তবকের,স্তবক
4202,নিবেদনের,নিবেদন
4203,সম্পর্কগুলি,সম্পর্ক
4204,বায়ুনালী,বায়ুনল
4205,প্রতিজ্ঞাগুলো,প্রতিজ্ঞা
4206,মসজিদগুলোর,মসজিদ
4207,এনএযই,এনএযই
4208,কার্যাবলী,কার্যাবলী
4209,সার্জনকে,সার্জন
4210,দ্বিতীয়টি,দ্বিতীয়
4211,বানু,বানু
4212,হোস্টিং,হোস্টিং
4213,অনার,অনা
4214,খপ্পরে,খপ্পর
4215,কল,কল
4216,ডগলাস,ডগলাস
4217,একেক,একেক
4218,মুক্তাগাছা,মুক্তাগাছা
4219,মানিয়ে,মানানো
4220,ভোক্তাদের,ভোক্তা
4221,মনিটারি,মনিটারি
4222,দায়িত্বশীলতা,দায়িত্বশীল
4223,সংখ্যালঘুর,সংখ্যালঘু
4224,এসএসসি,এসএসসি
4225,পূর্বতীর,পূর্বতী
4226,ওয়াজেদ,ওয়াজেদ
4227,ভুদু,ভুদু
4228,তোশিকো,তোশিকো
4229,উদ্ধৃতিগুলো,উদ্ধৃতি
4230,বর্ধিত,বর্ধিত
4231,ছবিব,ছবি
4232,স্ট্রোক,স্ট্রোক
4233,সুলতানী,সুলতান
4234,রাজধানীকে,রাজধানী
4235,জয়নুল,জয়নুল
4236,মৃণালিনীর,মৃণালিনী
4237,অ্যাসোসিয়েশন,অ্যাসোসিয়েশন
4238,রদ,রদ
4239,গায়িকা,গায়িকা
4240,ধূপ,ধূপ
4241,বিআইডব্লিউটিএ,বিআইডব্লিউটিএ
4242,যোহনের,যোহন
4243,দ্রুতসম্পন্ন,দ্রুতসম্পন্ন
4244,দার্শনিকরা,দর্শন
4245,ভাষাও,ভাষা
4246,সড়ক,সড়ক
4247,ম্যানেজমেন্ট,ম্যানেজমেন্ট
4248,বুলগেরিয়ায়,বুলগেরিয়া
4249,সোব্রিনহো,সোব্রিনহো
4250,সামুদ্রিক,সামুদ্রিক
4251,ভ্যালোয়ের,ভ্যালোয়
4252,ফসলহানির,ফসলহানি
4253,সিয়ারকে,সিয়ার
4254,বিশ্বতাত্ত্বিক,বিশ্বতত্ত্ব
4255,এগুলি,এগুলো
4256,ন্যুডও,ন্যুড
4257,অভ্যাসগতভাবে,অভ্যাস
4258,মহেশখালি,মহেশখালি
4259,আইনপ্রয়োগকারী,আইনপ্রয়োগকারী
4260,পড়ছে,পড়া
4261,চিন্তাধারা,চিন্তাধারা
4262,কমিটিও,কমিটি
4263,তাইওয়ান,তাওয়ান
4264,নিহিত,নিহিত
4265,নৃশংসভাবে,নৃশংস
4266,নোটিশে,নোটিশ
4267,হৃতগৌরব,হৃতগৌরব
4268,টেলিসেন্টার,টেলিসেন্টার
4269,পেশীর,পেশী
4270,ক্রীতদাসকে,ক্রীতদাস
4271,পরিচালিত,পরিচালনা
4272,প্রুফ,প্রুফ
4273,করলেই,করা
4274,কশেরুকা,কশেরুকা
4275,কিউবানরা,কিউবান
4276,সাংকেতিক,সংকেত
4277,আনারসের,আনারস
4278,ব্যর্থতায়,ব্যর্থ
4279,কম্প্রেস,কম্প্রেস
4280,চোজেমে,চোজেম
4281,আবিষ্কৃতীরা,আবিষ্কৃতী
4282,কর্মপরিবেশ,কর্মপরিবেশ
4283,প্রতিবন্ধকতা,প্রতিবন্ধক
4284,হত্যাকান্ডকে,হত্যা
4285,ক্যালিফোর্নিয়ার,ক্যালিফোর্নিয়া
4286,ভোজবাজির,ভোজ
4287,দেখিয়েছেন,দেখা
4288,মডেলিং,মডেলিং
4289,বীর্য,বীর্য
4290,শোভিত,শোভা
4291,ঝটকায়,ঝটকা
4292,কাটরার,কাটরা
4293,বর্ষের,বর্ষ
4294,এগুলোর,এগুলো
4295,চেষ্টিত,চেষ্টন
4296,যোগাত্মক,যোগাত্মক
4297,বুতেতকে,বুতেত
4298,শোকাচ্ছন্ন,শোক
4299,মূর্তিতত্ত্বের,মূর্তিতত্ত্ব
4300,ব্যুরোর,ব্যুরো
4301,উভয়েরই,উভয়
4302,রুচির,রুচি
4303,ভাবুকতা,ভাবা
4304,ছিদ্রগুলো,ছিদ্র
4305,রক্তক্ষয়ী,রক্তক্ষয়ী
4306,আইসিডিডিআর,আইসিডিডিআর
4307,শপিং,শপিং
4308,সমসত্ব,সমসত্ব
4309,আজগর,আজগর
4310,শিরোনামে,শিরোনাম
4311,দায়দায়িত্ব,দায়দায়িত্ব
4312,সংলাপে,সংলাপ
4313,দেবীদের,দেবী
4314,বাড়ছিল,বাড়া
4315,অক্ষশক্তির,অক্ষশক্তি
4316,পৃষ্ঠ,পৃষ্ঠ
4317,রীতিনীতিগুলো,রীতিনীতি
4318,গ্যালারি,গ্যালারি
4319,অতিভোজী,অতিভোজী
4320,প্রলোভন,প্রলোভন
4321,ফাংশনের,ফাংশন
4322,ইন্টারন্যাশনাল,ইন্টারন্যাশনাল
4323,চক্রীয়,চক্র
4324,অন্তর্গঠন,অন্তর্গঠন
4325,পুরস্কারপ্রাপ্ত,পুরস্কারপ্রাপ্ত
4326,ব্রিটেন,ব্রিটেন
4327,ওয়াকান্ডার,ওয়াকান্ডা
4328,এইচএসসির,এইচএসসি
4329,মেওয়াওয়ালার,মেওয়াওয়ালা
4330,থানাগুলো,থানা
4331,আন্তঃঅঞ্চল,আন্তঃঅঞ্চল
4332,ইন্টারফেসসহ,ইন্টারফেস
4333,নিষ্পেষণযুক্ত,নিষ্পেষণ
4334,তালমুডের,তালমুড
4335,দেয়ালগুলো,দেয়াল
4336,এডমিরাল,এডমিরাল
4337,ডয়চ্,ডয়চ্
4338,কারোর,কার
4339,ইউজেনিয়ার,ইউজেনিয়া
4340,রেকর্ডস,রেকর্ডস
4341,পূর্ণতা,পূর্ণ
4342,সাতটি,সাত
4343,প্রতিবেদনটি,প্রতিবেদন
4344,ইনস্টিটিউট,ইনস্টিটিউট
4345,প্রাথমিকভাবে,প্রাথমিক
4346,সুপরিকল্পিতভাবে,সুপরিকল্পনা
4347,নেরুদা,নেরুদা
4348,টমের,টম
4349,লিওনার্ট,লিওনার্ট
4350,স্বাচ্ছন্দ,স্বাচ্ছন্দ
4351,অমানবিক,অমানবিক
4352,মাঝেমধ্যে,মাঝেমধ্যে
4353,দলগুলোর,দল
4354,কাতারের,কাতার
4355,জোরাল,জোরাল
4356,অনুষ্ঠানমালা,অনুষ্ঠান
4357,ফ্রাঙ্কফুর্টে,ফ্রাঙ্কফুর্ট
4358,আকৃতিতে,আকৃতি
4359,শেং,শেং
4360,নিষ্ক্রিয়,নিষ্ক্রিয়
4361,রেস্তরাঁ,রেস্তরাঁ
4362,ক্লাসিক্যাল,ক্লাসিক্যাল
4363,আনলে,আনা
4364,দানিয়ুব,দানিয়ুব
4365,ইউওর,ইউও
4366,বশীভূত,বশ
4367,বিমসটেক,বিমসটেক
4368,প্রতারিত,প্রতারণা
4369,মেন,মেন
4370,শাসকদের,শাসক
4371,স্ত্রীস্তনের,স্ত্রীস্তন
4372,মানদণ্ডের,মানদণ্ড
4373,রবীন্দ্রমূর্তি,রবীন্দ্রমূর্তি
4374,মনি,মনি
4375,বিবর্তনীয়,বিবর্তনী
4376,দৃঢ়সংকল্প,দৃঢ়সংকল্প
4377,জবর,জবর
4378,অপরিগৃহীত,অপরিগৃহীত
4379,সালাম,সালাম
4380,প্রকৃতরূপে,প্রকৃত
4381,লুঙ্গি,লুঙ্গি
4382,কালেকটর,কালেকটর
4383,স্টেশনকে,স্টেশন
4384,অভিধায়,অভিধায়
4385,কর্মকাণ্ড,কর্মকাণ্ড
4386,হানদিয়া,হানদিয়া
4387,দূরীকরণ,দূর
4388,করবির,করবি
4389,অন্তরআত্নার,অন্তরআত্না
4390,ইনসুলিনও,ইনসুলিন
4391,আইসোপট্রপি,আইসোপট্রপি
4392,পারিবেন,পারা
4393,বাঁচাবো,বাঁচা
4394,এজ,এজ
4395,বর্ষা,বর্ষা
4396,সংখ্যাক,সংখ্যা
4397,সেকেন্ডে,সেকেন্ড
4398,বর্ণিত,বর্ণিত
4399,জামানার,জামানা
4400,কসম,কসম
4401,স্বন,স্বন
4402,থেমে,থামা
4403,পুলকে,পুলক
4404,তাওবাদী,তাওবা
4405,মন্ত্রী,মন্ত্রী
4406,টমাস,টমাস
4407,গণহত্যার,গণহত্যা
4408,ইউক্রেনে,ইউক্রেন
4409,আলগোরিদমীয়,আলগোরিদম
4410,জাতিগোষ্ঠীসমূহ,জাতিগোষ্ঠী
4411,হ্যারোতে,হ্যারো
4412,নেবার,নেওয়া
4413,চুরাইনে,চুরাইন
4414,আদান,আদান
4415,কতখানি,কত
4416,স্বচ্ছতা,স্বচ্ছতা
4417,শিক্ষকরূপে,শিক্ষক
4418,অণুজীব,অণুজীব
4419,ভাইয়েরা,ভাই
4420,চাকমা,চাকমা
4421,গণ্ডীর,গণ্ডী
4422,জনগোষ্ঠী,জনগোষ্ঠী
4423,প্রকাশ্য,প্রকাশ্য
4424,লুফে,লুফে
4425,সিদ্ধান্তগুলিকে,সিদ্ধান্ত
4426,ওসবোর্নও,ওসবোর্ন
4427,অরৈখিক,অরেখা
4428,দাঁড়িয়ে,দাঁড়ানো
4429,বিদারক,বিদারক
4430,যোগানদাতা,যোগান
4431,দেরি,দেরি
4432,চট্টগ্রাম,চট্টগ্রাম
4433,অঙ্গরাজ্য,অঙ্গরাজ্য
4434,টই,টই
4435,হব,হওয়া
4436,আচে,আচ
4437,বাটালি,বাটালি
4438,অখন্ডতার,অখন্ড
4439,নাতিশীতোষ্ণ,নাতিশীতোষ্ণ
4440,এলিজাবেথ,এলিজাবেথ
4441,বিশেষায়িত,বিশেষ
4442,মজুরীতে,মজুরী
4443,সত্যকারের,সত্যকার
4444,বিস্ময়কর,বিস্ময়
4445,শরনার্থীরা,শরনার্থী
4446,কর্ণ,কর্ণ
4447,কবিতাটির,কবিতা
4448,বদ,বদ
4449,প্রয়োজনের,প্রয়োজন
4450,সম্পাদকীয়তে,সম্পাদক
4451,জুনিয়র,জুনিয়র
4452,ওয়ারস,ওয়ারস
4453,বক্সফিশের,বক্সফিশ
4454,মাকাতিতে,মাকাতি
4455,তামিলনাড়ু,তামিলনাড়ু
4456,অভাবের,অভাব
4457,শ্রীনিকেতনের,শ্রীনিকেতন
4458,গ্লিক,গ্লিক
4459,সেপিয়েন্স,সেপিয়েন্স
4460,ক্ষমতাসীন,ক্ষমতাসীন
4461,পারিবারিক,পারিবার
4462,নামেও,নাম
4463,বৈশিষ্ট্য,বৈশিষ্ট্য
4464,ভূয়সী,ভূয়ী
4465,উইন্ডোটি,উইন্ডো
4466,লাঞ্চবক্সের,লাঞ্চবক্স
4467,দেশগুলো,দেশ
4468,আঙ্করভাট,আঙ্করভাট
4469,বিষয়শ্রেণী,বিষয়শ্রেণী
4470,বেলঘড়িয়া,বেলঘড়িয়া
4471,লাইভ,লাইভ
4472,উর্দু,উর্দু
4473,গ্রাহাম,গ্রাহাম
4474,গান্ধীজি,গান্ধীজি
4475,সকলকার,সকল
4476,আগত,আগত
4477,ব্যঞ্জনও,ব্যঞ্জন
4478,সালাত,সালাত
4479,গুনফল,গুন
4480,ব্রাহ্ম,ব্রাহ্ম
4481,শ্যামপুকুর,শ্যামপুকুর
4482,বিন্দুমাত্র,বিন্দু
4483,পর্যালোচনার,পর্যালোচনা
4484,এলাম,আসা
4485,ওয়ারশো,ওয়ারশো
4486,আলমকে,আলম
4487,পেলাম,পাওয়া
4488,বোরহানউদ্দিন,বোরহানউদ্দিন
4489,নিয়ন্ত্রণমূলক,নিয়ন্ত্রণ
4490,গণমাধ্যমের,গণমাধ্যম
4491,তেমরুকোভ্না,তেমরুকোভ্না
4492,মারাও,মারা
4493,জিঙ্কের,জিঙ্ক
4494,ক্রুইজার,ক্রুইজার
4495,শল্টীয়েলের,শল্টীয়েল
4496,শিখেছেন,শেখা
4497,অম্লীয়,অম্ল
4498,ব্যাসে,ব্যাস
4499,ছাড়ার,ছাড়া
4500,অনুজ্ঞাধারী,অনুজ্ঞা
4501,শশাঙ্ক,শশাঙ্ক
4502,সুরুল,সুরুল
4503,এলিজাবেথটাউন,এলিজাবেথটাউন
4504,সাইপ্রাস,সাইপ্রাস
4505,মেমরি,মেমরি
4506,গৌতম,গৌতম
4507,সালিও,সালিও
4508,আশ্রয়ীসমূহ,আশ্রয়
4509,সন্দেহজনক,সন্দেহ
4510,এসসিএডিএ,এসসিএডিএ
4511,সিম্পল,সিম্পল
4512,অগ্নিবিস্ফোরণ,অগ্নিবিস্ফোরণ
4513,পুড়ে,পুড়া
4514,দিনেমারদের,দিনেমার
4515,নেপথ্য,নেপথ্য
4516,পিল,পিল
4517,সুসমাচারের,সুসমাচার
4518,নেচার,নেচার
4519,একারণে,একারণ
4520,এলিয়ে,এলানো
4521,বাল্ক,বাল্ক
4522,ধারাভাষ্যকার,ধারাভাষ্যকার
4523,খানাপিনার,খানাপিনা
4524,সমর্থনহীন,সমর্থন
4525,নির্ণং,নির্ণং
4526,ইএনওসি,ইএনওসি
4527,ভাতা,ভাতা
4528,রাজুউদ্দিন,রাজুউদ্দিন
4529,পাঠের,পাঠ
4530,ক্রেসেন্ট,ক্রেসেন্ট
4531,নেদারল্যান্ড্,নেদারল্যান্ড
4532,নৃত্যপরিচালনায়,নৃত্যপরিচালনা
4533,কমিটিগুলোর,কমিটি
4534,ছাড়ানোর,ছাড়ানো
4535,আর্ট,আর্ট
4536,উপাখ্যানের,উপাখ্যান
4537,বিহারী,বিহার
4538,ভাস্কর,ভাস্কর
4539,আতঙ্কিত,আতঙ্ক
4540,বাণে,বাণ
4541,নারীমূর্তি,নারীমূর্তি
4542,খ্রীষ্ট,খ্রীষ্ট
4543,চিকিৎসালয়,চিকিৎসা
4544,আরউইন,আরউইন
4545,বার্নার্ড,বার্নার্ড
4546,পংতি,পংতি
4547,ক্লাপ্রোথ,ক্লাপ্রোথ
4548,মিয়া,মিয়া
4549,আগুনে,আগুন
4550,ফৌজদারি,ফৌজদারি
4551,বিতর্কেরও,বিতর্ক
4552,অধিকারপ্রাপ্ত,অধিকার
4553,করোনাভাইরাস,করোনাভাইরাস
4554,অ্যাবে,অ্যাব
4555,স্বেদগ্রন্থি,স্বেদগ্রন্থি
4556,এডিও,এডিও
4557,খাওনা,খাওয়া
4558,বৈবাহিক,বিবাহ
4559,বীরত্ব,বীরত্ব
4560,সত্যে,সত্য
4561,অনধিকারচর্চী,অনধিকারচর্চা
4562,পোসালিয়েতে,পোসালিয়েত
4563,তুলছে,তোলা
4564,কাউন্টির,কাউন্টি
4565,আধাঘণ্টার,আধাঘণ্টা
4566,জনগণকে,জনগণ
4567,পরিবারকে,পরিবার
4568,অক্সিজেনের,অক্সিজেন
4569,কাবুস,কাবুস
4570,বেলুচ,বেলুচ
4571,ইয়োগোসলাভিয়া,ইয়োগোসলাভিয়া
4572,বক্সের,বক্স
4573,এইরমকটা,এই
4574,বন্ধে,বন্ধ
4575,রপ্ত,রপ্ত
4576,সুরও,সুর
4577,উদ্যোক্তাদের,উদ্যোক্তা
4578,গীতএ,গীত
4579,ব্যারাজ,ব্যারাজ
4580,পাঁচগুণ,গুণ
4581,ইস্তাম্বুলে,ইস্তাম্বুল
4582,পড়ত,পড়া
4583,নৌকাবাইচ,নৌকাবাইচ
4584,অভিজিৎ,অভিজিৎ
4585,মনোনিত,মনোনিত
4586,পুনে,পুনে
4587,হতেন,হওয়া
4588,শওকত,শওকত
4589,যুব,যুব
4590,স্ববিরধী,স্ববিরোধ
4591,অ্যাসোসিয়েটসের,অ্যাসোসিয়েটস
4592,এলাইক,এলাইক
4593,নিঃশ্বাস,নিঃশ্বাস
4594,সামষ্টিক,সামষ্টিক
4595,মধ্যপ্রাচ্যের,মধ্যপ্রাচ্য
4596,দেওয়াললিখনেরও,দেওয়াললিখন
4597,ঈশ্বরদত্ত,ঈশ্বর
4598,পরীক্ষাগুলোর,পরীক্ষা
4599,হুগলি,হুগলি
4600,এগিয়েছে,আগোনো
4601,জানাচ্ছে,জানা
4602,সন্ত্রাস,সন্ত্রাস
4603,ধারাবর্ণনা,ধারা
4604,ফ্রান্সিসের,ফ্রান্সিস
4605,সপ্তায়,সপ্তা
4606,অত্যাশ্চর্য,অত্যাশ্চর্য
4607,নদীগুলোতেও,নদী
4608,মোটরস,মোটরস
4609,বিবরণটি,বিবরণ
4610,পরিচিতি,পরিচিতি
4611,দোতারা,দোতারা
4612,কাউন্সেলর,কাউন্সেলর
4613,বিষ্মিত,বিষ্ময়
4614,ব্যবহার্য,ব্যবহার্য
4615,আলেমরা,আলেম
4616,শীগগিরই,শীঘ্র
4617,স্থানাংকসমূহ,স্থানাংক
4618,বাস্তবায়নাধীন,বাস্তবায়ন
4619,ছেড়ে,ছাড়া
4620,পবিত্রদের,পবিত্র
4621,বানেগা,বানেগা
4622,নির্দেশাবলির,নির্দেশ
4623,কুপহুইস,কুপহুইস
4624,ধরণ,ধরণ
4625,গাড়িকেই,গাড়ি
4626,নৌকাটা,নৌকা
4627,আশ্বস্ত,আশ্বস্ত
4628,যন্ত্রোপকরণ,যন্ত্র
4629,যন্ত্রণাটা,যন্ত্রণা
4630,মতবাদ,মতবাদ
4631,যিহোবাকে,যিহোবা
4632,সঃ,সঃ
4633,মুক্তধারা,মুক্তধারা
4634,নিম্নভূমি,নিম্নভূমি
4635,উদারপন্থীর,উদারপন্থী
4636,নন্দলাল,নন্দলাল
4637,বাহ,বাহ
4638,শুরে,শুর
4639,সার্বক্ষণিকভাবে,সার্বক্ষণিক
4640,বিপর্যস্ত,বিপর্যস্ত
4641,নোংরা,নোংরা
4642,পরীক্ষাকাল,পরীক্ষা
4643,পৃষ্ঠপোষকতায়,পৃষ্ঠপোষক
4644,পুনঃনির্বাচন,পুনঃনির্বাচন
4645,মাতার,মাতা
4646,লইবার,লওয়া
4647,চেয়ারম্যানকে,চেয়ারম্যান
4648,গেমস,গেমস
4649,যৌনউত্তেজনার,যৌন
4650,নীতিশাস্ত্র,নীতি
4651,নামীদামী,দামী
4652,বহিঃস্থ,বহিঃস্থ
4653,মাল্টিপ্লিসিটি,মাল্টিপ্লিসিটি
4654,পশ্চিমাংশ,পশ্চিমাংশ
4655,কোর্ট,কোর্ট
4656,আত্মপ্রকাশকালে,আত্মপ্রকাশকাল
4657,চায়না,চায়না
4658,হিন্দুদেরকে,হিন্দু
4659,সৌহার্দ্যের,সৌহার্দ্য
4660,পরিচয়ে,পরিচয়
4661,টুপি,টুপি
4662,ইনডেক্সসমূহ,ইনডেক্স
4663,সাম্প্রতিককালে,সাম্প্রতিককাল
4664,জন্জাল,জন্জাল
4665,সংক্রান্তি,সংক্রান্তি
4666,উপাখ্যানবলী,উপাখ্যান
4667,দুইভিত্তিক,দুই
4668,অ্যালে,অ্যাল
4669,ভবিষ্যতবাণী,ভবিষ্যৎবাণী
4670,লোকসংগীতের,লোকসংগীত
4671,ভেতরেই,ভেতর
4672,কার্টরাইটারের,কার্টরাইটার
4673,যাজকীয়,যাজক
4674,ভিত্তিটি,ভিত্তি
4675,পুনঃপ্রক্রিয়াজাতকরণ,পুনঃপ্রক্রিয়াজাত
4676,নাড়াতে,নাড়া
4677,পূর্বভাগে,পূর্বভাগ
4678,সিএইচওজিএম,সিএইচওজিএম
4679,এপিসোডগুলি,এপিসোড
4680,বাথরুম,বাথরুম
4681,সংস্কৃত,সংস্কৃত
4682,সাবিনা,সাবিনা
4683,ইসলামিক,ইসলাম
4684,স্পিরিট,স্পিরিট
4685,মোতায়েন,মোতায়েন
4686,মামলাটিকে,মামলা
4687,আরএইচ,আরএইচ
4688,জীবনস্মৃতি,জীবনস্মৃতি
4689,সমসংখ্যক,সমসংখ্যক
4690,ছদ্ম,ছদ্ম
4691,পৌরসংস্থার,পৌরসংস্থা
4692,ফাইনান্সিয়াল,ফাইনান্সিয়াল
4693,অসংগতি,অসংগতি
4694,সূত্রসমূহের,সূত্র
4695,বৈচিত্র্য,বৈচিত্র্য
4696,বেজসফ্টের,বেজসফ্ট
4697,বাংলাদেশরূপে,বাংলাদেশরূপ
4698,রাজস্ব,রাজস্ব
4699,অনুবিধিসমূহ,অনুবিধি
4700,পূরন,পূরন
4701,সেমিনার,সেমিনার
4702,আর্টিজনের,আর্টিজন
4703,নাথান,নাথান
4704,ভারসাম্য,ভারসাম্য
4705,নিষ্পাপ,নিষ্পাপ
4706,প্রকল্পগুলির,প্রকল্প
4707,অরগ,অরগ
4708,গল্পগুলিতে,গল্প
4709,পটুয়াখালীতে,পটুয়াখালী
4710,ছেড়েদেওয়া,ছাড়া
4711,গেজেট,গেজেট
4712,পুনর্গঠিত,পুনঃর্গঠণ
4713,বিরোধিতার,বিরোধ
4714,অথরিটির,অথরিটি
4715,অসমাপ্ত,অসমাপ্ত
4716,কেড়েছে,কাড়া
4717,চলচিত্র,চলচিত্র
4718,রেজিস্টার,রেজিস্টার
4719,দম্ভপূর্ণ,দম্ভপূর্ণ
4720,সড়কপথ,সড়কপথ
4721,জিনিসগুলোকেই,জিনিস
4722,আবুধাবিতে,আবুধাবি
4723,রিটায়ার,রিটায়ার
4724,বায়ুপ্রবাহ,বায়ুপ্রবাহ
4725,দীনেশচন্দ্র,দীনেশচন্দ্র
4726,কাব্যের,কাব্য
4727,পন্ডিচেরির,পন্ডিচেরি
4728,রবীন্দ্রনাথকে,রবীন্দ্রনাথ
4729,আর্টিজন,আর্টিজন
4730,উঠবে,উঠা
4731,চেখভের,চেখভ
4732,উপস্থাপিত,উপস্থাপন
4733,পূর্বাপর,পূর্বাপর
4734,নিমন্ত্রন,নিমন্ত্রন
4735,আসুন,আসা
4736,থ্রি,থ্রি
4737,পরিজ,পরিজ
4738,কুলগ্নে,কুলগ্ন
4739,বিধায়,বিধায়
4740,আইনুন,আইনুন
4741,ব্যাটালিয়নের,ব্যাটালিয়ন
4742,মন্ত্রণার,মন্ত্রণা
4743,নির্বিশেষে,নির্বিশেষ
4744,হুয়াংবোর,হুয়াংবোর
4745,জলপথে,জলপথ
4746,দূরদর্শীপূর্ণ,দূরদর্শী
4747,জনস্বার্থকে,জনস্বার্থ
4748,বাংলাদেশীরা,বাংলাদেশ
4749,গাদগাধির,গাদগাধি
4750,গেমপ্লে,গেমপ্লে
4751,রোপণের,রোপণ
4752,তিব্বতীয়,তিব্বত
4753,মহাসাগর,মহাসাগর
4754,কার্যবিধিতে,কার্যবিধি
4755,আনিয়াছি,আনা
4756,বিভেদের,বিভেদ
4757,টুপ,টুপ
4758,পুরস্কারটির,পুরস্কার
4759,জিনা,জিনা
4760,ডানপাশের,ডান
4761,আধুনিকবাদী,আধুনিকবাদী
4762,এক্কাদোক্কা,এক্কাদোক্কা
4763,দূতাবাসের,দূতাবাস
4764,প্রদক্ষিণের,প্রদক্ষিণ
4765,ভিট্টোরিয়া,ভিট্টোরি
4766,এক্সাইড,এক্সাইড
4767,প্রেমপূর্ণ,প্রেম
4768,কার্যকলাপ,কার্যকলাপ
4769,সদস্যপদ,সদস্য
4770,বদমাইশের,বদমাইশ
4771,উত্থিতও,উত্থান
4772,দেশিকোত্তম,দেশিকোত্ত
4773,গতিধারা,গতিধারা
4774,বেসরকারী,বেসরকারী
4775,এলমহার্স্ট,এলমহার্স্ট
4776,বউচি,বউচি
4777,আয়নার,আয়না
4778,ব্যাপ্তিশীল,ব্যাপ্ত
4779,বৃটিশ,বৃটিশ
4780,রোগটা,রোগ
4781,সনদপত্র,সনদ
4782,বুরগুইবার,বুরগুইবার
4783,হ্যারল্ড,হ্যারল্ড
4784,স্পীকার,স্পীকার
4785,টাওয়ারের,টাওয়ার
4786,হাতিরঝিল,হাতিরঝিল
4787,আল্ট্রাসনোগ্রাম,আল্ট্রাসনোগ্রাম
4788,ওয়াস্টল্যান্ডে,ওয়াস্টল্যান্ড
4789,স্টেটমেন্ট,স্টেটমেন্ট
4790,রহমানের,রহমান
4791,আবদালারহমান,আবদালারহমান
4792,আশঙ্কার,আশঙ্কা
4793,পার্সন,পার্সন
4794,চরিয়েছেন,চরা
4795,পোগো,পোগো
4796,বর্গমূল,বর্গমূল
4797,দেখেন,দেখা
4798,স্থাপনাসমূহের,স্থাপনা
4799,মারুফিশের,মারুফিশ
4800,রেডিয়ান,রেডিয়ান
4801,ওএ,ওএ
4802,ইনসেনটিভ,ইনসেনটিভ
4803,প্রযোজনীয়,প্রযোজন
4804,ট্রাইব,ট্রাইব
4805,প্রাণদণ্ড,প্রাণ
4806,জিন্টা,জিন্টা
4807,এক্সটেনসিবল,এক্সটেনসিবল
4808,লেন্স,লেন্স
4809,প্রয়াণবার্ষিকী,প্রয়াণবার্ষিক
4810,বুদ্ধ,বুদ্ধ
4811,প্রত্নোদ্ভিদবিদ্যা,প্রত্নোদ্ভিদবিদ্যা
4812,প্রবৃদ্ধিতে,প্রবৃদ্ধি
4813,রহিনু,রহিনু
4814,মৌরিতানিয়া,মৌরিতানিয়া
4815,মোজাম্মেল,মোজাম্মেল
4816,খড়গপুর,খড়গপুর
4817,ম্যাজাই,ম্যাজাই
4818,ত্রিত্ব,ত্রিত্ব
4819,রোবটদের,রোবট
4820,নেতৃবৃন্দের,নেতৃবৃন্দ
4821,গ্রীমহোল্ডটা,গ্রীমহোল্ড
4822,নির্ধারন,নির্ধারন
4823,এমবিবিএস,এমবিবিএস
4824,গ্যাসপিন্ড,গ্যাস
4825,বিদ্যমান,বিদ্যমান
4826,উপনীত,উপনীত
4827,জোরালো,জোরালো
4828,অপ্রতীতি,অপ্রতীতি
4829,অল্পবয়সিরা,অল্পবয়স
4830,জলদস্যু,জলদস্যু
4831,প্রোপাগেটিং,প্রোপাগেটিং
4832,বাঁধার,বাঁধা
4833,শাসনামলের,শাসন
4834,বাইনারি,বাইনারি
4835,ওবেলিস্কের,ওবেলিস্ক
4836,সদরদপ্তরে,সদরদপ্তর
4837,ইহুদীবাদের,ইহুদীবাদ
4838,সংক্রমণের,সংক্রমণ
4839,কমনওয়েলথ,কমনওয়েলথ
4840,ইমাজিনারি,ইমাজিন
4841,থিতিয়ে,থেতানো
4842,রক্তমাংসের,রক্তমাংস
4843,সংবিধি,সংবিধি
4844,ইনফরমেশন,ইনফরমেশন
4845,প্রদর্শনে,প্রদর্শন
4846,ঘাঁটি,ঘাঁটি
4847,ভয়েস,ভয়েস
