,Inflected_Word,Lemma
1036,আবদেলরাহিম,আবদেলরাহিম
1037,আবরু,আবরু
1038,আবর্জন,আবর্জন
1039,আবর্তনশীল,আবর্তন
1040,আবর্তিত,আবর্তন
1041,আবর্তে,আবর্ত
1042,আবশ্যকীয়ভাবে,আবশ্যক
1043,আবহওয়া,আবহাওয়া
1044,আবহাওয়াগত,আবহাওয়া
1045,আবহাওয়াতে,আবহাওয়া
1046,আবা,আবা
1047,আবারও,আবার
1048,আবারো,আবার
1049,আবাসন,আবাসন
1050,আবাসনের,আবাসন
1051,আবাসস্থান,আবাস
1052,আবির্ভূত,আবির্ভাব
1053,আবিষ্কারের,আবিষ্কার
1054,আবিষ্কৃত,আবিষ্কৃত
1055,আবিষ্কৃতি,আবিষ্কৃত
1056,আবিস্কার,আবিস্কার
1057,আবিস্কারক,আবিস্কার
1058,আবু,আবু
1059,আবুধাবি,আবুধাবি
1060,আবুধাবিতে,আবুধাবি
1061,আবুধাবির,আবুধাবি
1062,আবুধাবীর,আবুধাবী
1063,আবুরাহমা,আবুরাহমা
1064,আবুল,আবুল
1065,আবে,আবে
1066,আবেকে,আবেক
1067,আবেগকেই,আবেগ
1068,আবেগধর্মী,আবেগধর্মী
1069,আবেগময়,আবেগময়
1070,আবেগময়ী,আবেগময়ী
1071,আবেগের,আবেগ
1072,আবেদ,আবেদ
1073,আবেদকে,আবেদ
1074,আবেদনময়ী,আবেদন
1075,আবেদনের,আবেদন
1076,আবেদিন,আবেদিন
1077,আবেদীন,আবেদীন
1078,আবের,আব
1079,আবেশক,আবেশ
1080,আব্দুল্লাহ,আব্দুল্লাহ
1081,আব্দুস,আব্দুস
1082,আব্বাস,আব্বাস
1083,আব্বাসউদ্দীন,আব্বাসউদ্দীন
1084,আব্বুরা,আব্বু
1085,আব্রাজি,আব্রাজি
1086,আভাসমাত্র,আভাস
1087,আভিধানিকভাবে,আভিধানিক
1088,আভিলা,আভিলা
1089,আভ্যন্তরিণ,আভ্যন্তরিণ
1090,আমজাদ,আমজাদ
1091,আমদানীকৃত,আমদানী
1092,আমদানীতে,আমদানী
1093,আমন্ত্রণটি,আমন্ত্রণ
1094,আমন্ত্রণপত্র,আমন্ত্রণ
1095,আমন্ত্রণপত্রে,আমন্ত্রণ
1096,আমবাগানে,আমবাগান
1097,আমরণ,আমরণ
1098,আমরাই,আমরা
1099,আমরাও,আমি
1100,আমলাতান্ত্রিক,আমলাতন্ত্র
1101,আমলে,আমল
1102,আমলেই,আমল
1103,আমলেও,আমল
1104,আমলের,আমল
1105,আমাকেই,আমি
1106,আমাজনের,আমাজন
1107,আমাজান,আমাজান
1108,আমাডেয়ুস,আমাডেয়ুস
1109,আমাতে,আমার
1110,আমাদেরও,আমি
1111,আমাদেরকেই,আমাদের
1112,আমাদেরকেও,আমাদের
1113,আমানতকারীগণের,আমানত
1114,আমানুর,আমানু
1115,আমারাই,আমরা
1116,আমারাও,আমরা
1117,আমারে,আমি
1118,আমিনুল,আমিনুল
1119,আমির,আমির
1120,আমিরাত,আমিরাত
1121,আমিরাতটি,আমিরাত
1122,আমিরাতি,আমিরাতি
1123,আমিরাতে,আমিরাত
1124,আমিরাতের,আমিরাত
1125,আমীক্ষা,আমীক্ষা
1126,আমুর,আমুর
1127,আমূল,আমূল
1128,আমেরিকা,আমেরিকা
1129,আমেরিকাতে,আমেরিকা
1130,আমেরিকান,আমেরিকান
1131,আমেরিকানদের,আমেরিকান
1132,আমেরিকাসহ,আমেরিকা
1133,আমেরিকায়,আমেরিকা
1134,আমেল,আমেল
1135,আমোদপ্রমোদ,আমোদ
1136,আমোদিত,আমোদন
1137,আম্বিয়া,আম্বিয়া
1138,আম্বেডকরের,আম্বেডকর
1139,আম্মুকে,আম্মু
1140,আম্রকুঞ্জ,আম্রকুঞ্জ
1141,আমড়াতলা,আমড়াতলা
1142,আয,আয
1143,আযহার,আযহা
1144,আযান,আযান
1145,আরইবি,আরইবি
1146,আরউইন,আরউইন
1147,আরএমজি,আরএমজি
1148,আরএসএএফ,আরএসএএফ
1149,আরএসএফ,আরএসএফ
1150,আরএসপি,আরএসপি
1151,আরক্ষা,আরক্ষা
1152,আরগাল,আরগাল
1153,আরগ্যান্ড,আরগ্যান্ড
1154,আরজুমান্দ,আরজুমান্দ
1155,আরটুর,আরটুর
1156,আরতুমি,তুমি
1157,আরদেন,আরদেন
1158,আরদেনের,আরদেন
1159,আরনো,আরনো
1160,আরবদের,আরব
1161,আরবানাতে,আরবানা
1162,আরবি,আরবি
1163,আরবী,আরবী
1164,আরবীতে,আরবী
1165,আরবের,আরব
1166,আরব্য,আরবি
1167,আরমাগিদোনে,আরমাগীদনে
1168,আরমিনিউস,আরমিনিউস
1169,আরাকান,আরাকান
1170,আরাকানকে,আরাকান
1171,আরামগড়ের,আরামগড়
1172,আরামের,আরাম
1173,আরিফ,আরিফ
1174,আরে,আর
1175,আরেক,অন্য
1176,আরেকজন,আরেক
1177,আরেকটা,অন্য
1178,আরেকটার,আরেক
1179,আরেকটি,আরেক
1180,আরেকটির,আরেক
1181,আরেকবার,আরেকবার
1182,আরোপিত,আরোপ
1183,আরোহণের,আরোহণ
1184,আর্কাইভ,আর্কাইভ
1185,আর্কাইভকে,আর্কাইভ
1186,আর্কিওলজিক্যাল,আর্কিওলজিক্যাল
1187,আর্কেড,আর্কেড
1188,আর্গ,আর্গ
1189,আর্গুমেন্ট,আর্গুমেন্ট
1190,আর্গুমেন্টগুলি,আর্গুমেন্ট
1191,আর্ঘিস্তান,আর্ঘিস্তান
1192,আর্চবিশপ,আর্চবিশপ
1193,আর্চি,আর্চি
1194,আর্জুনা,আর্জুনা
1195,আর্জেন্টিনা,আর্জেন্টিনা
1196,আর্জেন্টিনার,আর্জেন্টিনা
1197,আর্ট,আর্ট
1198,আর্টস,আর্টস
1199,আর্টিজন,আর্টিজন
1200,আর্টিজনের,আর্টিজন
1201,আর্টিজান,আর্টিজান
1202,আর্টিজানে,আর্টিজান
1203,আর্টিজেনের,আর্টিজেন
1204,আর্টিফিসিয়াল,আর্টিফিসিয়াল
1205,আর্টিলারি,আর্টিলারি
1206,আর্টে,আর্ট
1207,আর্তচিৎকার,আর্ত
1208,আর্তি,আর্তি
1209,আর্ত্তনাদের,আর্ত্তনা
1210,আর্থ,আর্থ
1211,আর্থকে,আর্থ
1212,আর্থসামাজিক,আর্থসামাজিক
1213,আর্থার,আর্থার
1214,আর্নস্ট,আর্নস্ট
1215,আর্নেস্ট,আর্নেস্ট
1216,আর্মি,আর্মি
1217,আর্মেনিয়ান,আর্মেনিয়ান
1218,আর্মেনিয়ার,আর্মেনিয়া
1219,আর্মেনীয়,আর্মেন
1220,আর্ল,আর্ল
1221,আর্সেনিকজনিত,আর্সেনিক
1222,আর্সেনিকের,আর্সেনিক
1223,আল,আল
1224,আলগোরিদমীয়,আলগোরিদম
1225,আলচ্য,আলচ্য
1226,আলজাজিরা,আলজাজিরা
1227,আলজিয়ার্স,আলজিয়ার্স
1228,আলজেরিয়া,আলজেরিয়া
1229,আলটিমেটাম,আলটিমেটাম
1230,আলতোভাবে,আলতো
1231,আলপুর,আলপুর
1232,আলফা,আলফা
1233,আলফাবেট,আলফাবেট
1234,আলফার,আলফা
1235,আলবানা,আলবানা
1236,আলবার্ট,আলবার্ট
1237,আলবেনিয়া,আলবেনিয়া
1238,আলবেনিয়ার,আলবেনিয়া
1239,আলবেরুনী,আলবেরুনী
1240,আলভি,আলভি
1241,আলভির,আলভি
1242,আলম,আলম
1243,আলমকে,আলম
1244,আলমগীর,আলমগীর
1245,আলরাওয়াহিকে,আলরাওয়াহি
1246,আলা,আলা
1247,আলাউদ্দিন,আলাউদ্দিন
1248,আলাউদ্দীন,আলাউদ্দীন
1249,আলাওলের,আলাওল
1250,আলাপআলোচনা,আলাপআলোচনা
1251,আলি,আলি
1252,আলিগিয়ারি,আলিগিয়ারি
1253,আলিনু,আলিনু
1254,আলিপুর,আলিপুর
1255,আলিমপনা,আলিম
1256,আলিরুক,আলিরুক
1257,আলিয়া,আলিয়া
1258,আলিয়েভ,আলিয়েভ
1259,আলী,আলী
1260,আলীকে,আলী
1261,আলীপুর,আলীপুর
1262,আলীর,আলী
1263,আলেকজান্ডার,আলেকজান্ডার
1264,আলেকজান্দ্রা,আলেকজান্দ্রা
1265,আলেকজান্দ্রিয়ায়,আলেকজান্দ্রিয়া
1266,আলেম,আলেম
1267,আলেমরা,আলেম
1268,আলেমু,আলেমু
1269,আলোকদান,আলোকদান
1270,আলোকবিজ্ঞান,আলোকবিজ্ঞান
1271,আলোচনাটি,আলোচনা
1272,আলোচিত,আলোচনা
1273,আলোচ্য,আলোচ্য
1274,আল্টিমেটাম,আল্টিমেটাম
1275,আল্পনা,আল্পনা
1276,আল্পস,আল্পস
1277,আল্লাহকে,আল্লাহ
1278,আল্লাহর,আল্লাহ
1279,আশংকা,আশংকা
1280,আশকোনা,আশকোন
1281,আশঙ্কার,আশঙ্কা
1282,আশমোলিয়ান,আশমোলিয়ান
1283,আশরাফ,আশরাফ
1284,আশরাফুল,আশরাফুল
1285,আশাকরি,আশা
1286,আশাজনক,আশা
1287,আশাপূর্ণা,আশাপূর্ণা
1288,আশাপ্রদ,আশা
1289,আশীর্বাদগুলো,আশীর্বাদ
1290,আশীর্বাদের,আশীর্বাদ
1291,আশুরা,আশুর
1292,আশুলিয়া,আশুলিয়া
1293,আশেপাশের,আশপাশ
1294,আশ্চর্যরকমভাবে,আশ্চর্য
1295,আশ্চর্যের,আশ্চর্য
1296,আশ্চর্য্য,আশ্চর্য
1297,আশ্বস্ত,আশ্বস্ত
1298,আশ্বস্থ,আশ্বস্থ
1299,আশ্বাসজনক,আশ্বাস
1300,আশ্রমটিকে,আশ্রম
1301,আশ্রমে,আশ্রম
1302,আশ্রয়ীসমূহ,আশ্রয়
1303,আশ্রয়ে,আশ্রয়
1304,আশ্রয়ের,আশ্রয়
1305,আসতাম,আসা
1306,আসতো,আসা
1307,আসনবিশিষ্ট,আসন
1308,আসনের,আসন
1309,আসবাবপত্রের,আসবাবপত্র
1310,আসরে,আসর
1311,আসাদ,আসাদ
1312,আসাদুজ্জামান,আসাদুজ্জামান
1313,আসানসোল,আসা
1314,আসাপড়া,আসাপড়া
1315,আসাবরদার,আসাবর
1316,আসামকে,আসাম
1317,আসামির,আসামি
1318,আসাসহ,আসা
1319,আসায়,আসা
1320,আসিয়ান,আসা
1321,আসুন,আসা
1322,আসেও,আসা
1323,আসেনি,আসা
1324,আসোনি,আসোনি
1325,আসোয়ানে,আসোয়ান
1326,আসৌশিয়েইটিভ,আসৌশিয়েইটিভ
1327,আসৌশেটিভ,আসৌশেটিভ
1328,আস্তানার,আস্তানা
1329,আস্থাবান,আস্থা
1330,আস্থার,আস্থা
1331,আহবান,আহবান
1332,আহবানে,আহবান
1333,আহমদ,আহমদ
1334,আহমদাবাদ,আহমদাবাদ
1335,আহমদুল,আহমদুল
1336,আহমদের,আহমদ
1337,আহমেদ,আহমেদ
1338,আহমেদকে,আহমেদ
1339,আহমেদাবাদে,আহমেদাবাদ
1340,আহমেদাবাদের,আহমেদাবাদে
1341,আহমেদের,আহমেদ
1342,আহম্মেদ,আহম্মেদ
1343,আহরণযোগ্য,আহরণ
1344,আহলে,আহল
1345,আহসান,আহসান
1346,আহসের,আহস
1347,আহাবের,আহাব
1348,আহাসান,আহাসান
1349,আহূত,আহূত
1350,আহ্,আহ্
1351,আহ্ছান,আহ্ছান
1352,আহ্বানে,আহ্বান
1353,আ্যন,আ্যন
1354,আ্যনকে,আ্যন
1355,আ্যন্টার্কটিকার,আ্যন্টার্কটিকা
1356,আ্যপার্টমেন্টে,আ্যপার্টমেন্ট
1357,আ্যপার্টমেন্টের,আ্যপার্টমেন্ট
1358,আ্যমেরিকান,আ্যমেরিকান
1359,আ্যমেরিকানা,আ্যমেরিকা
1360,আ্যরিয়েল,আ্যরিয়েল
1361,আ্যলবার্ট,আ্যলবার্ট
1362,আড়,আড়
1363,আড়চোখে,আড়চোখ
1364,আড়া,আড়া
1365,আড়াইটায়,আড়াইটা
1366,আড়াইহাজার,আড়াইহাজার
1367,আয়কারী,আয়
1368,আয়তাকার,আয়ত
1369,আয়ত্ত্ব,আয়ত্ত্ব
1370,আয়নার,আয়না
1371,আয়নায়,আয়না
1372,আয়াতুল্লাহ,আয়াতুল্লাহ
1373,আয়ারল্যান্ডের,আয়ারল্যান্ড
1374,আয়ু,আয়ু
1375,আয়ে,আয়
1376,আয়েগি,আয়েগি
1377,আয়েস,আয়েস
1378,আয়োজনের,আয়োজন
1379,আয়োজিত,আয়োজন
1380,ইং,ইং
1381,ইংকের,ইংক
1382,ইংরেজির,ইংরেজি
1383,ইংরেজিয়,ইংরেজি
1384,ইংল্যান্ড,ইংল্যান্ড
1385,ইংল্যান্ডে,ইংল্যান্ড
1386,ইংল্যান্ডের,ইংল্যান্ড
1387,ইইউ,ইইউ
1388,ইইয়াদে,ইইয়াদ
1389,ইউ,ইউ
1390,ইউআই,ইউআই
1391,ইউএই,ইউএই
1392,ইউএনএইচকিউ,ইউএনএইচকিউ
1393,ইউএনএফসিসিসি,ইউএনএফসিসিসি
1394,ইউএনও,ইউএনও
1395,ইউএনজিএ,ইউএনজিএ
1396,ইউএনডিপি,ইউএনডিপি
1397,ইউএমবিসি,ইউএমবিসি
1398,ইউএসএইড,ইউএসএইড
1399,ইউএসটিসি,ইউএসটিসি
1400,ইউক,ইউক
1401,ইউকে,ইউকে
1402,ইউকেএএস,ইউকেএএস
1403,ইউকো,ইউকো
1404,ইউক্যারিওটিক,ইউক্যারিওটিক
1405,ইউক্রেইন,ইউক্রেইন
1406,ইউক্রেনিয়,ইউক্রেন
1407,ইউক্রেনে,ইউক্রেন
1408,ইউক্রেনের,ইউক্রেন
1409,ইউক্লিডীয়,ইউক্লিড
1410,ইউজার,ইউজার
1411,ইউজিসি,ইউজিসি
1412,ইউজিসির,ইউজিসি
1413,ইউটিউব,ইউটিউব
1414,ইউনাইটেড,ইউনাইটেড
1415,ইউনিক,ইউনিক
1416,ইউনিট,ইউনিট
1417,ইউনিটের,ইউনিট
1418,ইউনিভারসামের,ইউনিভারসাম
1419,ইউনিভার্স,ইউনিভার্স
1420,ইউনিভার্সাল,ইউনিভার্সাল
1421,ইউনিভার্সিটি,ইউনিভার্সিটি
1422,ইউনিসেফও,ইউনিসেফ
1423,ইউনিয়নটি,ইউনিয়ন
1424,ইউনিয়নে,ইউনিয়ন
1425,ইউনিয়নের,ইউনিয়ন
1426,ইউনুস,ইউনুস
1427,ইউনুসোভ,ইউনুসোভ
1428,ইউনুসোভিচ,ইউনুসোভিচ
1429,ইউনূস,ইউনূস
1430,ইউনেস্কো,ইউনেস্কো
1431,ইউনেস্কোর,ইউনেস্কো
1432,ইউরাল,ইউরাল
1433,ইউরেনিয়াম,ইউরেনিয়াম
1434,ইউরেশিয়ার,ইউরেশিয়া
1435,ইউরোপিয়ান,ইউরোপিয়ান
1436,ইউরোপীয়,ইউরোপ
1437,ইউরোপীয়দের,ইউরোপ
1438,ইউরোপে,ইউরোপ
1439,ইউরোপের,ইউরোপ
1440,ইউসড,ইউসড
1441,ইউসুফ,ইউসুফ
1442,ইউয়োকু,ইউয়োকু
1443,ইএনওসি,ইএনওসি
1444,ইওর,ইও
1445,ইওয়া,ইওয়া
1446,ইকবাল,ইকবাল
1447,ইকবালকে,ইকবাল
1448,ইকার,ইকার
1449,ইকুইভ্যালেন্ট,ইকুইভ্যালেন্ট
1450,ইকুয়েডরের,ইকুয়েডর
1451,ইকুয়েশনের,ইকুয়েশন
1452,ইকোনমিক,ইকোনমিক
1453,ইকোনমির,ইকোনমি
1454,ইকোনোমিক,ইকোনোমিক
1455,ইকোল,ইকোল
1456,ইখতিয়ার,ইখতিয়ার
1457,ইচ্ছাকৃতভাবে,ইচ্ছা
1458,ইচ্ছাজনিত,ইচ্ছা
1459,ইচ্ছানুসারে,ইচ্ছা
1460,ইচ্ছামত,ইচ্ছা
1461,ইচ্ছামতো,ইচ্ছা
1462,ইচ্ছার,ইচ্ছা
1463,ইচ্ছেমতো,ইচ্ছা
1464,ইছামতি,ইছামতি
1465,ইজতেমার,ইজতেমা
1466,ইজভেস্তাই,ইজভেস্তাই
1467,ইজরায়েলি,ইজরায়েল
1468,ইজি,ইজি
1469,ইজিপশিয়ান,ইজিপশিয়ান
1470,ইজিবাইককে,ইজিবাইক
1471,ইজিয়ান,ইজিয়ান
1472,ইজ্যাকিউলেইশন,ইজ্যাকিউলেইশন
1473,ইঞ্জিনিয়ার্স,ইঞ্জিনিয়ার্স
1474,ইটনা,ইটনা
1475,ইটভাটাকে,ইটভাটা
1476,ইডুয়ার্ট,ইডুয়ার্ট
1477,ইডেন,ইডেন
1478,ইণ্ডিয়া,ইণ্ডিয়া
1479,ইতরেতর,ইতর
1480,ইতালি,ইতালি
1481,ইতালিও,ইতালি
1482,ইতালিতে,ইতালি
1483,ইতালির,ইতালি
1484,ইতালীকে,ইতালী
1485,ইতালীর,ইতালী
1486,ইতালীয়,ইতালি
1487,ইতিহাদ,ইতিহাদ
1488,ইতিহাসবিদ,ইতিহাস
1489,ইতিহাসবেত্তা,ইতিহাস
1490,ইতিহাসবেত্তাদের,ইতিহাস
1491,ইতো,ইতো
1492,ইতোমধ্যে,ইতোমধ্য
1493,ইতোমধ্যেই,ইতোমধ্য
1494,ইত্তেহাদ,ইত্তেহাদ
1495,ইথান,ইথান
1496,ইথিওপিয়া,ইথিওপিয়া
1497,ইথিওপিয়ান,ইথিওপিয়ান
1498,ইথিওপিয়ার,ইথিওপিয়া
1499,ইথিয়োপিয়াতে,ইথিয়োপিয়া
1500,ইদানিং,ইদানিং
1501,ইন,ইন
1502,ইনইকুয়ালিটি,ইনইকুয়ালিটি
1503,ইনকিউবেটর,ইনকিউবেটর
1504,ইনগ্লেসে,ইনগ্লেস
1505,ইনচার্জ,ইনচার্জ
1506,ইনজেকশন,ইনজেকশন
1507,ইনডেক্স,ইনডেক্স
1508,ইনফরমেশন,ইনফরমেশন
1509,ইনফর্নোগ্রাফি,ইনফর্নোগ্রাফি
1510,ইনফেকশন,ইনফেকশন
1511,ইনবক্সে,ইনবক্স
1512,ইনভেস্টমেন্ট,ইনভেস্টমেন্ট
1513,ইনসাইড,ইনসাইড
1514,ইনসেনটিভ,ইনসেনটিভ
1515,ইনস্টলেশন,ইনস্টলেশন
1516,ইনস্টিটিউট,ইনস্টিটিউট
1517,ইনস্টিটিউটে,ইনস্টিটিউট
1518,ইনস্টিটিউটের,ইনস্টিটিউট
1519,ইনস্পেকশন,ইনস্পেকশন
1520,ইনায়েতুর,ইনায়েতুর
1521,ইনিংস,ইনিংস
1522,ইনিংসে,ইনিংস
1523,ইনিংসের,ইনিংস
1524,ইনিশিয়াল,ইনিশিয়াল
1525,ইনোভেটিভ,ইনোভেটিভ
1526,ইন্জিনিয়ারিং,ইন্জিনিয়ারিং
1527,ইন্টার,ইন্টার
1528,ইন্টারনেট,ইন্টারনেট
1529,ইন্টারনেটে,ইন্টারনেট
1530,ইন্টারনেটের,ইন্টারনেট
1531,ইন্টারন্যাশনাল,ইন্টারন্যাশনাল
1532,ইন্টারন্যাশনালে,ইন্টারন্যাশনাল
1533,ইন্টারপ্রিটেশন,ইন্টারপ্রিটেশন
1534,ইন্টারফেসসহ,ইন্টারফেস
1535,ইন্টারভেলে,ইন্টারভেল
1536,ইন্টারলিনিয়ার,ইন্টারলিনিয়ার
1537,ইন্টিগ্রাল,ইন্টিগ্রাল
1538,ইন্টিগ্রেশন,ইন্টিগ্রেশন
1539,ইন্টেরিয়র,ইন্টেরিয়র
1540,ইন্ডাস্ট্রি,ইন্ডাস্ট্রি
1541,ইন্ডাস্ট্রিজ,ইন্ডাস্ট্রিজ
1542,ইন্ডিকম,ইন্ডিকম
1543,ইন্ডিকা,ইন্ডিকা
1544,ইন্ডিজকে,ইন্ডিজ
1545,ইন্ডিজের,ইন্ডিজ
1546,ইন্ডিপেন্ডেন্ট,ইন্ডিপেন্ডেন্ট
1547,ইন্ডিয়া,ইন্ডিয়া
1548,ইন্ডিয়ানদের,ইন্ডিয়ান
1549,ইন্ডোর,ইন্ডো
1550,ইন্তেকাল,ইন্তেকাল
1551,ইন্দিরা,ইন্দিরা
1552,ইন্দেরার,ইন্দেরার
1553,ইন্দো,ইন্দো
1554,ইন্দোচীন,ইন্দোচীন
1555,ইন্দোনেশিয়ান,ইন্দোনেশিয়া
1556,ইন্দোনেশিয়ায়,ইন্দোনেশিয়া
1557,ইন্দ্রিয়দমন,ইন্দ্রিয়দমন
1558,ইন্সটিটিউট,ইন্সটিটিউট
1559,ইন্সটিটিউটের,ইন্সটিটিউট
1560,ইন্সটিন্ক্ট,ইন্সটিন্ক্ট
1561,ইপককে,ইপক
1562,ইপকের,ইপক
1563,ইপিটিএ,ইপিটিএ
1564,ইফাদ,ইফাদ
1565,ইফাদের,ইফাদ
1566,ইফি,ইফি
1567,ইফিষীয়,ইফিষ
1568,ইবরাহিম,ইবরাহিম
1569,ইবান,ইবান
1570,ইব্নে,ইব্নে
1571,ইব্রীয়,ইব্রীয়
1572,ইভান,ইভান
1573,ইভিএম,ইভিএম
1574,ইমন,ইমন
1575,ইমপেরিয়াল,ইমপেরিয়াল
1576,ইমপ্রেস,ইমপ্রেস
1577,ইমপ্রোপ্রার,ইমপ্রোপ্রার
1578,ইমরান,ইমরান
1579,ইমাজিনারি,ইমাজিন
1580,ইমাদ,ইমাদ
1581,ইমামের,ইমাম
1582,ইমারতটির,ইমারত
1583,ইমারতসমূহ,ইমারত
1584,ইমারতের,ইমারত
1585,ইমেইল,ইমেইল
1586,ইমেজ,ইমেজ
1587,ইমেজের,ইমেজ
1588,ইম্পিডেন্স,ইম্পিডেন্স
1589,ইম্পিডেন্সের,ইম্পিডেন্স
1590,ইম্প্রোপার,ইম্প্রোপার
1591,ইরশাদ,ইরশাদ
1592,ইরাকবাসীদের,ইরাকবাসী
1593,ইরাকি,ইরাক
1594,ইরাকে,ইরাক
1595,ইরাকের,ইরাক
1596,ইরানি,ইরানি
1597,ইরানিয়ান,ইরান
1598,ইরানী,ইরান
1599,ইরানীয়,ইরানী
1600,ইরানে,ইরান
1601,ইরানের,ইরান
1602,ইরি,ইরি
1603,ইরোস,ইরোস
1604,ইলখানাতের,ইলখানাত
1605,ইলিনোইস,ইলিনোইস
1606,ইলিয়াস,ইলিয়াস
1607,ইলীহূ,ইলীহূ
1608,ইলীয়াকীমকে,ইলীয়াকীমকে
1609,ইলেকট্রন,ইলেকট্রন
1610,ইলেকট্রনিক,ইলেকট্রনিক
1611,ইলেকট্রনিকস,ইলেকট্রনিকস
1612,ইলেকট্রনিক্স,ইলেকট্রনিক্স
1613,ইলেকট্রিক,ইলেকট্রিক
1614,ইলেকট্রিক্যাল,ইলেকট্রিক্যাল
1615,ইলেক্টোরাল,ইলেক্টোরাল
1616,ইলেক্ট্রন,ইলেক্ট্রন
1617,ইলেক্ট্রিক্যাল,ইলেক্ট্রিক্যাল
1618,ইলেক্ট্রো,ইলেক্ট্রন
1619,ইলেট্রনিক,ইলেট্রনিক
1620,ইশকাপনের,ইশকাপন
1621,ইশকুল,ইশকুল
1622,ইশতিহার,ইশতিহার
1623,ইশতিয়াক,ইশতিয়াক
1624,ইশান,ইশান
1625,ইশি,ইশি
1626,ইষ্টারের,ইষ্টার
1627,ইসমাইল,ইসমাইল
1628,ইসরাইল,ইসরাইল
1629,ইসরাইলি,ইসরাইল
1630,ইসরাইলের,ইসরাইল
1631,ইসরায়েল,ইসরায়েল
1632,ইসরায়েলি,ইসরায়েল
1633,ইসলামকাটি,ইসলাম
1634,ইসলামাবাদ,ইসলামাবাদ
1635,ইসলামাবাদে,ইসলামাবাদ
1636,ইসলামাবাদের,ইসলামাবাদের
1637,ইসলামি,ইসলাম
1638,ইসলামিক,ইসলাম
1639,ইসলামীয়,ইসলাম
1640,ইসাবেল,ইসাবেল
1641,ইসি,ইসি
1642,ইসোয়াতিনি,ইসোয়াতিনি
1643,ইস্কলিউসেনিয়ে,ইস্কলিউসেনিয়ে
1644,ইস্ট,ইস্ট
1645,ইস্টার,ইস্টার
1646,ইস্টার্ন,ইস্টার্ন
1647,ইস্টের,ইস্ট
1648,ইস্ট্রোজেন,ইস্ট্রোজেন
1649,ইস্তকাম্য,ইস্তকাম্য
1650,ইস্তানবুলে,ইস্তানবুল
1651,ইস্তাম্বুলে,ইস্তাম্বুল
1652,ইস্তাম্বুলের,ইস্তাম্বুল
1653,ইস্তাহার,ইস্তাহার
1654,ইস্তাহারের,ইস্তাহার
1655,ইস্পাতের,ইস্পাত
1656,ইস্যু,ইস্যু
1657,ইস্যুগুলোর,ইস্যু
1658,ইস্যুতে,ইস্যু
1659,ইস্রায়েল,ইস্রায়েল
1660,ইস্রায়েলীয়,ইস্রায়েল
1661,ইস্রায়েলীয়দের,ইস্রায়েল
1662,ইস্রায়েলীয়দেরকে,ইস্রায়েল
1663,ইস্রায়েলীয়রা,ইস্রায়েলীয়
1664,ইস্রায়েলে,ইস্রায়েল
1665,ইস্রায়েলের,ইস্রায়েল
1666,ইহজীবনে,ইহজীবন
1667,ইহসানুল,ইহসানুল
1668,ইহুদি,ইহুদি
1669,ইহুদী,ইহুদী
1670,ইহুদীবাদের,ইহুদীবাদ
1671,ইহ্সানুল,ইহ্সানুল
1672,ইয়র্কে,ইয়র্ক
1673,ইয়র্কের,ইয়র্ক
1674,ইয়াং,ইয়াং
1675,ইয়াইয়া,ইয়াইয়া
1676,ইয়াটালে,ইয়াটাল
1677,ইয়ামামার,ইয়ামামা
1678,ইয়ারিয়া,ইয়ারিয়া
1679,ইয়াশ্,ইয়াশ্
1680,ইয়াসমিনকে,ইয়াসমিন
1681,ইয়াসুনারি,ইয়াসুনারি
1682,ইয়াহিয়া,ইয়াহিয়া
1683,ইয়েকাটেরিনবার্গ,ইয়েকাটেরিনবার্গ
1684,ইয়েটস,ইয়েটস
1685,ইয়েমেন,ইয়েমেন
1686,ইয়েমেনী,ইয়েমেন
1687,ইয়েমেনে,ইয়েমেন
1688,ইয়েলেতসিন,ইয়েলেতসিন
1689,ইয়েস,ইয়েস
1690,ইয়োকোহামা,ইয়োকোহামা
1691,ইয়োজি,ইয়োজি
1692,ইয়োন,ইয়োন
1693,ইয়োনাস,ইয়োনাস
1694,ইয়োনের,ইয়োন
1695,ইয়োব,ইয়োব
1696,ইয়োবের,ইয়োব
1697,ইয়োর,ইয়োর
1698,ইয়োহান,ইয়োহান
1699,ঈদগাহে,ঈদগাহ
1700,ঈদুজ্জোহা,ঈদুজ্জোহা
1701,ঈদুল,ঈদুল
1702,ঈদেই,ঈদ
1703,ঈমানদারদের,ঈমান
1704,ঈর্ষা,ঈর্ষা
1705,ঈশতান্ত্রিক,ঈশতান্ত্রিক
1706,ঈশানচন্দ্র,ঈশানচন্দ্র
1707,ঈশ্বরচন্দ্র,ঈশ্বরচন্দ্র
1708,ঈশ্বরতত্ত্ব,ঈশ্বর
1709,ঈশ্বরতত্ত্ববিদ,ঈশ্বর
1710,ঈশ্বরত্ত্বের,ঈশ্বর
1711,ঈশ্বরদত্ত,ঈশ্বর
1712,ঈশ্বরবিষয়ক,ঈশ্বরবিষয়
1713,ঈশ্বরভয়শীল,ঈশ্বর
1714,ঈশ্বরহীন,ঈশ্বরহীন
1715,ঈশ্বরীয়,ঈশ্বর
1716,ঈশ্বরে,ঈশ্বর
1717,ঈশ্বরের,ঈশ্বর
1718,ঈসা,ঈসা
1719,উঁকি,উঁকি
1720,উইং,উইং
1721,উইক,উইক
1722,উইকলি,উইকলি
1723,উইকশনারি,উইকশনারি
1724,উইকশনারী,উইকশনারী
