,Inflected_Word,Lemma
4667,ভাল্লাদোলিদে,ভাল্লাদোলিদ
4668,শোকবার্তায়,শোকবার্তা
4669,কফি,কফি
4670,স্বর্ণের,স্বর্ণ
4671,বিষয়গুলো,বিষয়
4672,ভূটানের,ভূটান
4673,কর্মকর্তাসহ,কর্মকর্তা
4674,প্রুশিয়ার,প্রুশিয়া
4675,কর্মকাণ্ডের,কর্মকাণ্ড
4676,সাক্ষিদের,সাক্ষি
4677,ডিস্ট্রিবিউটিভ,ডিস্ট্রিবিউটিভ
4678,আসনবিশিষ্ট,আসন
4679,বাকশাল,বাকশাল
4680,জঙ্গীপুর,জঙ্গীপুর
4681,আঁকো,আঁকা
4682,হ্যাসেলহফ,হ্যাসেলহফ
4683,জেতা,জেতা
4684,খুকী,খুকী
4685,প্রগতিবাদী,প্রগতিবাদী
4686,পদ্মা,পদ্মা
4687,একটিভিস্ট,একটিভিস্ট
4688,জঘন্য,জঘন্য
4689,কাফ্কা,কাফ্কা
4690,বৈদ্যুতিক,বিদ্যুৎ
4691,নিঃসন্দেহে,নিঃসন্দেহ
4692,অবলিখন,অবলিখন
4693,রসময়,রস
4694,পরিবারকে,পরিবার
4695,জার্নি,জার্নি
4696,টাঙ্গাইল,টাঙ্গাইল
4697,মোটরগাড়ি,মোটরগাড়ি
4698,সফটওয়্যারকে,সফটওয়্যার
4699,মেহেরপুরের,মেহেরপুর
4700,দ্বীপটিকে,দ্বীপ
4701,অবশ্যম্ভাবী,অবশ্যম্ভাবী
4702,জিহবা,জিহবা
4703,আমারাও,আমরা
4704,মরার,মরা
4705,আনলে,আনা
4706,শাসনকেন্দ্রও,শাসনকেন্দ্র
4707,পুনর্গঠিত,পুনঃর্গঠণ
4708,বিষয়গুলোকে,বিষয়
4709,মডুলো,মডুলো
4710,বচন,বচন
4711,রাইটস,রাইটস
4712,ওয়ারিয়া,ওয়ারিয়া
4713,পত্রিকাতে,পত্রিকা
4714,খেলোয়াড়ী,খেলা
4715,কারোর,কার
4716,দিনব্যাপী,দিনব্যাপী
4717,সিডিএম,সিডিএম
4718,পুন,পুন
4719,নাইটহুড,নাইটহুড
4720,স্টেডিয়ামটি,স্টেডিয়াম
4721,স্বৈরাতান্ত্রিক,স্বৈরাতন্ত্র
4722,ফিরোজা,ফিরোজা
4723,আরএসএফ,আরএসএফ
4724,সংগীতস্রষ্টা,সংগীতস্রষ্টা
4725,সৃষ্টিশীলতা,সৃষ্টিশীলতা
4726,ক্যাম্প,ক্যাম্প
4727,শাসনব্যবস্থা,শাসনব্যবস্থা
4728,লক্ষ্মীপূজা,লক্ষ্মীপূজা
4729,গম্বুজগুলোও,গম্বুজ
4730,কমান্ডার,কমান্ডার
4731,পর্তুগীজ,পর্তুগীজ
4732,ব্যাঙ্গ,ব্যাঙ্গ
4733,সামলানো,সামলানো
4734,মিলিয়ন,মিলিয়ন
4735,ম্যাক্রো,ম্যাক্রো
4736,ইনায়েতুর,ইনায়েতুর
4737,নাওকি,নাওকি
4738,স্টেডিয়ামে,স্টেডিয়াম
4739,শিকারের,শিকার
4740,কবিকঙ্কণ,কবিকঙ্কণ
4741,নীতিসমূহের,নীতি
4742,নাগাসাকিতে,নাগাসাকি
4743,অভিযোগের,অভিযোগ
4744,তাহিতি,তাহিতি
4745,জন্মগ্রহণকারী,জন্ম
4746,নিক্সন,নিক্সন
4747,বলিস,বলা
4748,মাল্টিমিডিয়ার,মাল্টিমিডিয়া
4749,ভূগর্ভস্থ,ভূগর্ভ
4750,সহকারে,সহকার
4751,মেট্রিকটি,মেট্রিক
4752,কম্পাংক,কম্পাংক
4753,বণিকের,বণিক
4754,সিরাজ,সিরাজ
4755,পত্রিকাটি,পত্রিকা
4756,ইরাকবাসীদের,ইরাকবাসী
4757,পদকজয়ী,পদকজয়
4758,বিএন,বিএন
4759,ব্যয়বহুল,ব্যয়বহুল
4760,জগজগ,জগজগ
4761,অস্থায়ী,অস্থায়ী
4762,বেদজ্ঞ,বেদজ্ঞ
4763,হুগলি,হুগলি
4764,ফজলের,ফজল
4765,পারলেও,পারা
4766,পাম্পে,পাম্প
4767,নির্যাতনের,নির্যাতন
4768,কমপক্ষে,কম
4769,সংখ্যাটি,সংখ্যা
4770,ইংল্যান্ড,ইংল্যান্ড
4771,ইফাদের,ইফাদ
4772,চলচ্চিত্রগুলি,চলচ্চিত্র
4773,রাজেন্দ্রপুরে,রাজেন্দ্রপুর
4774,ইন্জিনিয়ারিং,ইন্জিনিয়ারিং
4775,ইনোভেটিভ,ইনোভেটিভ
4776,জামায়াতের,জামায়াত
4777,ক্যাস্টেলো,ক্যাস্টেলো
4778,নারদপুরাণ,নারদপুরাণ
4779,করাচী,করাচী
4780,চেয়ারম্যান,চেয়ারম্যান
4781,তায়েয়ান,তায়েয়ান
4782,মাতারবাড়িসহ,মাতারবাড়ি
4783,সর্ব্ববিষয়ে,সর্ব্ববিষয়
4784,তোশিকো,তোশিকো
4785,পর্যায়ক্রমে,পর্যায়ক্রম
4786,ব্যবসায়ীদের,ব্যবসায়ী
4787,পয়েন্টে,পয়েন্ট
4788,দান্তে,দান্ত
4789,সিনহার,সিনহার
4790,একজিমা,একজিমা
4791,রক্ষাপ্রাপ্ত,রক্ষাপ্রাপ্ত
4792,রাশিমালা,রাশি
4793,বৈচিত্র্যময়,বৈচিত্র্য
4794,ভারসাম্যহীন,ভারসাম্য
4795,ছিন্নমূল,ছিন্নমূল
4796,জেটি,জেটি
4797,ভলিউম,ভলিউম
4798,বশেমুরকৃবি,বশেমুরকৃবি
4799,ছকড়া,ছকড়া
4800,বীর্য,বীর্য
4801,পুরীর,পুরী
4802,ঠেকানো,ঠেকানো
4803,ট্রান্সফর্ম,ট্রান্সফর্ম
4804,কেন্দ্রও,কেন্দ্র
4805,মিয়ানমার,মিয়ানমার
4806,আলভির,আলভি
4807,প্রগতিশীল,প্রগতি
4808,কলকাতাকে,কলকাতা
4809,বাকেট,বাকেট
4810,নিঃসঙ্গতার,নিঃসঙ্গতা
4811,বলসমূহ,বল
4812,দ্যাা,দ্যা
4813,ভিত্তিটি,ভিত্তি
4814,বিহারী,বিহার
4815,আঙুলের,আঙুল
4816,লাইভ,লাইভ
4817,আবাসনের,আবাসন
4818,মৌজায়,মৌজা
4819,নির্বাচকমণ্ডলী,নির্বাচক
4820,শব্দটি,শব্দ
4821,গণনাপুস্তক,গণনা
4822,সাড়ম্বরে,সাড়ম্বর
4823,ওয়ারেন,ওয়ারেন
4824,ল্যাঙ্কাস্টার,ল্যাঙ্কাস্টার
4825,আমলেই,আমল
4826,সদস্যপদ,সদস্য
4827,মহাসড়কে,মহাসড়ক
4828,কৌন,কৌন
4829,বক্তৃতাটা,বক্তৃতা
4830,কোম্পানীর,কোম্পানী
4831,অন্যান্যরা,অন্যান্য
4832,ক্যারেট,ক্যারেট
4833,বক্তৃতায়,বক্তৃতা
4834,ব্রেইনস্টেমের,ব্রেইনস্টেম
4835,প্রতিরোধক,প্রতিরোধ
4836,হাফিজুর,হাফিজুর
4837,মনোবল,মনোবল
4838,বক্তৃতাতে,বক্তৃতা
4839,সুসমাচারকে,সুসমাচার
4840,এলাকাতেই,এলাকা
4841,জীবিত,জীবিত
4842,রিমান্ডে,রিমান্ড
4843,পারস্যদেশীয়,পারস্যদেশ
4844,যোহন,যোহন
4845,গোয়ায়,গোয়া
4846,আপাততঃ,আপাতত
4847,দেত্তয়া,দেত্তয়া
4848,ডপলার,ডপলার
4849,দন্ডবিধির,দন্ডবিধি
4850,দানিয়ুব,দানিয়ুব
4851,বৈজ্ঞানিকদের,বিজ্ঞান
4852,মাত্রাধিকভাবে,মাত্রা
4853,ক্রোকযোগ্য,ক্রোক
4854,আবদুল্লাহকে,আবদুল্লাহ
4855,নেচার,নেচার
4856,শৈলীর,শৈলী
4857,চমচম,চমচম
4858,দলগুলোর,দল
4859,চুনযুক্ত,চুন
4860,টিটকারি,টিটকারি
4861,নির্ভুলতা,নির্ভুলতা
4862,কারণগুলোর,কারণ
4863,ভাঙ্গে,ভাঙ্গা
4864,পর্ষদের,পর্ষদ
4865,রাষ্ট্রশক্তির,রাষ্ট্রশক্তি
4866,বাপ্তাইজক,বাপ্তাই
4867,এমওইউ,এমওইউ
4868,নির্মাণকাজ,নির্মাণ
4869,বাড়ছিল,বাড়া
4870,উৎসবটা,উৎসব
4871,প্রস্ত্ততের,প্রস্ত্তত
4872,রেডিয়ান,রেডিয়ান
4873,ব্যক্তিত্বের,ব্যক্তিত্ব
4874,বারাণসীতে,বারাণসী
4875,সাহিত্যও,সাহিত্য
4876,খালেদার,খালেদা
4877,তুমসা,তুমসা
4878,ভৌগলিক,ভূগোল
4879,মরদেহ,মরদেহ
4880,ফারসিতে,ফারসি
4881,নিকারাগুয়া,নিকারাগুয়া
4882,মুখ্যকেন্দ্র,মুখ্যকেন্দ্র
4883,গানগুলো,গান
4884,অর্থনীতিগুলোর,অর্থনীতি
4885,ছাড়করণের,ছাড়করণ
4886,মোশি,মোশি
4887,নিরো,নিরো
4888,ওঁছা,ওঁছা
4889,হোমোফোবিয়ার,হোমোফোবিয়া
4890,তাম্বুল,তাম্বুল
4891,মুসলিমাহ,মুসলিমাহ
4892,ট্রাইউইজার্ড,ট্রাইউইজার্ড
4893,মিলনস্থলে,মিলন
4894,আনস্টেবল,আনস্টেবল
4895,অন্যটি,অন্য
4896,শরৎকাল,শরৎকাল
4897,প্রচ্ছদ,প্রচ্ছদ
4898,মহা,মহা
4899,জরথুস্ট্রীয়,জরথুস্ট্রীয়
4900,রায়ের,রায়
4901,সতেরোটি,সতেরো
4902,প্রশাসককে,প্রশাসক
4903,মন্ত্রিসভা,মন্ত্রিসভা
4904,গ্রহসংক্রান্ত,গ্রহ
4905,আগ্রাসন,আগ্রাসন
4906,জানুয়ারী,জানুয়ারী
4907,উলা,উলা
4908,থিম্পু,থিম্পু
4909,উপন্যাসগুলি,উপন্যাস
4910,পিজেন্ট,পিজেন্ট
4911,তত্ত্বকে,তত্ত্ব
4912,উৎসর্গীকরণের,উৎসর্গ
4913,ক্রমবিবর্তনে,ক্রমবিবর্তন
4914,তিনজনের,তিনজন
4915,ছিনতাইও,ছিনতাই
4916,ওয়েবলগ,ওয়েবলগ
4917,পেরেছেন,পারা
4918,ভ্রমণে,ভ্রমণ
4919,গুলো,গুলো
4920,ঝুঁকির,ঝুঁকি
4921,গ্রন্থাবলি,গ্রন্থাবলি
4922,ম্যালকম,ম্যালকম
4923,মঞ্জুরি,মঞ্জুরি
4924,খসরুকে,খসরু
4925,নেতৃত্বেরও,নেতৃত্ব
4926,সমার্থক,সমর্থন
4927,গিরির,গিরি
4928,রুয়ান্ডা,রুয়ান্ডা
4929,ওয়ানগা,ওয়ানগা
4930,সোহেল,সোহেল
4931,প্রিম্যাচিওর,প্রিম্যাচিওর
4932,সতর্কবাণী,সতর্কবাণী
4933,ভূমিমন্ত্রী,ভূমিমন্ত্রী
4934,পরাবর্তন,পরাবর্তন
4935,নমনীয়,নমনীয়
4936,ডিফারেন্সিয়াল,ডিফারেন্সিয়াল
4937,কাউনিয়া,কাউনিয়া
4938,পানীয়জলের,পানীয়জল
4939,উপলব্ধিসহকারে,উপলব্ধি
4940,তেগস,তেগস
4941,পৌঁছাবে,পৌঁছা
4942,আসরে,আসর
4943,কর্মীবৃন্দ,কর্মী
4944,রুমানিয়ার,রুমানিয়া
4945,পিস্তল,পিস্তল
4946,মোটোরাইজড,মোটোরাইজড
4947,গোম্বুজাকৃতির,গোম্বুজাকৃতি
4948,রাকিব,রাকিব
4949,উপকরণের,উপকরণ
4950,আম্বিয়া,আম্বিয়া
4951,অবকাঠামোগত,অবকাঠামো
4952,ছন্দবর্জিত,ছন্দবর্জিত
4953,জানান,জানা
4954,হজরত,হজরত
4955,অনুযায়ি,অনুযায়ি
4956,ট্রাভেলার,ট্রাভেলার
4957,হ্যারি,হ্যারি
4958,অধিবেশনে,অধিবেশন
4959,উদ্যানের,উদ্যান
4960,সেখে,সেখে
4961,শিল্পকলায়,শিল্প
4962,বর্ধনপাড়া,বর্ধনপাড়া
4963,মোড়ক,মোড়ক
4964,হোসেনের,হোসেন
4965,লোহাকে,লোহা
4966,সেয়ীর,সেয়ী
4967,সাফসুতরো,সাফসুতরো
4968,ঐক্যের,ঐক্য
4969,গ্রাফিক,গ্রাফিক
4970,এদিন,এদিন
4971,ফসলহানির,ফসলহানি
4972,রাষ্ট্রটি,রাষ্ট্র
4973,বড়ো,বড়
4974,নিন্ম,নিন্ম
4975,ব্রহ্মবিদ্যালয়,ব্রহ্মবিদ্যালয়
4976,ফ্যান্টম,ফ্যান্টম
4977,পার্স,পার্স
4978,দীর্ঘমেয়াদি,দীর্ঘমেয়াদ
4979,অর্থনীতিতে,অর্থনীতি
4980,সেনহাটিতে,সেনহাটি
4981,হোস্ট,হোস্ট
4982,গৌরীদেবীকে,গৌরীদেবী
4983,ক্রুদ্ধ,ক্রুদ্ধ
4984,জাতিসমূহ,জাতি
4985,ব্যবস্থাকরা,ব্যবস্থা
4986,সিদ্দিকী,সিদ্দিকী
4987,রটারগুলি,রটা
4988,সংগ্রহালয়,সংগ্রহালয়
4989,লাইসিজম,লাইসিজম
4990,দ্বিতীয়তঃ,দ্বিতীয়
4991,লেখেন,লেখা
4992,আমন্ত্রণপত্র,আমন্ত্রণ
4993,টুইটারের,টুইটার
4994,বর্গাদার,বর্গাদার
4995,লিখিতরূপ,লেখা
4996,পরিচারিকাদের,পরিচারিকা
4997,রক্ষাকারী,রক্ষাকারী
4998,মোটরসাইকেল,মোটরসাইকেল
4999,সাইফি,সাইফি
5000,বিক্রয়,বিক্রয়
5001,গনু,গনু
5002,ক্ষমতাবলে,ক্ষমতাবল
5003,অশালীন,অশালীন
5004,নেটনাগরিকদের,নেটনাগরিক
5005,নারুহিতোর,নারুহিতো
5006,ইউনিটের,ইউনিট
5007,কারো,কার
5008,আমূল,আমূল
5009,ট্রামওয়েজ,ট্রামওয়েজ
5010,শিশ্নটি,শিশ্ন
5011,পেশীর,পেশী
5012,ইরানি,ইরানি
5013,চেন্নাই,চেন্নাই
5014,দূর্দান্ত,দূর্দান্ত
5015,স্টেরিও,স্টেরিও
5016,কাজেরও,কাজ
5017,ন্যাটো,ন্যাটো
5018,প্রণয়লীলাকে,প্রণয়লীলা
5019,বিষয়শ্রেণী,বিষয়শ্রেণী
5020,সৌন্দর্যমন্ডিত,সুন্দর
5021,ভাববো,ভাবা
5022,নারীত্বের,নারী
5023,করুনার,করুনা
5024,আয়েগি,আয়েগি
5025,সঞ্জীব,সঞ্জীব
5026,দেখিয়েছে,দেখা
5027,ফিটনেসবিহীন,ফিটনেসবিহীন
5028,চাষীরা,চাষী
5029,পারত,পারা
5030,ফ্লুয়িড,ফ্লুয়িড
5031,বরফকল,বরফকল
5032,ডাক্তারটি,ডাক্তার
5033,সারাজীবনের,সারাজীবন
5034,পাঠাবেন,পাঠানো
5035,মিনিটের,মিনিট
5036,পারস্যে,পারস্য
5037,বলিভিয়া,বলিভিয়া
5038,লুকান,লুকান
5039,ঢুকছে,ঢোকা
5040,বিষয়গুলিতে,বিষয়
5041,ওমানের,ওমান
5042,ডঃ,ড
5043,স্তনযুগল,স্তনযুগল
5044,অস্বস্তিবোধ,অস্বস্তি
5045,কুন্ডিয়ান,কুন্ডিয়ান
5046,তলা,তলা
5047,সুবর্ণজয়ন্তী,সুবর্ণজয়ন্তী
5048,মোষ,মোষ
5049,জোতদারদের,জোতদার
5050,কেরলের,কেরল
5051,হাবল,হাবল
5052,ভূগোল,ভূগোল
5053,তক্ষশীলার,তক্ষশীলা
5054,মাহমারা,মাহমা
5055,প্রতিদ্বন্দ্বিতার,প্রতিদ্বন্দ্বি
5056,বাপেক্সকে,বাপেক্স
5057,ক্রোধিত,ক্রোধ
5058,স্কাউটস,স্কাউটস
5059,ক্রিমিন্যাল,ক্রিমিন্যাল
5060,লুসোফনি,লুসাফনি
5061,নিকটস্থ,নিকটস্থ
5062,প্রেরণাদায়ক,প্রেরণা
5063,টীম,টীম
5064,প্রথমটি,প্রথম
5065,সুপরিকল্পিত,সুপরিকল্পনা
5066,এলো,এলো
5067,হিটলার,হিটলার
5068,মতবিরোধ,মতবিরোধ
5069,যদুনাথের,যদুনাথ
5070,অণ্ডকোষ,অণ্ডকোষ
5071,কম্পাঙ্কনির্ভর,কম্পাঙ্ক
5072,শ্রীলন্কা,শ্রীলন্কা
5073,ব্যবস্থার,ব্যবস্থা
5074,পান্থশালা,পান্থশালা
5075,অস্ট্রেলিয়ায়,অস্ট্রেলিয়া
5076,ইপকের,ইপক
5077,কাজগুলি,কাজ
5078,টুইটে,টুইট
5079,পারখয়,পারখয়
5080,বিজি,বিজি
5081,দাসেরা,দাস
5082,সমন্বয়ের,সমন্বয়
5083,শম্ভু,শম্ভু
5084,ইকোনোমিক,ইকোনোমিক
5085,মতপার্থক্য,মত
5086,উচ্চবর্ণীয়,উচ্চবর্ণ
5087,পরোক্ষভাবে,পরোক্ষ
5088,মানসম্পন্ন,মানসম্পন্ন
5089,তত্ত্বাবধানে,তত্ত্বাবধান
5090,বেঙ্গলে,বেঙ্গল
5091,করানোর,করা
5092,প্রাসাদে,প্রাসাদ
5093,ক্রান্তীয়,ক্রান্তীয়
5094,সাম্প্রতিকতম,সাম্প্রতিক
5095,চূর্ণ,চূর্ণ
5096,আনলাইনের,আনলাইন
5097,টুইট,টুইট
5098,সফ্টওয়্যার,সফ্টওয়্যার
5099,সংবাদপত্রও,সংবাদপত্র
5100,ধর্মমন্ত্রী,ধর্মমন্ত্রী
5101,তদারকিতে,তদারকি
5102,স্বেচ্ছাসেবকদের,স্বেচ্ছাসেবক
5103,কুটনৈতিক,কুটনীতি
5104,যুবভারতী,যুবভারত
5105,গ্যাব্রিয়েলা,গ্যাব্রিয়েলা
5106,হসপিটাল,হসপিটাল
5107,ধরণের,ধরণ
5108,পেরেছিলাম,পারা
5109,সোলারিস,সোলারিস
5110,তিস্তা,তিস্তা
5111,উইটনেস,উইটনেস
5112,বসো,বসা
5113,আনন্দমেলা,আনন্দমেলা
5114,অন্যরকম,অন্যরকম
5115,পারতাম,পারা
5116,কৃষিভূমির,কৃষিভূমি
5117,নামদুটি,নামদুটি
5118,বার্নার্ড,বার্নার্ড
5119,মনস্তাত্তিক,মনস্তত্ত্ব
5120,তপন,তপন
5121,অফরোড,অফরোড
5122,নির্নিমিত্ত,নির্নিমিত্ত
5123,জীল্যাণ্ডের,জীল্যাণ্ড
5124,বেঞ্চ,বেঞ্চ
5125,ভূতদিগকে,ভূত
5126,পাখিকে,পাখি
5127,অসার,অসার
5128,সুন্দরবন,সুন্দরবন
5129,বুতেত,বুতেত
5130,রাজাকারদের,রাজাকার
5131,কামালিয়া,কামালিয়া
5132,প্রতিযোগিমূলক,প্রতিযোগি
5133,এক্তিয়ারভুক্ত,এক্তিয়ার
5134,দাঁড়িয়ে,দাঁড়ানো
5135,সর্বনেশে,সর্বনাশ
5136,রামন,রামন
5137,মহলের,মহল
5138,খণ্ড,খণ্ড
5139,ধর্মপ্রচারকদের,ধর্মপ্রচারক
5140,গেম,গেম
5141,স্মৃতির,স্মৃতি
5142,শুটিং,শুটিং
5143,কল্পকাহিনী,কল্প
5144,ঘটনাবলির,ঘটনা
5145,কন্ঠরোধ,কন্ঠ
5146,চিন্তাবীদদের,চিন্তাবীদ
5147,বেনেট,বেনেট
5148,দুর্ব্যবহার,দুর্ব্যবহার
5149,ঐকতানের,ঐকতান
5150,জী,জী
5151,নামানুসারে,নামানুসারে
5152,ফ্রান্চাইজি,ফ্রান্চাইজি
5153,মাতৃভাষায়,মাতৃভাষা
5154,সেরাদের,সেরাদ
5155,প্রোগ্রামারদের,প্রোগ্রামার
5156,ফ্যানের,ফ্যান
5157,উপমন্ত্রীরা,উপমন্ত্রী
5158,সম্মেলন,সম্মেলন
5159,বিকল্পে,বিকল্প
5160,পাশ্চাত্য,পাশ্চাত্য
5161,সিংহুয়া,সিংহুয়া
5162,কলকাতায়,কলকাতা
5163,আশরাফুল,আশরাফুল
5164,আল্লাহকে,আল্লাহ
5165,সনাক্তরণ,সনাক্তরণ
5166,বিংশ,বিংশ
5167,টার্মিনালে,টার্মিনাল
5168,জনগণের,জনগণ
5169,অফিসারকে,অফিসার
5170,রেলপথটি,রেলপথ
5171,দ্রাবিড়,দ্রাবিড়
5172,রোষ,রোষ
5173,কালুকে,কালু
5174,দিগাক্ষ,দিগ
5175,নেতৃস্থানীয়,নেতৃত্ব
5176,মনিষী,মনিষী
5177,সাহায্যকল্পে,সাহায্যকল্প
5178,নিউজিল্যান্ড,নিউজিল্যান্ড
5179,শিখছি,শেখা
5180,স্বাধীনতায়,স্বাধীনতা
5181,হেভিওর,হেভিওর
5182,সবসময়,সবসময়
5183,প্রেরিতদের,প্রেরিত
5184,দ্বিপ্রহরে,দ্বিপ্রহর
5185,বিধাননগরে,বিধাননগর
5186,ট্রিনিটি,ট্রিনিটি
5187,পাওয়াটা,পাওয়া
5188,গুতেরেসের,গুতেরেস
5189,কৃষ্টদাসের,কৃষ্টদাস
5190,সূর্যবর্মণ,সূর্যবর্মণ
5191,ব্যাবসাসফল,ব্যাবসাসফল
5192,মারভিন,মারভিন
5193,কাভার্ডভ্যান,কাভার্ডভ্যান
5194,বরসিওফ্,বরসিওফ্
5195,কারেগা,কারেগা
5196,অস্পৃশ্যতার,অস্পৃশ্য
5197,মিথ্যে,মিথ্যা
5198,মোতায়েন,মোতায়েন
5199,চণ্ডালিকা,চণ্ডালিকা
5200,মোদিকে,মোদি
5201,মুখার্জী,মুখার্জী
5202,ইলেক্ট্রো,ইলেক্ট্রন
5203,সন্ধ্যাকাল,সন্ধ্যা
5204,বিষ্মিত,বিষ্ময়
5205,থোমে,থোম
5206,মূলপর্বে,মূলপর্ব
5207,নির্বন্ধ,নির্বন্ধ
5208,চিকচিক,চিকচিক
5209,বেকন,বেকন
5210,ফেনসিডিল,ফেনসিডিল
5211,সুযোগগুলোকে,সুযোগ
5212,বহিঃস্থ,বহিঃস্থ
5213,পুষ্পাঞ্জলি,পুষ্প
5214,লোভনীয়,লোভ
5215,সাংবিধানিক,সংবিধান
5216,নৌপথের,নৌপথ
5217,স্বত্বাধিকারীর,স্বত্বাধিকারী
5218,রামায়ণের,রামায়ণ
5219,সমৃদ্ধির,সমৃদ্ধি
5220,অপুনরুদ্ধারণীয়ভাবে,অপুনরুদ্ধার
5221,নির্ধারক,নির্ধারক
5222,বাসভবন,বাসভবন
5223,বিন্যাসের,বিন্যাস
5224,সংক্রমণের,সংক্রমণ
5225,প্রতিরক্ষা,প্রতিরক্ষা
5226,সদাপ্রভুকে,সদাপ্রভু
5227,এডুকেশন,এডুকেশন
5228,পাটনায়,পাটনা
5229,ঘাঁটি,ঘাঁটি
5230,ক্রাইস্টচার্চে,ক্রাইস্টচার্চে
5231,বাঁধে,বাঁধা
5232,সাতটি,সাত
5233,সর্বশেষ,সর্বশেষ
5234,লক্ষণীয়,লক্ষণ
5235,স্ট্রাটোফনটে,স্ট্রাটোফনট
5236,ইনইকুয়ালিটি,ইনইকুয়ালিটি
5237,সিরাজুল,সিরাজুল
5238,গঠনে,গঠন
5239,এএম,এএম
5240,চুম্বকিত,চুম্বক
5241,আক্রমণে,আক্রমণ
5242,নিয়মতান্ত্রিক,নিয়মতান্ত্রিক
5243,সঙ্গীতজ্ঞ,সঙ্গীতজ্ঞ
5244,বানেগা,বানেগা
5245,অর্জিত,অর্জিত
5246,স্বেচ্ছাসেবক,স্বেচ্ছাসেবক
5247,বড়দিন,বড়দিন
5248,সংলাপ,সংলাপ
5249,দুরবস্থা,দুরবস্থা
5250,বিশুদ্ধতায়,বিশুদ্ধ
5251,বক্তা,বক্তা
5252,লেবেল,লেবেল
5253,সূত্রায়নের,সূত্র
5254,ট্যাঙ্ক,ট্যাঙ্ক
5255,মহেশখালি,মহেশখালি
5256,ত্যাগের,ত্যাগ
5257,নূ্যন,নূ্যন
5258,ভাষ্য,ভাষা
5259,কারণেও,কারণ
5260,অক্ষশক্তির,অক্ষ
5261,মধ্যদিয়ে,মধ্য
5262,গঠিত,গঠিত
5263,ওয়েলফেয়ার,ওয়েলফেয়ার
5264,ক্লাবে,ক্লাব
5265,নোংরা,নোংরা
5266,সোব্রিনহো,সোব্রিনহো
5267,উপজীব্য,উপজীব্য
5268,করুণা,করুণা
5269,শর্করা,শর্করা
5270,এজন্যে,এজন্য
5271,একিউসিকিউ,একিউসিকিউ
5272,ভালুককে,ভালুক
5273,দোলযাত্রা,দোলযাত্রা
5274,উদ্ধারে,উদ্ধার
5275,মে,মে
5276,দিতেও,দেওয়া
5277,বাসগুলি,বাস
5278,গ্রাহকের,গ্রাহক
5279,স্মরণার্থক,স্মরণার্থক
5280,ডিগ্রির,ডিগ্রি
5281,ব্রেকফাস্ট,ব্রেকফাস্ট
5282,ধাতুগত,ধাতু
5283,আগস্টে,আগস্ট
5284,এডভোকেসি,এডভোকেসি
5285,ক্রোড়পতি,ক্রোড়পতি
5286,লাপিরোকে,লাপিরো
5287,রিলিজিয়াসক্লজে,রিলিজিয়াসক্লজে
5288,লাঙ্গুয়েজেস,লাঙ্গুয়েজেস
5289,ভস্মে,ভস্ম
5290,কবিগুরু,কবিগুরু
5291,টুইটারথনে,টুইটারথন
5292,বেড়েছে,বাড়া
5293,এমনকি,এমনকি
5294,ওয়াশিংটনের,ওয়াশিংটন
5295,ইস্রায়েলে,ইস্রায়েল
5296,টাউন,টাউন
5297,তীরের,তীর
5298,মার্জিত,মার্জন
5299,সংলাপে,সংলাপ
5300,ছিন্নপত্র,ছিন্নপত্র
5301,মৃত্তিকাসংক্রান্ত,মৃত্তিকা
5302,নিচা,নিচ
5303,অক্ষশক্তিই,অক্ষ
5304,বিচক্র্যাফট,বিচক্র্যাফট
5305,সেকেলে,সেকেল
5306,পুনরালোচনা,পুনরালোচনা
5307,ওয়েব,ওয়েব
5308,দোতারা,দোতারা
5309,শিক্ষাজীবন,শিক্ষা
5310,ইয়ারিয়া,ইয়ারিয়া
5311,প্রেমকাহিনী,প্রেম
5312,অঞ্চলগুলির,অঞ্চল
5313,ভেতর,ভেতর
5314,সৌকর্যের,সৌকর্য
5315,বস্তুটির,বস্তু
5316,শিলাদল,শিলা
5317,প্রাপ্তিসাধ্য,প্রাপ্তি
5318,প্রক্রিয়াজাত,প্রক্রিয়াজাত
5319,স্যাফরন,স্যাফরন
5320,রিপোর্টের,রিপোর্ট
5321,পৃষ্ঠায়,পৃষ্ঠা
5322,বলদের,বলদ
5323,ইউনিক,ইউনিক
5324,মিচেল,মিচেল
5325,কোরো,করা
5326,উপকাহিনির,উপকাহিনি
5327,হিলিয়াম,হিলিয়াম
5328,তল্লাশী,তল্লাশী
5329,ব্যক্তিরাও,ব্যক্তি
5330,প্রকৌশলীরা,প্রকৌশলী
5331,কা,কা
5332,গ্রামবাসীরাও,গ্রামবাসী
5333,জড়িয়ে,জড়ানো
5334,আন্ডার,আন্ডার
5335,লোকালাইজিং,লোকালাইজিং
5336,সুস্থির,সুস্থির
5337,কোয়ান্টাম,কোয়ান্টাম
5338,চ্যাম্পিয়ন,চ্যাম্পিয়ন
5339,আলপুর,আলপুর
5340,টাঙ্গাইলের,টাঙ্গাইল
5341,রোম,রোম
5342,ম্যাচের,ম্যাচ
5343,কর্মক্ষেত্রের,কর্ম
5344,শহীদুল,শহীদুল
5345,নম,নম
5346,সিলেট,সিলেট
5347,অভিনীত,অভিনীত
5348,ওয়েলস,ওয়েলস
5349,সান্ধ্যভোজ,সান্ধ্যভোজ
5350,ধারাবাহিকভাবে,ধারাবাহিক
5351,বুর্কিনা,বুর্কিনা
5352,অনির্বাচিত,অনির্বাচন
