,Inflected_Word,Lemma
11919,পরিচলনাকারী,পরিচলনাকারী
11920,দার্জিলিং,দার্জিলিং
11921,খেপেরার,খেপেরা
11922,মন্ডলের,মন্ডল
11923,আরজুমান্দ,আরজুমান্দ
11924,জাতিতত্ত্ববিদ,জাতিতত্ত্ববিদ
11925,চ্যাপ্টারটির,চ্যাপ্টার
11926,মৃত্তিকাতলে,মৃত্তিকাতল
11927,এলতুগরুল,এলতুগরুল
11928,আলমোড়ায়,আলমোড়া
11929,মূলধারা,মূলধারা
11930,পশুস্বভাববিশিষ্ট,পশুস্বভাববিশিষ্ট
11931,পাপাত্মা,পাপাত্মা
11932,আগেরগুলির,আগের
11933,কর্পোরেশনের,কর্পোরেশন
11934,শিনফিল্ডের,শিনফিল্ড
11935,খালেদা,খালেদা
11936,মার্জারের,মার্জার
11937,জলাবত,জলা
11938,রিহন্ত,রিহন্ত
11939,বিমানে,বিমান
11940,অংশেরও,অংশ
11941,হাহাকারপূর্ণ,হাহাকারপূর্ণ
11942,প্রটিমার,প্রটিমা
11943,ধুয়া,ধুয়া
11944,পানি,পানি
11945,কর্পাসের,কর্পাস
11946,বীরদের,বীর
11947,গণজমায়েতে,গণজমায়েত
11948,পরাকৃত,পরাকৃত
11949,শিখরী,শিখর
11950,দুর্ব্যবহারকে,দুর্ব্যবহার
11951,থিরুভাল্লুভারের,থিরুভাল্লুভারে
11952,সন্ত্রাসবাদীদের,সন্ত্রাসবাদী
11953,গুনিতক,গুনিতক
11954,সেইসমস্ত,সেইসমস্ত
11955,নিঃস্তব্ধতা,নিঃস্তব্ধতা
11956,যাজকত্বেরও,যাজকত্ব
11957,কবিত্বময়,কবিত্ব
11958,পোড়ামাটিফলক,পোড়ামাটিফলক
11959,কালক্ষয়,কালক্ষয়
11960,হাঁটলে,হাঁটা
11961,যন্ত্রগুলিকে,যন্ত্র
11962,প্রকল্পেই,প্রকল্প
11963,একইদিন,একইদিন
11964,উড়েযায়,উড়া
11965,বাধামুক্তভাবে,বাধামুক্তভাবে
11966,যৌনকর্মী,যৌনকর্মী
11967,লবণাক্তকরণ,লবণাক্তকরণ
11968,শহরগুলোর,শহর
11969,সেইবারকে,সেইবার
11970,প্রোগ্রামটিতে,প্রোগ্রাম
11971,গণিতে,গণিত
11972,ক্যানোনিকালে,ক্যানোনিকাল
11973,কাতিনের,কাতিন
11974,ওয়াল্লড,ওয়াল্লড
11975,নারায়রগড়,নারায়রগড়
11976,হিমায়ন,হিমায়ন
11977,ইউনাইটেড,ইউনাইটেড
11978,ন্যারেটিভস,ন্যারেটিভ
11979,এসপিএম,এসপিএম
11980,থাম্বনেইল,থাম্বনেইল
11981,স্টোরেজ,স্টোরেজ
11982,ওয়ায়ে্ল,ওয়ায়েয়ল
11983,দ্বিমিক,দ্বিমিক
11984,শীল্ডের,শীল্ড
11985,ভণ্ডামিকে,ভণ্ডামি
11986,স্বার্থোদ্ধার,স্বার্থোদ্ধা
11987,উপাদানগুলির,উপাদান
11988,উপযোগবাদের,উপযোগবা
11989,আবদুল্লাহ,আবদুল্লাহ
11990,কনকসূত্র,কনকসূত্র
11991,অসৌজন্যমুলক,অসৌজন্য
11992,বটতলী,বটতলা
11993,ম্যানকাইন্ডফরএভার,ম্যানকাইন্ডফরএভার
11994,দূষণমূক্ত,দূষণমূক্ত
11995,থ্রেডের,থ্রেড
11996,বাঁকীপুরে,বাঁকীপুর
11997,বর্ণে,বর্ণ
11998,মেঝের,মেঝে
11999,তিনটিই,তিন
12000,শ্রবণে,শ্রবণ
12001,সুপারফ্লুইডিটি,সুপারফ্লুইডিটি
12002,গ্যামফ,গ্যামফ
12003,ধারণাই,ধারণা
12004,সংস্কৃতিসহ,সংস্কৃতি
12005,আলেকজান্দ্রা,আলেকজান্দ্রা
12006,সর্পিকালারে,সর্পিকালার
12007,অ্যালিসিয়ার,অ্যালিসিয়া
12008,সুলুইবানের,সুলুইবান
12009,কমর্স্পৃহা,কমর্স্পৃহা
12010,গরুন্তভ,গরুন্তভ
12011,অগ্রাধিকারের,অগ্রাধিকার
12012,ফগাংক্,ফগাংক
12013,ডিকলাইনিং,ডিকলাইন
12014,ইউআইসি,ইউআইসি
12015,ইকলেসিয়াস্টিক্যাল,ইকলেসিয়াস্টি
12016,পত্রপত্রিকাগুলি,পত্রপত্রিকা
12017,নেমেছিল,নামা
12018,বলেছিলে,বলা
12019,অজুহাতকে,অজুহাত
12020,কাব্যগুলির,কাব্য
12021,ওয়েলিসারা,ওয়েলিসা
12022,পদবিশেষ,পদবিশেষ
12023,স্নোই,স্নোই
12024,নারীরা,নারী
12025,কর্নোয়ালের,কর্নোয়াল
12026,রবীন্দ্র,রবীন্দ্র
12027,পাঁচদোনায়,পাঁচদোনা
12028,উষ্ণতাই,উষ্ণ
12029,সমাজকর্মকে,সমাজকর্ম
12030,নবজলধর,নবজল
12031,অদীক্ষিতের,অদীক্ষিত
12032,রাজুউদ্দিন,রাজুউদ্দিন
12033,অপকার্টেল,অপকার্টেল
12034,পৌছতাম,পৌঁছা
12035,দৃষ্টিভঙ্গিটি,দৃষ্টিভঙ্গি
12036,গণিতবিদ,গণিত
12037,যতোগুলো,যতো
12038,ফর্স্ট,ফর্স্ট
12039,পাটোয়ারী,পাটোয়ারী
12040,কণিকাসমূহ,কণা
12041,সতী,সতী
12042,বিদেশীসহ,বিদেশী
12043,পৃথকীকরন,পৃথকীকরন
12044,জালিকা,জালিকা
12045,খ্রীষ্টের,খ্রীষ্ট
12046,মহরম,মহরম
12047,কনসিস্টরি,কনসিস্টরি
12048,দুষ্পরিবর্তনীয়,দুষ্পরিবর্তন
12049,স্টেফানোস,স্টেফানোস
12050,ততজন,ততজন
12051,সচিবালয়ে,সচিবালয়
12052,কার্বনেটে,কার্বনেট
12053,ডকটি,ডক
12054,জানানোর,জানানো
12055,বিলিভার,বিলিভার
12056,গনোম,গনোম
12057,রসায়,রসা
12058,অঙ্গরাষ্ট্রই,অঙ্গরাষ্ট্র
12059,অলঙ্করণ,অলঙ্করণ
12060,রাষ্ট্রদূতের,রাষ্ট্রদূত
12061,বইমেলায়,বইমেলা
12062,অনেকাংশে,অনেক
12063,ব্যাংক্স,ব্যাংক্স
12064,ফ্যাসিবাদী,ফ্যাসিবাদ
12065,অনূষ্ঠিত,অনূষ্ঠা
12066,কৃষিবিজ্ঞানীরা,কৃষিবিজ্ঞানী
12067,পুনর্বহাল,পুনর্বহাল
12068,প্রাসাদটির,প্রাসাদ
12069,খাবুরার,খাবুরা
12070,মেটানো,মেটানো
12071,শূন্যপুরাণে,শূন্য
12072,গনসালেসের,গনসালেস
12073,বর্ণপ্রথায়,বর্ণপ্রথা
12074,স্পেশাল,স্পেশাল
12075,পয়লা,পয়লা
12076,খাদ্যশৃঙ্খলে,খাদ্যশৃঙ্খল
12077,জীবনবল্লভ,জীবনবল্লভ
12078,মধ্যরাতেও,মধ্যরাত
12079,বিচারবহির্ভূত,বিচারবহির্ভূত
12080,সাবস্ক্রিপশনের,সাবস্ক্রিপশন
12081,ইদুঁর,ইদুঁর
12082,জীবভূরসায়ন,জীবভূরসায়ন
12083,স্ট্রেনের,স্ট্রেন
12084,শুনিলেই,শোনা
12085,দস্তার্নাবিক্রেতা,দস্তার্নাবিক্রেতা
12086,জ্যানিটর,জ্যানিট
12087,সোজাসুজি,সোজাসুজি
12088,পরিজনের,পরিজন
12089,মিষ্টান্নই,মিষ্টান্ন
12090,সবগুলোর,সব
12091,সাহারাভূক্ত,সাহারাভূক্ত
12092,মৌরিতানিয়া,মৌরিতানিয়া
12093,রিখার্ট,রিখার্ট
12094,শর্তপূরণে,শর্তপূরণ
12095,চৌধুরী,চৌধুরী
12096,হাম,হাম
12097,তীব্রতা,তীব্রতা
12098,কৌতুকসাহিত্যকার,কৌতুকসাহিত্য
12099,সিআইডি,সিআইডি
12100,রাপা,রাপা
12101,উচ্ছ্বাসে,উচ্ছ্বাস
12102,ভূবিষুব,ভূবিষুব
12103,গেন্ডারিয়ার,গেন্ডারিয়া
12104,দূরবতী,দূরবতী
12105,আটাযুক্ত,আটা
12106,আনন্দপূর্ণভাবে,আনন্দ
12107,গার্দিওলার,গার্দিওলা
12108,নেক্রোপলিস,নেক্রোপলিস
12109,মালহারগড়,মালহারগড়
12110,যিহূদা,যিহূদা
12111,চিত্রগুলো,চিত্র
12112,অ্যালেনই,অ্যালেন
12113,অপৌরুষ,অপৌরুষ
12114,ইস্যুকরণ,ইস্যু
12115,সবগুলো,সব
12116,পল্লিবিদ্যুতায়ন,পল্লিবিদ্যুৎ
12117,গ্রন্থটিতে,গ্রন্থ
12118,পাকস্থলিতে,পাকস্থলি
12119,যাত্রিকে,যাত্রি
12120,অঙ্গপ্রতঙ্গকে,অঙ্গ-প্রতঙ্গ
12121,সুপারীটাও,সুপারী
12122,বানিয়েছে,বানানো
12123,জীববৈচিত্র্যে,জীববৈচিত্র্য
12124,ত্রিভুজকে,ত্রিভুজ
12125,ইস্রায়েলীয়দর,ইস্রায়েল
12126,ক্রিমিয়,ক্রিমিয়
12127,ছুড়লে,ছোড়া
12128,ডিলারদের,ডিলার
12129,দলিলগুলোর,দলিল
12130,আসসালামুআলাইকুম,আসসালামুআলাইকুম
12131,আশকোণা,আশকোণ
12132,এস্পানিয়লের,এস্পানিয়ল
12133,করেরে,করা
12134,উচ্চশব্দ,উচ্চশব্দ
12135,কার্যকারিতাগুলির,কার্যকারিতা
12136,ভিভিশন,ভিভিশন
12137,ক্যন্সারের,ক্যন্সার
12138,প্রুশিয়ার,প্রুশিয়া
12139,নওয়াম্বিউই,নওয়াম্বিউ
12140,লোহানি,লোহানি
12141,অংশবিশেষ,অংশ
12142,মুক্তিযোদ্ধা,মুক্তিযোদ্ধা
12143,অইখানে,অইখান
12144,ভ্রমণকে,ভ্রমণ
12145,জগিংয়ে,জগিংয়ে
12146,তারকাকৃতি,তারকা
12147,রোমানরা,রোমান
12148,প্রিভিউ,প্রিভিউ
12149,অজ্ঞাতজনভীতি,অজ্ঞাত
12150,অ্যারিজোনাদনোগালেস,অ্যারিজোনাদনোগাল
12151,বৈদ্যগিরি,বৈদ্য
12152,লিচেনস্টাইনের,লিচেনস্টাইন
12153,মারধর,মারধর
12154,অশৌচ,অশৌচঁ
12155,পুনর্নিবেশ,পুনর্নিবেশ
12156,দামান,দামান
12157,কর্মকান্ড,কর্মকান্ড
12158,মুজিবকে,মুজিব
12159,ব্যাটাদের,ব্যাটা
12160,পাড়ি,পাড়ি
12161,আন্তর্গ্রহ,আন্তর্গ্রহ
12162,এটকোতে,এটক
12163,চাঁচাছোলা,চাঁচাছোলা
12164,জনিয়ার,জনিয়ার
12165,অপপাঠ,অপপাঠ
12166,নিরাশায়,নিরাশা
12167,মজুদ,মজুদ
12168,বনশবালীতে,বনশবালী
12169,গির্জাগুলোর,গির্জা
12170,ভ্রূণবিদ্যা,ভ্রূণবিদ্যা
12171,মারগুলিসের,মারগুলিস
12172,উপাসনাকে,উপাসনা
12173,ইচ্ছার,ইচ্ছা
12174,থ্রে,থ্র
12175,মূলধারার,মূলধারা
12176,বহুরূপীতে,বহুরূপী
12177,আবেদিনকে,আবেদিন
12178,নিধনযজ্ঞের,নিধনযজ্ঞ
12179,ছড়িটাতে,ছড়ি
12180,সিবিলকে,সিবিল
12181,অভ্যুত্থানবিরোধী,অভ্যুত্থান-বিরোধী
12182,জিতোমাগারো,জিতোমাগারো
12183,এলাকাযটিতে,এলাকায
12184,হ্যাচারি,হ্যাচারি
12185,যিরূশালেমেও,যিরূশালেম
12186,কাডাপায়,কাডা
12187,রিখটার,রিখটার
12188,মিজুরিতেই,মিজুরি
12189,স্নেহপ্রবণ,স্নেহপ্রবণ
12190,আমেয,আমেয
12191,বাইজের,বাইজ
12192,ডেকা,ডেকা
12193,কবিতে,কবি
12194,সাময়িক,সাময়িক
12195,ওয়াকবি,ওয়াকবি
12196,সাংস্কৃতিককর্মী,সাংস্কৃতিককর্মী
12197,অপ্রস্তুতজনক,অপ্রস্তুত
12198,মজ্ঘটন,মজ্ঘটন
12199,মোয়াক্কেলের,মোয়াক্কেল
12200,হাউসের,হাউস
12201,পাঠানকোটের,পাঠানকোট
12202,মুইসকুবান,মুইসকুবান
12203,সাকিবের,সাকিব
12204,কক্সবাজারে,কক্সবাজার
12205,ভূগোল,ভূগোল
12206,শাখারভ,শাখা
12207,ঝনাত্,ঝনা
12208,গন্তব্যে,গন্তব্য
12209,নাটালই,নাটাল
12210,রেইনি,রেইনি
12211,অপসারণেরব্যাপারটি,অপসারণেরব্যাপার
12212,রাওয়ালে,রাওয়াল
12213,হেনড্রিক্সকে,হেনড্রিক্স
12214,দর্শনার্থীই,দর্শনার্থী
12215,চ্যান্সরির,চ্যান্সরি
12216,পুনের,পুনে
12217,জড়িয়ে,জড়ানো
12218,প্রতিষ্ঠাতার,প্রতিষ্ঠাতা
12219,নানশানের,নানশান
12220,পুরুষেরা,পুরুষ
12221,অহিংসাবাদী,অহিংসা
12222,বিকম্পন,বিকম্পন
12223,সমাধিস্থলগুলোতে,সমাধিস্থল
12224,এদেশের,এদেশ
12225,সাউরিয়া,সাউরিয়া
12226,দুভেলিয়েরের,দুভেলিয়েরে
12227,পেননের,পেনন
12228,স্বহস্তে,স্বহস্ত
12229,আল্টেন্টিকো,আল্টেন্টিকো
12230,উদ্ধৃতিকৃত,উদ্ধৃতি
12231,ভাবোসগুলোকেই,ভাবোস
12232,মস্কোর,মস্কো
12233,যুদ্ধভীতি,যুদ্ধভীতি
12234,কার্ডের,কার্ড
12235,ঋতুপর্ন,ঋতুপর্ন
12236,সিনেমাটোগ্রাফীর,সিনেমাটোগ্রাফী
12237,এ্যাপলায়েন্সের,এ্যাপলায়েন্স
12238,পাদ্রীবর্গ,পাদ্রীবর্গ
12239,লালশাকের,লালশাক
12240,জাহাজভঙ্গের,জাহাজভঙ্গ
12241,জলাভূমির,জল
12242,পুথুনগরম,পুথুনগরম
12243,চালুনির,চালুনি
12244,উরঃফলক,উরঃফল
12245,কর্নেলই,কর্নেল
12246,পুনঃপ্রতিষ্ঠা,পুনঃপ্রতিষ্ঠা
12247,কিলোওয়াট,কিলোওয়ার
12248,মধুরতম,মধুরতম
12249,প্রতিবন্ধীবান্ধব,প্রতিবন্ধী
12250,খন্দকার,খন্দকার
12251,হোমো,হোমো
12252,পড়লেন,পড়া
12253,বাদামি,বাদামি
12254,প্রাপক,প্রাপক
12255,খ্রীষ্টীয়জগতের,খ্রীষ্ট
12256,জ্যোতির্ব্বেত্তারা,জ্যোতির্ব্বেত্তা
12257,লোকালাইজিং,লোকালাইজিং
12258,ন্যায়পালগণও,ন্যায়নালগণ
12259,কোলকাতা,কোলকাতা
12260,ভ্লাদিভস্তকে,ভ্লাদিভস্ত
12261,মিয়া,মিয়া
12262,গালিগালাজপূর্ণ,গালিগালাজপূর্ণ
12263,রত্নায়েকে,রত্নায়েক
12264,গৌণকর্মসূচক,গৌণকর্ম
12265,মার্সিয়েলকে,মার্সিয়েল
12266,ভেনেজুয়েলানদের,ভেনেজুয়েলানদ
12267,জুড়ানে,জুড়ানো
12268,বানশাহ,বানশাহ
12269,মরণকালে,মরণকাল
12270,কনস্টান্টিনোপলেতে,কনস্টান্টিনোপল
12271,চাষবাষ,চাষ
12272,ছাতি,ছাতি
12273,সুইচ,সুইচ
12274,বিশ্বাস্যই,বিশ্বাস্য
12275,মিটেরান্ডের,মিটেরান্ড
12276,শান্তিপূর্ণই,শান্তি
12277,রিলেশন,রিলেশন
12278,কোমসোমলস্কায়া,কোমসোমলস্কায়া
12279,প্রত্যক্ষমণিদীধিতি,প্রত্যক্ষ
12280,কৈলালী,কৈলালী
12281,গণধর্ষণেরপর,গণধর্ষণ
12282,একসময়কার,একসময়
12283,কৃষ্ণনগরে,কৃষ্ণনগর
12284,সাপেক্ষ,সাপেক্ষ
12285,ধারক,ধারক
12286,ডিভিশনের,ডিভিশন
12287,সড়কপথের,সড়কপথ
12288,শেরউইলের,শেরউইল
12289,সচেষ্ট,সচেষ্ট
12290,আকাঙ্খাগুলো,আকাঙ্খা
12291,পুনরুক্তি,পুনরুক্ত
12292,সত্যিকারের,সত্য
12293,গলাচ্ছ,গলাচ্ছ
12294,অনাহারের,আনাহার
12295,ব্রিটিশকে,ব্রিটিশ
12296,পৃথ্বিন্দ্রসিংহ,পৃথ্বিন্দ্রসিংহ
12297,ফিলিপী,ফিলিপ
12298,নবমালিকা,নবমালিকা
12299,আখ্যায়িত,আখ্যা
12300,লাবাডি,লাবাডি
12301,মাধ্যমেই,মাধ্যম
12302,আইক্লাউড,আইক্লাউড
12303,শিক্ষাঙ্গনগুলো,শিক্ষাঙ্গন
12304,কৌশলগুলোর,কৌশল
12305,দক্ষিণে,দক্ষিণ
12306,কোনোরকমভাবে,কোনোরকম
12307,অ্যাড্রিয়েনকে,অ্যাড্রিয়েন
12308,বেরুনোর,বের
12309,পড়ারও,পড়া
12310,নামফলক,নামফলক
12311,বোগারির,বোগারি
12312,পিপপুলার,পিপপুলা
12313,বিক্রমকেশরী,বিক্রমকেশরী
12314,কিংসালমান,কিংসালমান
12315,আরিথমেটিকা,আরিথমেটিক
12316,প্রতিবাদমুখী,প্রতিবাদ
12317,পোড়ামাটির,পোড়ামাটি
12318,ভবিষ্যবানীর,ভবিষ্যতবাণী
12319,প্রতিনিধিত্বকে,প্রতিনিধি
12320,পেওনা,পেওয়া
12321,লীঙ,লীঙ
12322,গোবরাট,গোবরাট
12323,দাওয়ারসহ,দাওয়া
12324,সেভআদুলন,সেভআদুলন
12325,পর্তুগীজগণ,পর্তুগিজ
12326,মেওয়াওয়ালার,মেওয়াওয়ালা
12327,ভিডিওটিতেনিরাপদে,ভিডিওটিতেনিরাপ
12328,ব্যাঘ্যাত,ব্যাঘ্যাত
12329,অনেকগুলো,অনেক
12330,যাকের,যাকের
12331,সনদ্বীপও,সনদ্বীপ
12332,পোর্ট,পোর্ট
12333,কর্নওয়ালিস,কর্নওয়ালিস
12334,গড়,গড়
12335,রোমিং,রোমিং
12336,রুপার্ট,রুপার্ট
12337,সররফদের,সররফ
12338,বিউয়ার,বিউয়ার
12339,অভিজাতবিশেষ,অভিজাত
12340,বিক্রিয়াসমূহ,বিক্রিয়া
12341,ডাটাবেসকে,ডাটাবেস
12342,বিষ্ণুমূর্তি,বিষ্ণুমূর্তি
12343,ল্যাংডন,ল্যাংডন
12344,জঙ্গীবাদী,জঙ্গী
12345,ভাইয়াকেও,ভাই
12346,বিবিসিতে,বিবিসি
12347,আবানদাহর,আবান
12348,লক্ষচ্যুত,লক্ষচ্যুত
12349,কাজীগান্ড,কাজীগান্ড
12350,পড়ার,পড়া
12351,কর্কশ,কর্কশ
12352,খাইয়াছি,খাওয়া
12353,নিবৃত্ত,নিবৃত্ত
12354,খোয়ারিজমীয়রা,খোয়ারিজমী
12355,পুন্নুনের,পুন্নুন
12356,গালীলের,গালীল
12357,ঢুকলাম,ঢুকা
12358,স্বৈরিতায়,স্বৈরিতা
12359,ঢেউগুলি,ঢেউ
12360,ব্যবস্থাবেত্তা,ব্যবস্থাবেত্ত
12361,নিউক্লিউয়ার,নিউক্লিউয়ার
12362,মণ্ডলগুলি,মণ্ডল
12363,ল্যাবরাটারি,ল্যাবরাটারি
12364,কফিহাউসের,কফিহাউস
12365,বিনিয়োগবান্ধব,বিনিয়োগবান্ধব
12366,ফাস্ট,ফাস্ট
12367,ট্রেনিং,ট্রেনিং
12368,পরীক্ষিত,পরীক্ষা
12369,আবিষ্কৃতি,আবিষ্কার
12370,পাকায়,পাকা
12371,আশ্বাসজনক,আশ্বাস
12372,সৈনিকজীবনের,সৈনিকজীবন
12373,কুরটই,কুরট
12374,বংশা,বংশা
12375,সোনাভানের,সোনাভান
12376,এন্ডকদের,এন্ড
12377,খাফ্রে,খাফ্র
12378,এনসলারের,এনসলার
12379,মাগদালিনকে,মাগদালিন
12380,রিভার,রিভার
12381,অভিসিঁচনকারী,অভিসিঁচনকারী
12382,সিএমবি,সিএমবি
12383,অনীষিফর,অনীষিফর
12384,গৃহবধূ,গৃহবধূ
12385,মোস্তফা,মোস্তফা
12386,জোহান,জোহান
12387,নির্ঝরিনীসমূহ,নির্ঝরিনী
12388,দণ্ডে,দণ্ড
12389,ক্যাকটাসের,ক্যাকটাস
12390,উপসংহারে,উপসংহার
12391,মডুলাস,মডুলাস
12392,টুইটারকারীরাও,টুইটারকারী
12393,ট্রাইগেস,ট্রাইগেস
12394,ডিস্ট্রিক্টে,ডিস্ট্রিক্ট
12395,কম্পিউটারকেই,কম্পিউটার
12396,অসতর্কতামূলক,অসতর্ক
12397,সাম্প্রতিকালে,সাম্প্রতিকাল
12398,মাপবে,মাপ
12399,দুর্দশারই,দুর্দশা
12400,ফোনেঃ,ফোন
12401,অনপকারক,অনপকারক
12402,সিগন্যালকে,সিগন্যালক
12403,পূর্ণসমর্থন,পূর্ণ
12404,আমেরিকান,আমেরিকান
12405,যীশুই,যীশু
12406,কুলগ্নে,কুলগ্ন
12407,প্রবাদবাক্যটি,প্রবাদবাক্য
12408,আনছারদের,আনছার
12409,করনিয়,করা
12410,যৌনানন্দ,যৌনানন্দ
12411,সাজছো,সাজ
12412,হত্যাকান্ডকে,হত্যা
12413,কোলকাতার,কোলকাতা
12414,উপকারার্থে,উপকারার্থ
12415,দানাশস্যের,দানাশস্য
12416,চালিতাবুনিয়া,চালিতাবুনিয়া
12417,প্রাককলন,প্রাককলন
12418,পুন্ড্রের,পুন্ড্র
12419,জেলিতেন,জেলি
12420,চিরনিদ্রিত,চিরনিদ্রিত
12421,আসামে,আসাম
12422,ক্রিপটোলজিস্টের,ক্রিপটোলজিস্টে
12423,স্প্রে,স্প্র
12424,তছনছ,তছনছ
12425,ইভিও,ইভি
12426,মাইলোসার,মাইলোসা
12427,অনুগামীতে,অনুগামী
12428,গাছপালা,গাছ
12429,মেক্সিকোতেও,মেক্সিকো
12430,হাসনতকে,হাসনত
12431,অগস্টের,অগস্ট
12432,মকদিসের,মকদিস
12433,যন্ত্রসমূহের,যন্ত্র
12434,পাশ্চাত্য,পাশ্চাত্য
12435,সম্পর্কের,সম্পর্ক
12436,কাছাখোলা,কাছেখোলা
12437,শর্ট্টার,শর্ট্টা
12438,পদ্ধতিগুলিকে,পদ্ধতি
12439,বার্কহেড,বার্কহেড
12440,টার,টা
12441,দারিদ্র্যপীড়িত,দারিদ্র্যপীড়ন
12442,জমাটভাব,জমা
12443,আঙ্কোর,আঙ্কোর
12444,অনভিগম্য,অনভিগম্য
12445,ইব্রাহীমীয়,ইব্রাহী
12446,চলকবিশিষ্ট,চলক
12447,সার্বভৌম,সার্বভৌম
12448,পেষণপ্রস্তরটিকে,পেষণপ্রস্তর
12449,একপাত্র,একপাত্র
12450,পৌত্র,পৌত্র
12451,তাসনিফি,তাসনিফ
12452,প্রাচুর্যের,প্রাচুর্য
12453,সৈনিকরা,সৈনিক
12454,আদমও,আদম
12455,ধীরতম,ধীরতম
12456,নুসরাত,নুসরাত
12457,আছড়াইয়া,আছড়াইয়া
12458,বাংলাদেশিদের,বাংলাদেশি
12459,হরিয়াবহ,হরিয়া
12460,ক্যারীন,ক্যারীন
12461,অরোরার,অরোরা
12462,বড়দিন,বড়দিন
12463,সেবাগুলিতে,সেবাগুলি
12464,গহ্বরটি,গহ্বর
12465,জার্ভ,জার্ভ
12466,খ্রিষ্টিয়,খ্রিষ্টিয়
12467,সেজইগেডি,সেজইগেডি
12468,টেকপ্রেসিডেন্টএর,টেকপ্রেসিডেন্ট
12469,অঙ্গীকার,অঙ্গীকার
12470,লেটারহেডের,লেটারহেড
12471,সুর,সুর
12472,জল্পনাকল্পনা,জল্পনা-কল্পনা
12473,স্কিমকে,স্কিম
12474,শিক্ষার্থী,শিক্ষার্থী
12475,খুনখারাবীর,খুনখারাবী
12476,কালভেরিতে,কালভেরি
12477,রোয়েদারে,রোয়েদার
12478,ঊষাদেবী,ঊষাদেবী
12479,চন্দ্রকেতুগড়ে,চন্দ্রকেতুগড়
12480,চাপারমুখ,চাপারমুখ
12481,সড়কপথ,সড়কপথ
12482,শিমিয়িকে,শিমিয়ে
12483,দোষীদের,দোষী
12484,রুমিমস্তকির,রুমিমস্ত
12485,অসন্তোষকর,অসন্তোষ
12486,মৃত্যুসাৎ,মৃত্যু
12487,বিচারকালীন,বিচার
12488,আইলেরই,আইল
12489,সম্বন্ধীয়,সম্বন্ধ
12490,নবম,নবম
12491,দুর্নীতিপরায়ণ,দুর্নীতি
12492,রূপান্তরণের,রূপান্তরণ
12493,পরিচ্ছেদে,পরিচ্ছেদ
12494,মোদির,মোদি
12495,বৈধতার,বৈধতা
12496,সোয়াজিদের,সোয়াজিদ
12497,ইন্দুপ্রকাশ,ইন্দুপ্রকাশ
12498,ব্যাটালিয়নের,ব্যাটালিয়ন
12499,ম্যাজিস্ট্রেটের,ম্যাজিস্ট্রেট
12500,সর্বাত্মকভাবে,সর্বাত্মক
12501,পদ্মাবত,পদ্মাবত
12502,প্রতিমাপূজাসম্বন্ধীয়,প্রতিমাপূজা
12503,ডিস্যালাইনেশন,ডিস্যালাইন
12504,উইকিপিডিয়ানরা,উইকিপিডিয়ান
12505,ছেঁকে,ছাঁকা
12506,অ্যাসকরব্যাট,অ্যাস
12507,আরগাল,আরগাল
12508,অস্থিমধ্যে,অস্থি
12509,মাখের,মাখ
12510,ক্লাসসমূহ,ক্লাস
12511,কালচক্রযানদ্বারা,কালচক্রযান
12512,গুনাসেকেরার,গুনি
12513,আন্না,আন্না
12514,দুরের,দুর
12515,দ্ব্যর্থতা,দ্ব্যর্থ
12516,ভোলা,ভোলা
12517,রোডেরও,রোডে
12518,লোকসাহিত্য,লোকসাহিত্য
12519,মান্ডব,মান্ডব
12520,উৎপাদনর,উৎপাদন
12521,শোপেনহাওয়ার,শোপেনহাওয়ার
12522,আবিষ্কারতা,আবিষ্কারতা
12523,চারবাগসমূহ,চারবাগ
12524,জন্মজয়ন্তী,জন্মজয়ন্তী
12525,বুরুজগুলি,বুরুজ
12526,ফার্নে,ফার্ন
12527,কথাসাহিত্যের,কথাসাহিত্য
12528,তীমথিয়ের,তীমথি
12529,করছেঃ,করা
12530,সানাদেরের,সানাদের
12531,বুড়িটা,বুড়ি
12532,বাদী,বাদী
12533,বিপরীতদের,বিপরীত
12534,সংশ্লেষ,সংশ্লেষ
12535,বাহাদুরগঞ্জ,বাহাদুরগঞ্জ
12536,নিউইউরেশিয়াও,নিউইউরেশি
12537,প্রস্তুতকালে,প্রস্তুতকাল
12538,গুলশামাদ,গুলশামাদ
12539,কারমেলা,কারমেলা
12540,ফিসফিস,ফিসফিস
12541,মালেভা,মালেভা
12542,বৃহদ্বটু,বৃহদ্বটু
12543,দিস্তা,দিস্তা
12544,মনস্তাত্ত্বিক,মনস্তত্ত্ব
12545,ব্যাডমিন্টন,ব্যাডমিন্টন
12546,জানাশোনা,জানাশোনা
12547,সমন,সমন
12548,বিচারক,বিচার
12549,কালেতে,কাল
12550,খসড়ার,খসড়া
12551,কাজিনস্কি,কাজিনস্কি
12552,পরিস্থিতিগুলোসহ,পরিস্থিতি
12553,বিতাড়নের,বিতাড়ন
12554,চ্যুতিকে,চ্যুতি
12555,চাষীরা,চাষী
12556,মুমতাজ,মুনতাজ
12557,ফেভিকন,ফেভিকন
12558,লায়হি,লায়হি
12559,সফওয়াতুল্লাহ,সফওয়াতুল্লাহ
12560,শত্রুতা,শত্রু
12561,বিভাজকের,বিভাজক
12562,লাখেরও,লাখ
12563,জোহনের,জোহন
12564,বিষয়টিও,বিষয়
12565,উদাহরণেরও,উদাহরণ
12566,উইন্টুরের,উইন্টুর
12567,সামির,সামি
12568,লোকেদেরকে,লোক
