,id,language,original,polished,polish_type,model,sem_similarity
85,python_86,Python,"S = input()
A = S[0:len(S)//2]
B = S[len(A):len(S)]
B = B[::-1]
count = 0
for i,j in zip(A,B):
    if i != j:
        count+=1
print(count)","```
S = input()
A = S[:len(S)//2]
B = S[len(S)//2:][::-1]
count = 0
for i, j in zip(A, B):
    if i!= j:
        count += 1
print(count)
```",extreme_minor,Meta-Llama-2-7b-chat,0.811
86,python_87,Python,"class UnionFind():
  def __init__(self,n):
    self.n=n
    self.root=[-1]*(n+1)
    self.rank=[0]*(n+1)
  def FindRoot(self,x):
    if self.root[x]<0:
      return x
    else:
      self.root[x]=self.FindRoot(self.root[x])
      return self.root[x]
  def Unite(self,x,y):
    x=self.FindRoot(x)
    y=self.FindRoot(y)
    if x==y:
      return
    else:
      if self.rank[x]>self.rank[y]:
        self.root[x]+=self.root[y]
        self.root[y]=x
      elif self.rank[x]<=self.rank[y]:
        self.root[y]+=self.root[x]
        self.root[x]=y
        if self.rank[x]==self.rank[y]:
          self.rank[y]+=1
  def isSameGroup(self,x,y):
    return self.FindRoot(x)==self.FindRoot(y)
  def Count(self,x):
    return -self.root[self.FindRoot(x)]

n,m=map(int,input().split())
arr=list(map(int,input().split()))
t=UnionFind(n+1)
for _ in range(m):
  a,b=map(int,input().split())
  t.Unite(a,b)
ans=0
for i in range(n):
  if arr[i]==(i+1):
    ans+=1
  else:
    if t.isSameGroup((i+1),arr[i]):
      ans+=1
print(ans)","```
class UnionFind:
  def __init__(self, n):
    self.n = n
    self.root = [-1] * (n + 1)
    self.rank = [0] * (n + 1)

  def find_root(self, x):
    if self.root[x] < 0:
      return x
    else:
      self.root[x] = self.find_root(self.root[x])
      return self.root[x]

  def unite(self, x, y):
    x = self.find_root(x)
    y = self.find_root(y)
    if x == y:
      return
    else:
      if self.rank[x] > self.rank[y]:
        self.root[x] += self.root[y]
        self.root[y] = x
      elif self.rank[x] <= self.rank[y]:
        self.root[y] += self.root[x]
        self.root[x] = y
        if self.rank[x] == self.rank[y]:
          self.rank[y] += 1

  def is_same_group(self, x, y):
    return self.find_root(x) == self.find_root(y)

  def count(self, x):
    return -self.root[self.find_root(x)]

n, m = map(int, input().split())
arr = list(map(int, input().split()))
t = UnionFind(n + 1)
for _ in range(m):
  a, b = map(int, input().split())
  t.unite(a, b)
ans = 0
for i in range(n):
  if arr[i] == (i + 1):
    ans += 1
  else:
    if t.is_same_group((i + 1), arr[i]):
      ans += 1
print(ans)
```",extreme_minor,Meta-Llama-2-7b-chat,0.8881
87,python_88,Python,"import collections
N =int(input())
A = [int(input()) for _ in range(N)]
A_col = collections.Counter(A)
ans = 0
#valueが奇数なら追加
for v in A_col.values():
    if v % 2 == 1:
      ans += 1
print(ans)      ","```
import collections

N = int(input())
A = [int(input()) for _ in range(N)]
A_col = collections.Counter(A)
ans = 0

for v in A_col.values():
    if v % 2 == 1:
        ans += 1

print(ans)",extreme_minor,Meta-Llama-2-7b-chat,0.928
88,python_89,Python,"x = int(input())
if x == 7 or x == 5 or x == 3:
    print('YES')
else:
    print('NO')","```
x = int(input())
if x in (3, 5, 7):
    print('YES')
else:
    print('NO')
```",extreme_minor,Meta-Llama-2-7b-chat,0.8694
89,python_90,Python,"def max2(x,y):
    return x if x > y else y

def divisors(n):
    i = 1
    table = set()
    while i * i <= n:
        if not n % i:
            table.add(i)
            table.add(n//i)
        i += 1
    table = list(table)
    return table

import sys
input = sys.stdin.readline

N, K = map(int, input().split())
A = list(map(int, input().split()))
S = sum(A)
D = divisors(S)
D.sort()
res = 0
for k in D:
    B = []
    for a in A:
        B.append(a%k)
    B.sort()
    cnt = sum(B)//k
    if k*cnt - sum(B[-cnt:]) <= K:
        res = max2(res, k)

print(res)","```
def max2(x, y):
    return x if x > y else y

def divisors(n):
    i = 1
    table = set()
    while i * i <= n:
        if n % i == 0:
            table.add(i)
            table.add(n // i)
        i += 1
    table = list(table)
    return table

import sys
input = sys.stdin.readline

N, K = map(int, input().split())
A = list(map(int, input().split()))
S = sum(A)
D = divisors(S)
D.sort()
res = 0
for k in D:
    B = [a % k for a in A]
    B.sort()
    cnt = sum(B) // k
    if k * cnt - sum(B[-cnt:]) <= K:
        res = max2(res, k)

print(res)
```",extreme_minor,Meta-Llama-2-7b-chat,0.9249
90,python_91,Python,"N = int(input())

for x in range(N+10):
    if (x*(x+1))//2 >= N:
        break

ans = list(range(1, x+1))
rem = (x*(x+1))//2 - N
for a in ans:
    if a != rem:
        print(a)","```
N = int(input())

for x in range(N + 10):
    if (x * (x + 1)) // 2 >= N:
        break

ans = list(range(1, x + 1))
rem = (x * (x + 1)) // 2 - N
for a in ans:
    if a!= rem:
        print(a)
```",extreme_minor,Meta-Llama-2-7b-chat,0.8622
91,python_92,Python,"h,w,k = map(int,input().split())
dp = [[0]*w for i in range(h+1)]
mod = 1000000007
dp[0][k-1] = 1
a = [1,1,2,3,5,8,13,21]
for i in range(h):
  for j in range(w):
    if j != 0:
      if j == w-1 or j == 1:
        dp[i+1][j] += dp[i][j-1]*(a[w-2])%mod
      else:
        dp[i+1][j] += dp[i][j-1]*(a[j-1]*a[w-1-j])%mod
    if j != w-1:
      if j == 0 or j == w-2:
        dp[i+1][j] += dp[i][j+1]*(a[w-2])%mod
      else:
        dp[i+1][j] += dp[i][j+1]*(a[j]*a[w-2-j])%mod
    if j == 0 or j == w-1:
      dp[i+1][j] += dp[i][j]*(a[w-1])%mod
    else:
      dp[i+1][j] += dp[i][j]*(a[j]*a[w-1-j])%mod
print(dp[h][0]%mod)","```
h, w, k = map(int, input().split())
dp = [[0] * w for _ in range(h + 1)]
mod = 1000000007
dp[0][k - 1] = 1
a = [1, 1, 2, 3, 5, 8, 13, 21]
for i in range(h):
    for j in range(w):
        if j!= 0:
            if j == w - 1 or j == 1:
                dp[i + 1][j] += dp[i][j - 1] * a[w - 2] % mod
            else:
                dp[i + 1][j] += dp[i][j - 1] * (a[j - 1] * a[w - 1 - j]) % mod
        if j!= w - 1:
            if j == 0 or j == w - 2:
                dp[i + 1][j] += dp[i][j + 1] * a[w - 2] % mod
            else:
                dp[i + 1][j] += dp[i][j + 1] * (a[j] * a[w - 2 - j]) % mod
        if j == 0 or j == w - 1:
            dp[i + 1][j] += dp[i][j] * a[w - 1] % mod
        else:
            dp[i + 1][j] += dp[i][j] * (a[j] * a[w - 1 - j]) % mod
print(dp[h][0] % mod)",extreme_minor,Meta-Llama-2-7b-chat,0.9876
92,python_93,Python,"from collections import deque

N = int(input())
Monsters = deque(map(int, input().split()))
Fighters = deque(map(int, input().split()))

Knockouts = 0
prev_ftr = 0

while len(Monsters) > 0:
  mon = Monsters.popleft()
  ko1 = min(mon, prev_ftr)
  #print(mon, prev_ftr, ko1)
  Knockouts += ko1
  mon -= ko1

  if len(Fighters) > 0:
    ftr = Fighters.popleft()
    ko2 = min(mon, ftr)
    #print(mon, ftr, ko2)
    Knockouts += ko2
    mon -= ko2
    prev_ftr = ftr - ko2

print(Knockouts)","```
from collections import deque

N = int(input())
Monsters = deque(map(int, input().split()))
Fighters = deque(map(int, input().split()))

Knockouts = 0
prev_ftr = 0

while Monsters:
    mon = Monsters.popleft()
    ko1 = min(mon, prev_ftr)
    Knockouts += ko1
    mon -= ko1

    if Fighters:
        ftr = Fighters.popleft()
        ko2 = min(mon, ftr)
        Knockouts += ko2
        mon -= ko2
        prev_ftr = ftr - ko2

print(Knockouts)
```",extreme_minor,Meta-Llama-2-7b-chat,0.8476
93,python_94,Python,"N, S = map(int, input().split())
A = [int(i) for i in input().split()]

mod = 998244353

dp = [0] * (S + 1)
dp[0] = 1
for a in A :
  for i in range(S, -1, -1) :
    if i >= a :
      dp[i] = dp[i] * 2 + dp[i - a]
    else :
      dp[i] = dp[i] * 2
    dp[i] %= mod
print(dp[-1])","```
N, S = map(int, input().split())
A = [int(i) for i in input().split()]

mod = 998244353

dp = [0] * (S + 1)
dp[0] = 1

for a in A:
    for i in range(S, a - 1, -1):
        dp[i] = (dp[i] * 2 + dp[i - a]) % mod
print(dp[-1])
```",extreme_minor,Meta-Llama-2-7b-chat,0.7974
94,python_95,Python,"import re


s = str(input())

pattern = r""A.*Z""

X = re.search(pattern, s)

print(len(X.group()))
","```
import re

s = str(input())

pattern = r""A.*Z""
X = re.search(pattern, s)

if X:
    print(len(X.group()))
```",extreme_minor,Meta-Llama-2-7b-chat,0.8491
95,python_96,Python,"M = int(input())

print(24+(24-M))
","```
M = int(input())

print(24 + (24 - M))
```",extreme_minor,Meta-Llama-2-7b-chat,0.8107
96,python_97,Python,"N = int(input())
*A, = map(int, input().split())
max_A, min_A = max(A), min(A)
max_idx, min_idx = A.index(max_A), A.index(min_A)
mode = None
if min_A >= 0: mode = 2
elif max_A <= 0: mode = 3
elif max_A >= abs(min_A): mode = 0
else: mode = 1
actions = []
if mode == 0:
    for i in range(N):
        if i != max_idx:
            A[i] += A[max_idx]; actions.append((max_idx+1, i+1))
    mode += 2
elif mode == 1:
    for i in range(N):
        if i != min_idx:
            A[i] += A[min_idx]; actions.append((min_idx+1, i+1))
    mode += 2
if mode == 2:
    for i in range(N-1):
        A[i+1] += A[i]; actions.append((i+1, i+2))
elif mode == 3:
    for i in range(N-1, 0, -1):
        A[i-1] += A[i]; actions.append((i+1, i))
print(len(actions))
for a in actions: print(*a)","```
N = int(input())
A = list(map(int, input().split()))
max_A, min_A = max(A), min(A)
max_idx, min_idx = A.index(max_A), A.index(min_A)
mode = None
if min_A >= 0: mode = 2
elif max_A <= 0: mode = 3
elif max_A >= abs(min_A): mode = 0
else: mode = 1
actions = []
if mode == 0:
    for i in range(N):
        if i!= max_idx:
            A[i] += A[max_idx]
            actions.append((max_idx + 1, i + 1))
    mode += 2
elif mode == 1:
    for i in range(N):
        if i!= min_idx:
            A[i] += A[min_idx]
            actions.append((min_idx + 1, i + 1))
    mode += 2
if mode == 2:
    for i in range(N - 1):
        A[i + 1] += A[i]
        actions.append((i + 1, i + 2))
elif mode == 3:
    for i in range(N - 1, 0, -1):
        A[i - 1] += A[i]
        actions.append((i + 1, i))
print(len(actions))
for a in actions:
    print(*a)",extreme_minor,Meta-Llama-2-7b-chat,0.9784
97,python_98,Python,"n = int(input())
a_n = list(map(int,input().split("" "")))
k = 0
t = 0
while True:
  for i in range(len(a_n)):
    if a_n[i] % 2 == 0:
      a_n[i] = a_n[i] / 2
    else:
      t = -1
      break
  if t == -1:
    break
  k += 1
print(k)","```
n = int(input())
a_n = list(map(int, input().split()))
k = 0
t = 0
while True:
    for i in range(len(a_n)):
        if a_n[i] % 2 == 0:
            a_n[i] /= 2
        else:
            t = -1
            break
    if t == -1:
        break
    k += 1
print(k)
```",extreme_minor,Meta-Llama-2-7b-chat,0.8658
98,python_99,Python,"n = input().split()

if '1' in n and '7' in n and '9' in n and '4' in n :
    print('YES')
else:
    print('NO')","```
n = input().split()

if '1' in n and '7' in n and '9' in n and '4' in n:
    print('YES')
else:
    print('NO')
```",extreme_minor,Meta-Llama-2-7b-chat,0.8862
99,python_100,Python,"n = int(input())
lst = [input().split() for i in range(n)]
# print(lst)

# float型に変換
for i in range(0, len(lst)):
    lst[i][0] = float(lst[i][0])

ans_sum = 0
for i in range(0, len(lst)):
    if lst[i][1] == 'JPY':
        ans_sum += lst[i][0]
    else:
        ans_sum += lst[i][0]*380000

print(ans_sum)","```
n = int(input())
lst = [input().split() for _ in range(n)]

for i in range(len(lst)):
    lst[i][0] = float(lst[i][0])

ans_sum = 0
for i in range(len(lst)):
    if lst[i][1] == 'JPY':
        ans_sum += lst[i][0]
    else:
        ans_sum += lst[i][0] * 380000

print(ans_sum)
```",extreme_minor,Meta-Llama-2-7b-chat,0.8553
100,python_101,Python,"# ABC056C - Go Home (ARC070C)
x = int(input())
for i in range(1, x + 1):
    if i * (i + 1) * 0.5 >= x:
        print(i)
        break","```
x = int(input())
for i in range(1, x + 1):
    if i * (i + 1) / 2 >= x:
        print(i)
        break
```",extreme_minor,Meta-Llama-2-7b-chat,0.8831
101,python_102,Python,"x,a,b = list(map(int, input().split()))
if abs(x-a) > abs(x-b):
    print(""B"")
else:
    print(""A"")","```
x, a, b = list(map(int, input().split()))
if abs(x - a) > abs(x - b):
    print(""B"")
else:
    print(""A"")
```",extreme_minor,Meta-Llama-2-7b-chat,0.8276
102,python_103,Python,"n = int(input())
d = list(map(int, input().split()))

cnt = 0
for i in range(len(d)):
    #print(d[i],d[i+1:])
    cnt += d[i] * (sum(d[i+1:]))
print(cnt)","```
n = int(input())
d = list(map(int, input().split()))

cnt = 0
for i in range(len(d)):
    cnt += d[i] * sum(d[i+1:])
print(cnt)
```",extreme_minor,Meta-Llama-2-7b-chat,0.8272
103,python_104,Python,"t=""abcdefghijklmnopqrstuvwxyz""
h,w=map(int,input().split())
a=[list(input())for _ in range(h)]
b=[0]*26
for i in a:
  for j in i:b[t.index(j)]+=1
x,y,z=(h//2)*(w//2),(h%2)*(w//2)+(h//2)*(w%2),(h%2)*(w%2)
for i in b:
  j=i
  while x and j>3:
    x-=1
    j-=4
  while y and j>1:
    y-=1
    j-=2
  z-=j
if not(x==y==z==0):print(""No"")
else:print(""Yes"")
""""""#一例出力、問題誤読して実装した
c=[w*[0]for _ in range(h)]
fi=ti=0
for i in range(27):
  while b[i]:
    if b[i]>=4:
      j,k=fi//(w//2),fi%(w//2)
      c[j][k]=c[j][w-k-1]=c[h-j-1][k]=c[h-j-1][w-k-1]=t[i]
      fi+=1
      b[i]-=4
    if b[i]==2:
      if ti<h//2 and w%2:c[ti][w//2]=c[h-ti-1][w//2]=t[i]
      else:c[h//2][ti]=c[h//2][w-1-ti]=t[i]
      ti+=1
      b[i]-=2
    if b[i]==1:
      c[h//2][w//2]=t[i]
      b[i]-=1
for i in c:print("""".join(i))
""""""","```
t = ""abcdefghijklmnopqrstuvwxyz""
h, w = map(int, input().split())
a = [list(input()) for _ in range(h)]
b = [0] * 26
for i in a:
    for j in i:
        b[t.index(j)] += 1
x, y, z = (h // 2) * (w // 2), (h % 2) * (w // 2) + (h // 2) * (w % 2), (h % 2) * (w % 2)
for i in b:
    j = i
    while x and j > 3:
        x -= 1
        j -= 4
    while y and j > 1:
        y -= 1
        j -= 2
    z -= j
if not (x == y == z == 0):
    print(""No"")
else:
    print(""Yes"")

c = [[0] * w for _ in range(h)]
fi, ti = 0, 0
for i in range(26):
    while b[i]:
        if b[i] >= 4:
            j, k = fi // (w // 2), fi % (w // 2)
            c[j][k] = c[j][w - k - 1] = c[h - j - 1][k] = c[h - j - 1][w - k - 1] = t[i]
            fi += 1
            b[i] -= 4
        if b[i] == 2:
            if ti < h // 2 and w % 2:
                c[ti][w // 2] = c[h - ti - 1][w // 2] = t[i]
            else:
                c[h // 2][ti] = c[h // 2][w - 1 - ti] = t[i]
            ti += 1
            b[i] -= 2
        if b[i] == 1:
            c[h // 2][w // 2] = t[i]
            b[i] -= 1
for i in c:
    print("""".join(i))
```",extreme_minor,Meta-Llama-2-7b-chat,0.868
104,python_105,Python,"MOD = 10 ** 9 + 7
n, m, k = [int(item) for item in input().split()]


ans = 1
for i in range(2, k):
    ans = (ans * (n * m - i)) % MOD

for i in range(1, k - 2 + 1):
    ans = (ans * pow(i, MOD - 2, MOD)) % MOD

print((ans * (m ** 2 * n * (n ** 2 - 1) // 6 + n * (n - 1) * m
              * (m ** 2 - 1) // 6 + n * m * (m ** 2 - 1) // 6)) % MOD)


# pairs = []
# for i in range(1, n + 1):
#     for j in range(1, m + 1):
#         pairs.append((i, j))
#
# pairs.sort()
# print(pairs)
#
# brute = 0
# for i in range(len(pairs)):
#     for j in range(i + 1, len(pairs)):
#         brute += abs(pairs[i][0] - pairs[j][0]) + \
#                      abs(pairs[i][1] - pairs[j][1])
#
# print(ans * brute)
","```
MOD = 10**9 + 7
n, m, k = [int(item) for item in input().split()]

ans = 1
for i in range(2, k):
    ans = (ans * (n * m - i)) % MOD

for i in range(1, k - 2 + 1):
    ans = (ans * pow(i, MOD - 2, MOD)) % MOD

print((ans * ((m ** 2 * n * (n ** 2 - 1)) // 6 + (n * (n - 1) * m * (m ** 2 - 1)) // 6 + (n * m * (m ** 2 - 1)) // 6)) % MOD)
```",extreme_minor,Meta-Llama-2-7b-chat,0.9006
105,python_106,Python,"X, Y = map(int, input().split())
ans = 0
if X == 3:
    ans += 100000
elif X == 2:
    ans += 200000
elif X == 1:
    ans += 300000

if Y == 3:
    ans += 100000
elif Y == 2:
    ans += 200000
elif Y == 1:
    ans += 300000

if X == 1 and Y == 1:
    ans += 400000

print(ans)
","```
X, Y = map(int, input().split())
ans = 0
if X == 3:
    ans += 100000
elif X == 2:
    ans += 200000
elif X == 1:
    ans += 300000
if Y == 3:
    ans += 100000
elif Y == 2:
    ans += 200000
elif Y == 1:
    ans += 300000
if X == 1 and Y == 1:
    ans += 400000
print(ans)
```",extreme_minor,Meta-Llama-2-7b-chat,0.8636
106,python_107,Python,"from itertools import combinations, permutations

n = int(input())
balls = []
cost = n
for _ in range(n):
    x, y = map(int, input().split())
    balls.append((x, y))

for b1, b2 in combinations(balls, 2):
    p, q = b1[0] - b2[0], b1[1] - b2[1]
    if p != 0 or q != 0:
        sub = 0
        for b3, b4 in permutations(balls, 2):
            dx, dy = b3[0] - b4[0], b3[1] - b4[1]
            if dx == p and dy == q:
                sub += 1
        cost = min(cost, n - sub)

print(max(cost, 1))
","```
from itertools import combinations, permutations

n = int(input())
balls = []
cost = n
for _ in range(n):
    x, y = map(int, input().split())
    balls.append((x, y))

for b1, b2 in combinations(balls, 2):
    p, q = b1[0] - b2[0], b1[1] - b2[1]
    if p!= 0 or q!= 0:
        sub = 0
        for b3, b4 in permutations(balls, 2):
            dx, dy = b3[0] - b4[0], b3[1] - b4[1]
            if dx == p and dy == q:
                sub += 1
        cost = min(cost, n - sub)

print(max(cost, 1))
```",extreme_minor,Meta-Llama-2-7b-chat,0.9112
107,python_108,Python,"a, b = input().split()

if a < b:
  print(a * int(b))
else:
  print(b * int(a))","```
a, b = input().split()

if int(a) < int(b):
    print(int(a) * int(b))
else:
    print(int(b) * int(a))
```",extreme_minor,Meta-Llama-2-7b-chat,0.7985
108,python_109,Python,"N, K = map(int, input().split())
ab = [[int(_) for _ in input().split()] for _ in range(N)]
ab = sorted(ab, key=lambda x: x[0])
tmp = 0

for i in ab:
    tmp += i[1]
    if tmp >= K:
        ans = i[0]
        break
print(ans)","```
N, K = map(int, input().split())
ab = [[int(_) for _ in input().split()] for _ in range(N)]
ab = sorted(ab, key=lambda x: x[0])
tmp = 0

for i in ab:
    tmp += i[1]
    if tmp >= K:
        ans = i[0]
        break
print(ans)
```",extreme_minor,Meta-Llama-2-7b-chat,0.8728
109,python_110,Python,"# coding: utf-8
X,Y=map(int,input().split())

if X%Y==0:
    print(-1)
else:
    print(X)

","```
# coding: utf-8

X, Y = map(int, input().split())

if X % Y == 0:
    print(-1)
else:
    print(X)
```",extreme_minor,Meta-Llama-2-7b-chat,0.8559
110,python_111,Python,"N = int(input())
A = [int(_) for _ in input().split()]
s = 0
for a in A:
    if a == s + 1:
        s = a
if s == 0:
    print(-1)
else:
    print(N-s)
","```
N = int(input())
A = [int(x) for x in input().split()]
s = 0
for a in A:
    if a == s + 1:
        s = a
if s == 0:
    print(-1)
else:
    print(N - s)
```",extreme_minor,Meta-Llama-2-7b-chat,0.8388
111,python_112,Python,"n=input()
a = list(map(int,input().split()))
suma = sum(a)
r = 0

for i in range(0, len(a) - 1):
  suma -= a[i]
  r += a[i] * suma
print(r % (10 ** 9 + 7))","```
n = int(input())
a = list(map(int, input().split()))
suma = sum(a)
r = 0

for i in range(len(a) - 1):
    suma -= a[i]
    r += a[i] * suma
print(r % (10**9 + 7))
```",extreme_minor,Meta-Llama-2-7b-chat,0.829
112,python_113,Python,"N, X, M = map(int, input().split())
cnt = [0] * M
cnt[X] = 1
start = -1
seq = [X]
for i in range(1, N):
    X = X * X % M
    if cnt[X] > 0:
        start = X
        break
    seq.append(X)
    cnt[X] += 1

if start < 0:
    print(sum(seq))
    exit()

cycle_start_idx = seq.index(start)
header = seq[:cycle_start_idx]
cycle = seq[cycle_start_idx:]
in_cycle_N = N - len(header)
q, r = divmod(in_cycle_N, len(cycle))
ans = sum(header) + sum(cycle) * q + sum(cycle[:r])
print(ans)
","```
N, X, M = map(int, input().split())
cnt = [0] * M
cnt[X] = 1
start = -1
seq = [X]
for i in range(1, N):
    X = (X * X) % M
    if cnt[X] > 0:
        start = X
        break
    seq.append(X)
    cnt[X] += 1

if start < 0:
    print(sum(seq))
    exit()

cycle_start_idx = seq.index(start)
header = seq[:cycle_start_idx]
cycle = seq[cycle_start_idx:]
in_cycle_N = N - len(header)
q, r = divmod(in_cycle_N, len(cycle))
ans = sum(header) + sum(cycle[:r]) + (len(cycle) - r) * sum(cycle)
print(ans)
```",extreme_minor,Meta-Llama-2-7b-chat,0.9132
113,python_114,Python,"S=int(input())
x1 = y1 = 0
x2 = 10**9
y2 = 1
y3 = -(-S // (10**9))
x3 = y3 * 10**9 - S
print(x1,y1,x2,y2,x3,y3)","```
s = int(input())
x1, y1, x2, y2, x3, y3 = 0, 0, 10**9, 1, s // 10**9, (s // 10**9) * 10**9 - s
print(x1, y1, x2, y2, x3, y3)
```",extreme_minor,Meta-Llama-2-7b-chat,0.8033
114,python_115,Python,"N = int(input())
a = list(map(int, input().split()))

cnt = 0

for i in range(N):
    x = 1
    while True:
        if a[i] % 2**x:
            cnt += x - 1
            break
        x += 1

print(cnt)","```
N = int(input())
a = list(map(int, input().split()))

cnt = 0

for i in range(N):
    x = 1
    while True:
        if a[i] % (2 ** x):
            cnt += x - 1
            break
        x += 1

print(cnt)
```",extreme_minor,Meta-Llama-2-7b-chat,0.8775
115,python_116,Python,"#119  Still TBD

S = input()

if int(S[5]+S[6]) >= 5:
    print(""TBD"")
else:
    print(""Heisei"")","```
#119  Still TBD

S = input()

if int(S[5:7]) >= 5:
    print(""TBD"")
else:
    print(""Heisei"")
```",extreme_minor,Meta-Llama-2-7b-chat,0.855
116,python_117,Python,"N = int(input())
A = list(map(int,input().split()))
L = [0]
R = [0]
import fractions
def GCD(a,b):
    if a*b != 0:
        return fractions.gcd(a,b)
    else:
        return max(a,b)
for i in range(N-1):
    x = A[i]
    y = A[-i-1]
    L.append(GCD(L[i],x))
    R.append(GCD(R[i],y))
ans = 0
for i in range(N):
    x = L[i]
    y = R[-i-1]
    ans = max(GCD(x,y),ans)
print(ans)","```
N = int(input())
A = list(map(int, input().split()))
L = [0]
R = [0]
import fractions
def gcd(a, b):
    if a * b!= 0:
        return fractions.gcd(a, b)
    else:
        return max(a, b)

for i in range(N - 1):
    x = A[i]
    y = A[N - i - 1]
    L.append(gcd(L[i], x))
    R.append(gcd(R[i], y))

ans = 0
for i in range(N):
    x = L[i]
    y = R[N - i - 1]
    ans = max(gcd(x, y), ans)

print(ans)
```",extreme_minor,Meta-Llama-2-7b-chat,0.9348
117,python_118,Python,"n = int(input())
disadd = []
disminus = []
for i in range(n):
    x, y = map(int, input().split())
    disadd.append(x+y)
    disminus.append(x-y)

print(max(max(disadd)-min(disadd), max(disminus) - min(disminus)))","```
n = int(input())
dis_add = []
dis_minus = []
for i in range(n):
    x, y = map(int, input().split())
    dis_add.append(x + y)
    dis_minus.append(x - y)

print(max(max(dis_add) - min(dis_add), max(dis_minus) - min(dis_minus)))
```",extreme_minor,Meta-Llama-2-7b-chat,0.7668
118,python_119,Python,"import sys
input = lambda : sys.stdin.readline().rstrip()
sys.setrecursionlimit(max(1000, 10**9))
write = lambda x: sys.stdout.write(x+""\n"")


n = int(input())
a = list(map(int, input().split()))
val = 0
for num in a:
    val = val ^ num
ans = [None]*n
for i,num in enumerate(a):
    ans[i] = val^num
write("" "".join(map(str, ans)))","```
import sys
input = lambda: sys.stdin.readline().rstrip()
sys.setrecursionlimit(max(1000, 10**9))
write = lambda x: sys.stdout.write(str(x) + '\n')

n = int(input())
a = list(map(int, input().split()))
val = 0
for num in a:
    val ^= num
ans = [None] * n
for i, num in enumerate(a):
    ans[i] = val ^ num
write(' '.join(map(str, ans)))
```",extreme_minor,Meta-Llama-2-7b-chat,0.8868
119,python_120,Python,"H, W = map(int, input().split())
a = [0 for i in range(H)]
for i in range(H):
    a[i] = list(map(int, input().split()))
result = []
for i in range(H):
    for j in range(W):
        if i == H-1 and j == W-1:
            continue
        if j == W-1 and a[i][j] % 2 == 1 and i < H-1:
            a[i][j] -= 1
            a[i+1][j] += 1
            result.append([i+1, j+1, i+2, j+1])

        elif a[i][j] % 2 == 1:
            a[i][j] -= 1
            a[i][j+1] += 1
            result.append([i+1, j+1,i+1, j+2])
#print(a)
print(len(result))
for i in range(len(result)):
    print('%d %d %d %d' % (result[i][0],result[i][1],result[i][2],result[i][3]))
","```
H, W = map(int, input().split())
a = [list(map(int, input().split())) for _ in range(H)]
result = []
for i in range(H):
    for j in range(W):
        if i == H - 1 and j == W - 1:
            continue
        if j == W - 1 and a[i][j] % 2 == 1 and i < H - 1:
            a[i][j] -= 1
            a[i + 1][j] += 1
            result.append([i + 1, j + 1, i + 2, j + 1])
        elif a[i][j] % 2 == 1:
            a[i][j] -= 1
            a[i][j + 1] += 1
            result.append([i + 1, j + 1, i + 1, j + 2])
print(len(result))
for i in range(len(result)):
    print('%d %d %d %d' % (result[i][0], result[i][1], result[i][2], result[i][3]))
```",extreme_minor,Meta-Llama-2-7b-chat,0.8864
120,python_121,Python,"import sys
S = input()
K = int(input())

letter_set = sorted(set(S))

ans_list = []

for letter in letter_set:
    letters = letter
    while letters in S:
        ans_list.append(letters)
        if len(ans_list) == K:
            print(ans_list[K - 1])
            sys.exit()
        for i in range(len(letter_set)):
            if letters + letter_set[i] in S:
                letters = letters + letter_set[i]
                break
        else:
            break
print(ans_list[K - 1])
","```
import sys
S = input()
K = int(input())

letter_set = sorted(set(S))

ans_list = []

for letter in letter_set:
    letters = letter
    while letters in S:
        ans_list.append(letters)
        if len(ans_list) == K:
            print(ans_list[-1])
            sys.exit()
        for i in range(len(letter_set)):
            if letters + letter_set[i] in S:
                letters += letter_set[i]
                break
        else:
            break
print(ans_list[-1])
```",extreme_minor,Meta-Llama-2-7b-chat,0.8786
121,python_122,Python,"import bisect
n = int(input())
a = list(map(int, input().split()))
a = sorted(a)
if n == 2:
    print(max(a),min(a))
    exit()
ans_n = a[n-1]
bestr = ans_n//2
kouho = bisect.bisect_left(a,bestr)
if abs(bestr-a[kouho-1]) < abs(bestr-a[kouho]) and abs(bestr-a[kouho-1]) < abs(bestr-a[kouho+1]):
    ans_r = a[kouho-1]
elif abs(bestr-a[kouho]) < abs(bestr-a[kouho+1]):
    ans_r = a[kouho]
else:
    ans_r = a[kouho+1]
print(ans_n, ans_r)
","```
import bisect
n = int(input())
a = list(map(int, input().split()))
a = sorted(a)
if n == 2:
    print(max(a), min(a))
    exit()
ans_n = a[n - 1]
bestr = ans_n // 2
kouho = bisect.bisect_left(a, bestr)
if abs(bestr - a[kouho - 1]) < abs(bestr - a[kouho]) and abs(bestr - a[kouho - 1]) < abs(bestr - a[kouho + 1]):
    ans_r = a[kouho - 1]
elif abs(bestr - a[kouho]) < abs(bestr - a[kouho + 1]):
    ans_r = a[kouho]
else:
    ans_r = a[kouho + 1]
print(ans_n, ans_r)",extreme_minor,Meta-Llama-2-7b-chat,0.9807
